"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-1.7246528400328E-05,7.52140819204569E-08,-2.86683297446627E-06,1.74833386492662E-05
64,105,80,255,-1.82172414650266E-05,-5.18085055016185E-08,-2.82372360587187E-06,1.84348578979792E-05
65,10,80,-75,-4.2180255510923E-05,3.87938063990691E-07,3.72301708216992E-06,4.23460187869222E-05
66,20,80,-75,-4.22199808709055E-05,-6.77849779485194E-07,2.72192198648116E-06,4.23130609193387E-05
67,115,80,-75,-4.18362041412423E-05,6.61442641772574E-07,-3.63669328992127E-06,4.19991788181746E-05
68,105,80,-75,-4.18924658613027E-05,1.64379076415482E-06,-3.02327490585571E-06,4.20335691462562E-05
69,105,80,345,-1.23734659633738E-05,1.07346013085249E-06,-2.92497566210742E-06,1.27597201859297E-05
70,115,80,345,-1.23704273819128E-05,9.12770836500839E-07,-3.45228622642669E-06,1.28755156945389E-05
71,20,80,345,-1.22063896970196E-05,-1.54742837192449E-06,3.00158323595974E-06,1.26649116034869E-05
72,10,80,345,-1.22038026583159E-05,-1.5250684861935E-06,3.74294548140633E-06,1.2855670892158E-05
73,10,180,5,-5.93808274289064E-05,-2.14130240391286E-06,6.9955852706848E-06,5.98298090871598E-05
74,10,180,20,-5.83033001470022E-05,-2.69152785829317E-06,7.05400567765822E-06,5.87901192917979E-05
75,20,180,20,-5.83678141926592E-05,-2.53115512839626E-07,6.29661650021144E-06,5.8707011339723E-05
76,20,180,5,-5.94308356034105E-05,1.88474100589644E-07,6.31893231587636E-06,5.97661162249884E-05
77,105,180,5,-4.75191290587803E-05,3.99579681462507E-07,-6.10635441305098E-06,4.79115315414217E-05
78,105,180,20,-4.63341083813144E-05,8.03471005993382E-07,-6.1193860934829E-06,4.67433637141143E-05
79,115,180,20,-4.62506321286244E-05,1.97170417387979E-06,-6.97646416661519E-06,4.68153782630741E-05
80,115,180,5,-4.74502591657127E-05,1.44728763775296E-06,-6.94407062637551E-06,4.79775140379718E-05
81,10,180,255,-1.66998843603543E-05,3.58214473915458E-10,5.55096117929902E-06,1.75982757050686E-05
82,10,180,270,-1.57335793770775E-05,-1.94833309024877E-07,5.53445439498198E-06,1.66797381719031E-05
83,20,180,270,-1.57401764210259E-05,-4.17191912730202E-07,4.86335711141725E-06,1.64796676316678E-05
84,20,180,255,-1.6737335437776E-05,-8.5195968233166E-08,4.86232657877327E-06,1.74295116302287E-05
85,105,180,255,-2.89217992901311E-05,-7.76442476987861E-08,-4.3489768282702E-06,2.92470528816266E-05
86,105,180,270,-2.79051612920751E-05,1.95675007940605E-07,-4.33278044831713E-06,2.82402071851249E-05
87,115,180,270,-2.78901908063772E-05,1.22553313025732E-06,-5.00889867474291E-06,2.83628937276034E-05
88,115,180,255,-2.88750166016573E-05,1.08357662206049E-06,-4.99943311386741E-06,2.93246492477216E-05
89,10,80,135,-2.73484925736997E-05,-3.7837184175614E-07,3.69259643538747E-06,2.75992478111085E-05
90,20,80,135,-2.74145716299169E-05,-1.58964910379928E-06,2.92747428524572E-06,2.76162239927154E-05
91,115,80,135,-2.733644360887E-05,5.90591928978055E-07,-3.61395510300557E-06,2.75806203609354E-05
92,105,80,135,-2.74162301879126E-05,1.9075349370602E-06,-2.83883168684974E-06,2.76287410606957E-05
93,10,163,30,-5.34406554827773E-05,-3.60509035757796E-06,5.50089297768093E-06,5.3843849773833E-05
