"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-3.66615478108939E-05,-2.06966336485251E-06,5.28988987444454E-06,3.70989963370713E-05
64,105,80,255,-3.50631023579135E-05,-1.22903819877436E-06,5.37456140854932E-06,3.54939092266523E-05
65,10,80,-75,3.29014898798649E-06,-2.76718736238327E-06,-5.27953833411547E-06,6.80851902274474E-06
66,20,80,-75,3.29127216167109E-06,-2.4702110328779E-06,-4.22089430018056E-06,5.894943908337E-06
67,115,80,-75,3.32416139506501E-06,2.36109233682552E-06,6.31888250181046E-06,7.5201783273499E-06
68,105,80,-75,3.34418612522823E-06,1.69029280999279E-06,5.22381016960149E-06,6.42875285819219E-06
69,105,80,345,-4.43287007708758E-05,-2.77138965498077E-06,5.16937121723648E-06,4.47150613488919E-05
70,115,80,345,-4.43512097586453E-05,-2.58182334187482E-06,6.23299613883452E-06,4.48614072415337E-05
71,20,80,345,-4.40587148027445E-05,-7.94431101069843E-07,-4.07183180414775E-06,4.42536019447592E-05
72,10,80,345,-4.40582568624165E-05,-5.0573982539187E-07,-5.12458219964625E-06,4.43581685064497E-05
73,10,180,5,-8.9016593206546E-06,-9.37230639477146E-07,-1.03188187327321E-05,1.36600131761121E-05
74,10,180,20,-1.05607631642968E-05,-1.94501967088587E-07,-1.03159669853272E-05,1.47643734872134E-05
75,20,180,20,-1.0570407821284E-05,1.9499962759425E-07,-9.25065030399806E-06,1.40479919351445E-05
76,20,180,5,-8.90976943640458E-06,-5.36798790622345E-07,-9.23997015559294E-06,1.28471472641887E-05
77,105,180,5,-4.00449225315177E-05,-8.08361868306553E-07,1.03303843697977E-05,4.13638261128386E-05
78,105,180,20,-4.16664704722429E-05,-1.54548730714471E-06,1.04064281743616E-05,4.29741438539383E-05
79,115,180,20,-4.16869584467735E-05,2.44689565420197E-06,1.1418463426185E-05,4.32916979327526E-05
80,115,180,5,-4.00686711719402E-05,3.12706682824113E-06,1.14404773782403E-05,4.17870970405385E-05
81,10,180,255,-3.75460038899761E-05,2.17355440445321E-07,-7.38508272036743E-06,3.82660306052282E-05
82,10,180,270,-3.91721115802728E-05,3.80883473753573E-07,-7.38029929497791E-06,3.98631184876619E-05
83,20,180,270,-3.91695185309742E-05,6.87886629717152E-07,-6.30090676807847E-06,3.96790347168841E-05
84,20,180,255,-3.75450291961718E-05,5.19022042429572E-07,-6.29996760361749E-06,3.80734578548961E-05
85,105,180,255,-7.14017997625248E-05,-1.22958059142919E-06,1.04956417145516E-05,7.217954954666E-05
86,105,180,270,-7.27683950343364E-05,-1.91437795438899E-06,1.0503629156818E-05,7.35474702779738E-05
87,115,180,270,-7.27726912634976E-05,1.7342905156332E-06,1.13982290233932E-05,7.36803364690654E-05
88,115,180,255,-7.14049527204087E-05,2.39193440344543E-06,1.14090048910005E-05,7.23502178006194E-05
89,10,80,135,-2.02816244080472E-05,7.08222568569796E-07,-5.50511244484035E-06,2.10274137940466E-05
90,20,80,135,-2.02892952142805E-05,1.02159961504047E-06,-4.30281656633184E-06,2.07656783291366E-05
91,115,80,135,-2.14826674630419E-05,2.26062775025425E-06,6.55143101731898E-06,2.25729193399424E-05
92,105,80,135,-2.14802983352735E-05,-8.49018116754648E-07,5.28131237607138E-06,2.21363119951941E-05
93,10,163,30,-1.09680950004573E-05,6.3607381124896E-07,-8.86619561401225E-06,1.41178299500434E-05
94,10,82,120,-1.85440177916524E-05,8.8083817474338E-07,-5.49483576219277E-06,1.93610354010491E-05
95,10,88,105,-1.74665537733278E-05,4.56362924050846E-06,-4.03666828108872E-06,1.84987000454876E-05
96,10,96,90,-1.57581964636494E-05,3.89897715164085E-06,-4.40861339128519E-06,1.68213748144974E-05
97,10,107,75,-1.41498634692198E-05,4.16351419699696E-06,-4.23596315693829E-06,1.53459072893425E-05
98,10,123,60,-1.28556734109264E-05,3.56645531036357E-06,-4.90253091068032E-06,1.42134707816E-05
99,10,141,45,-1.17088566961043E-05,2.02873543984793E-06,-6.78163593777665E-06,1.36822395318656E-05
100,20,163,30,-1.09694074526528E-05,1.0271968608403E-06,-7.7981191409434E-06,1.34979144829704E-05
101,20,82,120,-1.85453634747429E-05,2.54108122365022E-06,-4.11295683062611E-06,1.91651771211776E-05
102,20,88,105,-1.74694811357625E-05,1.40462768230793E-06,-4.58248649197071E-06,1.81150471301557E-05
103,20,96,90,-1.57608898344731E-05,4.23298918226164E-06,-3.09149064088364E-06,1.66096706822927E-05
104,20,107,75,-1.41526808307003E-05,4.79155027093616E-06,-2.70322276288894E-06,1.51843584652227E-05
105,20,123,60,-1.2858365707159E-05,4.30459855525163E-06,-3.25234339791354E-06,1.39443492124541E-05
106,20,141,45,-1.17119370939431E-05,3.04117193240801E-06,-4.80229771196239E-06,1.30184584544126E-05
107,105,163,30,-3.59029181483106E-05,-2.3352455254917E-06,9.03466568218214E-06,3.70957960855057E-05
108,105,82,120,-2.0199847593282E-05,-2.07600818758347E-06,5.12798170212622E-06,2.09437305445825E-05
109,105,88,105,-1.97350542754388E-05,-9.13697870719376E-07,5.60720326953999E-06,2.05365026126508E-05
110,105,96,90,-1.85087368097902E-05,-7.18746589309598E-06,2.27722866387679E-06,1.99854640838306E-05
111,105,107,75,-1.91504560938511E-05,-7.63806838961389E-06,1.96639954121829E-06,2.07110305026728E-05
112,105,123,60,-2.29833407955282E-05,-8.32305292381891E-06,1.2626597315167E-06,2.44765494646135E-05
113,105,141,45,-2.86423302764215E-05,-4.22616466670026E-06,6.20998117274667E-06,2.961093408894E-05
114,115,163,30,-3.58998486738398E-05,1.66799281379954E-06,1.0064631652097E-05,3.73212827368497E-05
115,115,82,120,-2.01966143913295E-05,-2.86827279863191E-08,6.25646121245536E-06,2.11434945662703E-05
116,115,88,105,-1.97327554637966E-05,-4.72428348721062E-06,4.39252058722432E-06,2.07604125626326E-05
117,115,96,90,-1.85061823056461E-05,-9.60341029858491E-07,6.41599205582487E-06,1.96103542161749E-05
118,115,107,75,-1.91478489810663E-05,-1.25530991840921E-06,6.21929259030367E-06,2.01716514920516E-05
119,115,123,60,-2.29811180970908E-05,8.02721355414533E-07,8.44143158156383E-06,2.4495589760467E-05
120,115,141,45,-2.86386116500454E-05,-2.20017335646274E-07,7.24519235336872E-06,2.95416874451582E-05
121,10,163,240,-3.53713955241275E-05,-2.64616488518708E-07,-6.84257416837621E-06,3.60281343460912E-05
122,10,82,150,-2.21537025333058E-05,-4.33930339209487E-08,-5.41137597782502E-06,2.28050741911307E-05
123,10,88,165,-2.41532241281944E-05,-9.89288160330961E-07,-5.04103534441746E-06,2.46935004443402E-05
124,10,96,180,-2.62142345029623E-05,-1.7910039368974E-06,-4.62150448621414E-06,2.66786823024372E-05
125,10,107,195,-2.83636214617212E-05,-2.14144339656562E-06,-4.37371335915532E-06,2.87786408781332E-05
126,10,123,210,-3.06539355769046E-05,-1.88221572534587E-06,-4.65868631961327E-06,3.10629982553892E-05
127,10,141,225,-3.29751982166656E-05,-1.13890730695943E-06,-5.5569791645964E-06,3.34595401151599E-05
128,20,163,240,-3.53699038959039E-05,4.94874877124569E-08,-5.72862687607776E-06,3.58308486712531E-05
129,20,82,150,-2.21525953513097E-05,2.83836159052252E-07,-4.20936142828545E-06,2.25507597964679E-05
130,20,88,165,-2.41518572036051E-05,-6.66148362263798E-07,-3.83808348503955E-06,2.44639907795521E-05
131,20,96,180,-2.62129137741537E-05,-1.46876638182232E-06,-3.42143005191178E-06,2.64760326864829E-05
132,20,107,195,-2.83621336984819E-05,-1.82054785885921E-06,-3.18128605682439E-06,2.85979999897249E-05
133,20,123,210,-3.06523524658579E-05,-1.5617070175718E-06,-3.48325586304474E-06,3.08891358232527E-05
134,20,141,225,-3.29736030636225E-05,-8.20561860772617E-07,-4.40594831451764E-06,3.32767817151071E-05
135,105,163,240,-6.37742678716191E-05,-2.33800526455692E-08,9.04020522654705E-06,6.44118242229327E-05
136,105,82,150,-2.40417936137271E-05,8.76522512992173E-07,5.041314556313E-06,2.45802966690096E-05
137,105,88,165,-2.79655152842042E-05,2.64353903455769E-06,4.32782685101104E-06,2.84216190423878E-05
138,105,96,180,-3.26266563285363E-05,3.85078865737739E-06,3.68010477316126E-06,3.30585911315901E-05
139,105,107,195,-3.83758388589333E-05,4.19005918123922E-06,3.43610136252222E-06,3.87565271488897E-05
140,105,123,210,-4.59199056376017E-05,3.45060750753247E-06,4.24632638880126E-06,4.62447371463772E-05
141,105,141,225,-5.41668428200317E-05,1.83877006261429E-06,6.22564991934334E-06,5.4554437522088E-05
142,115,163,240,-6.37764494996235E-05,3.61627461327735E-06,1.00542835915387E-05,6.46653042318347E-05
143,115,82,150,-2.40441037605115E-05,4.12810832159845E-06,6.33405587681881E-06,2.52047707351556E-05
144,115,88,165,-2.79684936480492E-05,5.99653997648994E-06,5.62107135673824E-06,2.91511847414158E-05
145,115,96,180,-3.26290835375097E-05,7.30383173479432E-06,4.96326377882327E-06,3.38029146353707E-05
146,115,107,195,-3.83780339776684E-05,7.7200891407423E-06,4.69102254613955E-06,3.94268811962152E-05
147,115,123,210,-4.59223240272967E-05,7.0369069669259E-06,5.45056810168738E-06,4.67769878931974E-05
148,115,141,225,-5.41692905770581E-05,5.46223378749027E-06,7.35522153861915E-06,5.49385777341672E-05
149,115,168,275,-6.86658723235911E-05,1.53466401594013E-06,1.06118407776351E-05,6.94979739293989E-05
150,10,82,-60,1.6424042911936E-06,-3.26431424123485E-06,-5.22107039118984E-06,6.37281847780234E-06
151,10,92,-45,-6.98258189566993E-07,-2.74899498844884E-06,-5.5796135896995E-06,6.25912340157738E-06
152,10,110,-29,-2.47393309322508E-06,-3.66692885109097E-06,-4.57359179303105E-06,6.36273950731904E-06
153,10,135,-15,-4.96386434294131E-06,-2.55136281896431E-06,-6.60837502996914E-06,8.64985676100115E-06
154,10,168,0,-7.88744466743171E-06,-1.31417645473048E-06,-9.39453541079723E-06,1.23367799170078E-05
155,20,82,-60,1.64429492073785E-06,-2.39785806406395E-06,-4.23835738465546E-06,5.13975703723671E-06
156,20,92,-45,-6.96093522842442E-07,-3.73210485907846E-06,-3.36385675230408E-06,5.07234513038318E-06
157,20,110,-29,-2.47164508360695E-06,-2.65451569933518E-06,-4.60279815777961E-06,5.86013940948462E-06
158,20,135,-15,-4.96200282901921E-06,-2.14129931468693E-06,-5.56195610063053E-06,7.75512672337561E-06
159,20,168,0,-7.88410087867447E-06,-8.57570728569166E-07,-8.45050753248346E-06,1.1589027214403E-05
160,105,82,-60,1.55406791948592E-06,2.39257508615258E-06,5.15672367836636E-06,5.89333027551295E-06
161,105,92,-45,-7.06171537302908E-07,-1.84073985799549E-07,6.89539503945407E-06,6.93390468801473E-06
162,105,110,-29,-8.69174693653983E-06,1.54402998040776E-06,4.98764101764454E-06,1.01393814559932E-05
163,105,135,-15,-2.010076020224E-05,1.21926318733646E-06,5.62689096751826E-06,2.09090665833817E-05
164,105,168,0,-3.47725001417437E-05,-3.95479421053335E-07,9.27269609315607E-06,3.59898049858022E-05
165,115,82,-60,1.55006154116799E-06,2.99444314434656E-06,6.26188412186634E-06,7.11200205861992E-06
166,115,92,-45,-7.08916437517876E-07,7.41880882583158E-06,3.33321239533095E-06,8.1640426127016E-06
167,115,110,-29,-8.69473528370867E-06,6.32427402380613E-06,4.60092746464517E-06,1.16945883688518E-05
168,115,135,-15,-2.01041457873618E-05,5.15832779827579E-06,6.74228476734525E-06,2.18230022544548E-05
169,115,168,0,-3.47764216960027E-05,3.54615858115818E-06,1.0382434313924E-05,3.64660073074072E-05
170,10,82,335,-4.29857607473121E-05,1.95310777834558E-07,-4.9632703675522E-06,4.32717901879102E-05
171,10,92,320,-4.14877192348262E-05,1.63944544962086E-06,-3.96355044792087E-06,4.17088523079126E-05
172,10,110,306,-4.04597259953429E-05,2.36778872680161E-06,-2.99776876318538E-06,4.06396661973314E-05
173,10,135,290,-3.96566296689266E-05,1.83896008600175E-06,-3.85445179802092E-06,3.98859229498274E-05
174,10,168,275,-3.93042203407654E-05,5.68868176777004E-07,-6.81961589626506E-06,3.98955199060067E-05
175,20,82,335,-4.2990813481708E-05,1.22180200387073E-07,-3.93764621913475E-06,4.31709396419332E-05
176,20,92,320,-4.1491673876562E-05,1.80628894054732E-06,-2.91762987500699E-06,4.16333309369219E-05
177,20,110,306,-4.04643255581103E-05,2.66081317849376E-06,-1.96509574610211E-06,4.05993001286344E-05
178,20,135,290,-3.96612202698491E-05,2.20133949378206E-06,-2.82892785061878E-06,3.98228718407447E-05
179,20,168,275,-3.93090961784382E-05,9.14615968498495E-07,-5.76737514960606E-06,3.97404602496226E-05
180,105,82,335,-4.35481410136311E-05,-3.3723312986443E-06,5.25684518199556E-06,4.39937225680935E-05
181,105,92,320,-4.428017878115E-05,-4.1628494072362E-06,5.14817202548641E-06,4.47723935397911E-05
182,105,110,306,-4.87231070485448E-05,-4.29874758671148E-06,5.51742466631475E-06,4.92225798412342E-05
183,105,135,290,-5.68257529525767E-05,-3.58187860771171E-06,7.04768372047907E-06,5.73730415684193E-05
184,105,168,275,-6.86682068054887E-05,-2.31313597355302E-06,9.81114326688646E-06,6.9404119158137E-05
185,115,82,335,-4.35455418723562E-05,-1.91599542665037E-06,6.1719148427474E-06,4.40224691295048E-05
186,115,92,320,-4.42783094816121E-05,-1.34590427099456E-06,6.16476494633028E-06,4.47256579124288E-05
187,115,110,306,-4.87209127863769E-05,-7.70101582949059E-07,6.41676174055971E-06,4.91476879458324E-05
188,115,135,290,-5.6823558084486E-05,3.43816111550173E-07,7.83124527014717E-06,5.7361689003905E-05
189,10,70,5,-5.01164869264162E-06,-1.03933423271631E-06,-5.03375834281515E-06,7.17882729417651E-06
190,10,70,20,-6.75712831289101E-06,-1.86519864365983E-07,-5.09833207421645E-06,8.46679175577506E-06
191,20,70,20,-6.80046755158637E-06,3.01627220415737E-07,-4.03095550352192E-06,7.9111276169487E-06
192,20,70,5,-5.05601193758487E-06,-5.6621942553085E-07,-3.98689047874158E-06,6.46367982192261E-06
193,10,70,255,-3.50421179388171E-05,-1.0463196297095E-07,-5.23241087687975E-06,3.5430764895358E-05
194,10,70,270,-3.68355981091413E-05,6.10049394330371E-07,-5.16011794859132E-06,3.72002723856301E-05
195,20,70,270,-3.68618224330669E-05,1.06446264134182E-06,-4.13636396937193E-06,3.71084429838936E-05
196,20,70,255,-3.50237990715299E-05,4.14572908711568E-07,-4.23520223668075E-06,3.52813734155166E-05
197,115,70,5,-5.03692627445007E-06,1.8391503336621E-06,6.19198465106427E-06,8.19107893766569E-06
198,115,70,20,-6.80735665259248E-06,9.94859182150405E-07,6.23011378142366E-06,9.28138821068212E-06
199,105,70,20,-6.85920350408115E-06,-4.16325505746676E-07,5.15604622754244E-06,8.59108912406855E-06
200,105,70,5,-5.14054795925864E-06,4.77718537589572E-07,5.09182949239037E-06,7.25121892526844E-06
201,115,70,255,-3.27553013582462E-05,2.88492259203652E-06,5.99348458903976E-06,3.34238597853483E-05
202,115,70,270,-3.40622529004554E-05,1.93012262757928E-06,5.86021262852023E-06,3.46165356161408E-05
203,105,70,270,-3.4358797601903E-05,-2.4427016337541E-06,4.86330131015088E-06,3.47871450905847E-05
204,105,70,255,-3.29371230625637E-05,-1.35443227348842E-06,5.00778864204399E-06,3.33431628599526E-05
205,10,70,-75,3.71654033292246E-06,-2.72648973615438E-06,-5.13778427065911E-06,6.90240867664519E-06
206,20,70,-75,3.72612603524962E-06,-2.46370484198956E-06,-4.03332933460091E-06,6.01843852675759E-06
207,115,70,-75,3.78970152396801E-06,2.37696282905037E-06,6.27760275167009E-06,7.70844253005939E-06
208,105,70,-75,3.77925342357037E-06,1.67237210567143E-06,5.15610395582697E-06,6.60794922065014E-06
209,105,70,345,-4.42718858158629E-05,-2.76978391623054E-06,4.92976698783364E-06,4.46315379433618E-05
210,115,70,345,-4.4239814142635E-05,-2.59191254564252E-06,6.05166914813439E-06,4.47269702248837E-05
211,20,70,345,-4.43493903697345E-05,-8.01231516142051E-07,-4.47155467063795E-06,4.45814445625314E-05
212,10,70,345,-4.43487394026574E-05,-5.04252395649965E-07,-5.53981368713692E-06,4.46962469651707E-05
213,10,180,262.5,-3.83650028564142E-05,3.0106736756887E-07,-7.38401432622175E-06,3.90702924650217E-05
214,15,180,255,-3.75461338527163E-05,3.68853305128718E-07,-6.84405415649888E-06,3.81665992373421E-05
215,15,180,270,-3.91714255146177E-05,5.3584872605734E-07,-6.84196337226272E-06,3.97680798315917E-05
216,20,180,262.5,-3.83717557693225E-05,6.00176506078828E-07,-6.30094229624046E-06,3.88902780457987E-05
217,15,180,262.5,-3.8368945320657E-05,4.51936001274309E-07,-6.8427133105646E-06,3.89769539166337E-05
218,105,174,2.5,-3.7415971806845E-05,-6.2161492745968E-07,9.84069087306837E-06,3.86934173759304E-05
219,110,168,0,-3.47744605678358E-05,1.57614818002582E-06,9.82685978666911E-06,3.61706306848003E-05
220,110,180,5,-4.00586738416183E-05,1.15447664358347E-06,1.08770674514722E-05,4.1525182270685E-05
221,115,174,2.5,-3.74177708685537E-05,3.31537818933089E-06,1.09617841559803E-05,3.91310876566468E-05
222,110,174,2.5,-3.74168829044518E-05,1.34937797627836E-06,1.03923883297372E-05,3.88567327808757E-05
223,105,80,195,-2.89473714785223E-05,1.53563842010811E-06,5.22759484024732E-06,2.94556658163868E-05
224,110,80,135,-2.14818330326216E-05,7.1517178955971E-07,5.91486528073123E-06,2.22927399038165E-05
225,110,80,255,-3.52060299765096E-05,6.95483114305923E-07,5.80220575975138E-06,3.56877266738535E-05
226,115,80,195,-2.8947523857427E-05,4.87075312980343E-06,6.43743408739939E-06,3.00520204172266E-05
227,110,80,195,-2.89498288463238E-05,3.19317010689356E-06,5.8357745563426E-06,2.97042958212353E-05
228,105,180,12.5,-4.0875966910066E-05,-1.17607510762471E-06,1.03537970010316E-05,4.21832779170865E-05
229,110,180,20,-4.1677454348619E-05,4.42734050520103E-07,1.08991808264778E-05,4.30812993897465E-05
230,115,180,12.5,-4.08878861628474E-05,2.77767837187252E-06,1.14310335878391E-05,4.25464835314253E-05
231,110,180,12.5,-4.08790095880214E-05,7.87114977192242E-07,1.08926717509862E-05,4.23126845373772E-05
232,105,180,262.5,-7.21144646990326E-05,-1.56642386865146E-06,1.04987811757303E-05,7.28915228866853E-05
233,110,180,255,-7.14051176188263E-05,5.80170883546324E-07,1.0953369395176E-05,7.22426724417065E-05
234,110,180,270,-7.27720362324366E-05,-9.20116631960012E-08,1.09513218977349E-05,7.35915020560733E-05
235,115,180,262.5,-7.21029343486899E-05,2.05661218288485E-06,1.14059511081241E-05,7.30284774320483E-05
236,110,180,262.5,-7.21103250592807E-05,2.36939135944096E-07,1.09519817955681E-05,7.29376516317856E-05
237,10,171.5,247.5,-3.64667953159867E-05,4.78834199890649E-08,-7.19599635031112E-06,3.71700392374513E-05
238,20,171.5,247.5,-3.64651486373383E-05,3.56470991095559E-07,-6.09557523982037E-06,3.69728302164573E-05
239,15,163,240,-3.53710457578511E-05,-1.10281813923206E-07,-6.28210448382149E-06,3.59247529821449E-05
240,15,171.5,247.5,-3.64664624417475E-05,1.98291002297316E-07,-6.64134816828345E-06,3.70668275932718E-05
241,20,80,262.5,-3.54258695231862E-05,6.82353433922953E-07,-4.35021451523495E-06,3.56984902203322E-05
242,62.5,80,255,-3.44620466215813E-05,-3.22593301477198E-06,4.80617845902744E-07,3.46160410023682E-05
243,62.5,80,270,-3.58580198653581E-05,-3.33875462559213E-06,4.65142447213708E-07,3.60161245640134E-05
244,105,80,262.5,-3.58786116626171E-05,-1.64415194742364E-06,5.33917614894441E-06,3.63109461789769E-05
245,62.5,80,262.5,-3.5142587918266E-05,-3.2636590236346E-06,4.71046438320504E-07,3.52969522843356E-05
246,20,80,137.5,-2.05803771682918E-05,2.73415772170971E-07,-4.34811718538258E-06,2.1036463667438E-05
247,62.5,80,20,-6.90240334196943E-06,-3.71053862562529E-07,5.62298224888461E-07,6.93520238766441E-06
248,105,80,137.5,-2.04788501864741E-05,1.08220036320705E-06,5.44047997432042E-06,2.12168160885925E-05
249,62.5,80,137.5,-2.06293397454432E-05,1.24537192901952E-06,5.12070330638798E-07,2.06732393590853E-05
250,105,80,307.5,-4.03906245522483E-05,-2.22354461597993E-06,5.1691604483068E-06,4.07807175282667E-05
251,110,80,270,-3.67623706515735E-05,-2.92444417058188E-07,5.86888070746496E-06,3.72290367914508E-05
252,110,80,345,-4.43444544634615E-05,-2.68212597677713E-06,5.70265559966483E-06,4.47900069469262E-05
253,115,80,307.5,-4.0395922190061E-05,-1.51892421260324E-06,6.35172629635515E-06,4.09204360594178E-05
254,110,80,307.5,-4.03998777803474E-05,-1.85612532571303E-06,5.76760839425895E-06,4.08516906930581E-05
255,20,80,307.5,-4.01082996119914E-05,4.9317012520732E-07,-4.15239899516714E-06,4.03256907188548E-05
256,62.5,80,345,-4.41546068605044E-05,-2.22241518243019E-06,4.98952712441043E-07,4.4213316885957E-05
257,62.5,80,307.5,-4.02724114984798E-05,-2.39114415772706E-06,4.99321489397332E-07,4.03464251233699E-05
258,10,80,307.5,-4.00834676770851E-05,8.28614699559433E-07,-5.18301312114355E-06,4.0425667692126E-05
259,15,80,270,-3.63220527371529E-05,7.89637109948948E-07,-4.88274381362106E-06,3.66572807086857E-05
260,15,80,345,-4.40584760948973E-05,-6.47035598327001E-07,-4.59909427431581E-06,4.43025917866458E-05
261,15,80,307.5,-4.00972694178848E-05,6.55885238497367E-07,-4.67211913333769E-06,4.03738764229126E-05
262,115,80,262.5,-3.60195890356738E-05,2.14750041571502E-06,6.34511819286709E-06,3.66371816221688E-05
263,115,130,255,-5.33498448538987E-05,2.4259690274764E-06,9.12883269158719E-06,5.41795797138398E-05
264,115,130,270,-5.47887652530925E-05,1.68210568268634E-06,9.13443507835405E-06,5.55704614132982E-05
265,115,130,262.5,-5.40856976976304E-05,2.05631960039663E-06,9.13399054496065E-06,5.48900804245528E-05
266,105,130,255,-5.33541979377922E-05,-1.19027039779636E-06,8.19521610353531E-06,5.39930435166293E-05
267,110,130,255,-5.33507315174182E-05,6.13397608457838E-07,8.67489187938663E-06,5.40548846931408E-05
