"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-3.64066997793473E-05,-2.07041294767343E-06,4.87167734475021E-06,3.67895044645721E-05
64,105,80,255,-3.47733566257525E-05,-1.32333373064331E-06,4.95481237745149E-06,3.51495051014971E-05
65,10,80,-75,4.12593354790023E-06,-3.15315146196018E-06,-5.86457883959926E-06,7.83319709630912E-06
66,20,80,-75,4.12374442240313E-06,-2.8058384520569E-06,-4.79093488428497E-06,6.91599989486702E-06
67,115,80,-75,4.18220072899683E-06,2.3305052177588E-06,5.79862445027746E-06,7.51971429131307E-06
68,105,80,-75,4.16668738705446E-06,2.30258031723701E-06,4.73592166713749E-06,6.71506618999607E-06
69,105,80,345,-4.42966059381344E-05,-2.19107277661633E-06,4.75085413890625E-06,4.46044920675032E-05
70,115,80,345,-4.43177574837206E-05,-1.95009679044007E-06,5.82570326494645E-06,4.47415391376869E-05
71,20,80,345,-4.40126044126231E-05,-3.64139592782938E-07,-4.70116866494747E-06,4.42644657896305E-05
72,10,80,345,-4.40141050639362E-05,-1.00267636447972E-07,-5.77701120847311E-06,4.43917262187556E-05
73,10,180,5,-7.29832128393128E-06,-9.6483285470623E-07,-1.1419437574504E-05,1.35867564384955E-05
74,10,180,20,-8.95825130864381E-06,-1.42313278860874E-07,-1.14177783243097E-05,1.45133104921391E-05
75,20,180,20,-8.963766204254E-06,1.65294599165549E-07,-1.03559072478045E-05,1.36974903465624E-05
76,20,180,5,-7.307016441573E-06,-6.40192373036664E-07,-1.03426704043666E-05,1.26796359034979E-05
77,105,180,5,-2.46234212672308E-05,-3.1309868616401E-07,1.00521064904349E-05,2.65980403523612E-05
78,105,180,20,-2.63122675875067E-05,-1.07355991660219E-06,1.01015751993417E-05,2.82051374398184E-05
79,115,180,20,-2.63006764639723E-05,1.27919647389534E-06,1.10717425789889E-05,2.85647581788603E-05
80,115,180,5,-2.46021082680775E-05,2.03453336982637E-06,1.11208118189223E-05,2.70753672695132E-05
81,10,180,255,-3.69003786855708E-05,2.17339436260508E-07,-8.64891106996225E-06,3.79010401739213E-05
82,10,180,270,-3.85791819023764E-05,4.47681771059476E-07,-8.64362748414524E-06,3.95381586737351E-05
83,20,180,270,-3.85792793722612E-05,7.19195183369729E-07,-7.52919645379967E-06,3.93136978397437E-05
84,20,180,255,-3.69020386823058E-05,4.82726095717201E-07,-7.5268849506438E-06,3.76649370164628E-05
85,105,180,255,-7.15253529634347E-05,-1.34981779761405E-06,9.09251832694336E-06,7.2113604917217E-05
86,105,180,270,-7.28923277160644E-05,-1.87517222981458E-06,9.10897071510962E-06,7.34832025584508E-05
87,115,180,270,-7.28929012691512E-05,1.82212757709265E-06,9.99657722403778E-06,7.35977361101384E-05
88,115,180,255,-7.15244072891785E-05,2.30768215501498E-06,1.00125242636048E-05,7.22586802891261E-05
89,10,80,135,-1.96720467713439E-05,5.80288576493304E-07,-6.12653887505679E-06,2.06121478161188E-05
90,20,80,135,-1.96757771958293E-05,8.96071167169738E-07,-4.89728219214475E-06,2.02958745725836E-05
91,115,80,135,-2.07303669809605E-05,2.41456418940718E-06,6.09100427074774E-06,2.17411721950849E-05
92,105,80,135,-2.07488540419791E-05,-1.10475588213108E-06,4.78648791021823E-06,2.13224270693821E-05
93,10,163,30,-9.49864124414261E-06,8.15473190295396E-07,-9.74858910992221E-06,1.36354014111471E-05
94,10,82,120,-1.78918802891395E-05,1.11851881843218E-06,-6.06852699239385E-06,1.89261058986125E-05
95,10,88,105,-1.66076086815279E-05,4.53571650625785E-06,-4.71909625416947E-06,1.7850917617871E-05
96,10,96,90,-1.48041206021896E-05,4.38208260140067E-06,-4.82111649960914E-06,1.61742943905593E-05
97,10,107,75,-1.30825960715736E-05,4.70886996896581E-06,-4.60608770775131E-06,1.4647314440814E-05
98,10,123,60,-1.1683720793013E-05,4.15887345785605E-06,-5.22702104419704E-06,1.34583546172636E-05
99,10,141,45,-1.04001131818649E-05,2.39637789220918E-06,-7.38092355465096E-06,1.29762480601085E-05
100,20,163,30,-9.50125494650324E-06,1.08230597001646E-06,-8.75603258201611E-06,1.29658527813836E-05
101,20,82,120,-1.7894485302803E-05,2.36034821815473E-06,-4.71579659105626E-06,1.86553634499947E-05
102,20,88,105,-1.66107599219776E-05,1.93828231163839E-06,-4.90207068575235E-06,1.74271219802152E-05
103,20,96,90,-1.48072759554103E-05,4.65540037135604E-06,-3.47302290728779E-06,1.59056613176516E-05
104,20,107,75,-1.30858186729155E-05,5.35404956619578E-06,-2.98529547580475E-06,1.44504839426078E-05
105,20,123,60,-1.16868925594693E-05,4.73559903305448E-06,-3.67924697285053E-06,1.31356847627246E-05
106,20,141,45,-1.04033915113087E-05,3.35074737377559E-06,-5.37997793667935E-06,1.21820452100455E-05
107,105,163,30,-2.32796668541723E-05,-2.09850373376158E-06,8.31069009385013E-06,2.48075427359881E-05
108,105,82,120,-1.9486728341846E-05,-3.4608316827769E-06,4.49073852842131E-06,2.02947448847248E-05
109,105,88,105,-2.04539792439269E-05,7.28333759655372E-06,8.80788120011283E-06,2.34305579253177E-05
110,105,96,90,-1.74592488165609E-05,-6.9332445017358E-06,1.24895858970251E-06,1.88269792085248E-05
111,105,107,75,-1.60395424517991E-05,-7.28135766051243E-06,1.02199310193271E-06,1.76445334691447E-05
112,105,123,60,-1.6772973575044E-05,-9.82207408193494E-06,-1.64867378223548E-06,1.95070219936404E-05
113,105,141,45,-1.95599579878825E-05,-4.27786117161719E-06,5.04947218854126E-06,2.06491942233641E-05
114,115,163,30,-2.32753009973876E-05,2.49209157849807E-07,9.27410929143789E-06,2.50561538323998E-05
115,115,82,120,-1.94866589676293E-05,2.0843894461782E-06,6.06538244205584E-06,2.05149560382767E-05
116,115,88,105,-2.04497324031225E-05,-1.25142173825447E-05,2.45419757001874E-07,2.39761844944943E-05
117,115,96,90,-1.74557545368016E-05,-1.68488683054431E-06,6.04431917597064E-06,1.85492858186459E-05
118,115,107,75,-1.60357668360353E-05,-2.97453367100372E-06,5.12689384665935E-06,1.70961606536245E-05
119,115,123,60,-1.67694788677742E-05,4.42605740271798E-07,8.81126594537077E-06,1.89486075714839E-05
120,115,141,45,-1.95555407685303E-05,-1.94511309977891E-06,5.99108013269765E-06,2.0544967288292E-05
121,10,163,240,-3.47403332780978E-05,-4.2860033354488E-07,-7.91027791292199E-06,3.56321056237052E-05
122,10,82,150,-2.15790005019406E-05,-3.14496032583031E-07,-6.01239661651567E-06,2.24031489637406E-05
123,10,88,165,-2.36035242727961E-05,-1.43794561796976E-06,-5.56945759296397E-06,2.42942977584563E-05
124,10,96,180,-2.56782380754051E-05,-2.38211522143376E-06,-5.07337195171721E-06,2.62827983012814E-05
125,10,107,195,-2.78276647867173E-05,-2.81829975914382E-06,-4.76216764262829E-06,2.83725215952124E-05
126,10,123,210,-3.00964339280571E-05,-2.47130458637428E-06,-5.14324552418449E-06,3.06325914030561E-05
127,10,141,225,-3.23864373735316E-05,-1.53524808844143E-06,-6.27647231943518E-06,3.30247243322239E-05
128,20,163,240,-3.47385105373784E-05,-1.5132714371889E-07,-6.76729457102648E-06,3.53918534421556E-05
129,20,82,150,-2.15779827012304E-05,1.59305783108134E-09,-4.78660231816325E-06,2.21025089468295E-05
130,20,88,165,-2.36020250606968E-05,-1.1353156317698E-06,-4.34405692413762E-06,2.40253066392429E-05
131,20,96,180,-2.56766828836547E-05,-2.08767199697882E-06,-3.85136745403753E-06,2.6047714862167E-05
132,20,107,195,-2.78257208774968E-05,-2.52990193155718E-06,-3.54640120918316E-06,2.81646606170242E-05
133,20,123,210,-3.00946133499238E-05,-2.18682996174156E-06,-3.94500625375795E-06,3.04307583261603E-05
134,20,141,225,-3.23846034145781E-05,-1.25436221573158E-06,-5.10078553817186E-06,3.28078340643539E-05
135,105,163,240,-6.38438644620968E-05,-3.55151978495033E-07,7.8871857919332E-06,6.43301862433096E-05
136,105,82,150,-2.34066593213393E-05,9.95728356573766E-08,4.62507526699629E-06,2.38594412457673E-05
137,105,88,165,-2.74998798833614E-05,1.55402380146083E-06,4.0518109875197E-06,2.78401788042641E-05
138,105,96,180,-3.23093185505946E-05,2.70118994662962E-06,3.45821253975996E-06,3.26059461801329E-05
139,105,107,195,-3.81890640165917E-05,3.12716936780886E-06,3.17173453395197E-06,3.84479349077706E-05
140,105,123,210,-4.58492079287908E-05,2.56969982960838E-06,3.80864549415034E-06,4.60788346794045E-05
141,105,141,225,-5.41723337517342E-05,1.22446580718016E-06,5.48145927224777E-06,5.44627162045334E-05
142,115,163,240,-6.38460408531916E-05,3.31968931134758E-06,8.88976670379418E-06,6.45473874126535E-05
143,115,82,150,-2.34067594238494E-05,3.64588728029759E-06,5.93313856717299E-06,2.4420708712973E-05
144,115,88,165,-2.75014804495059E-05,5.12866165219893E-06,5.35205541949163E-06,2.84829614764793E-05
145,115,96,180,-3.23116831590743E-05,6.30340416711805E-06,4.74089932931437E-06,3.32603953541917E-05
146,115,107,195,-3.81908397053203E-05,6.75554165493559E-06,4.4221213835586E-06,3.90350193797821E-05
147,115,123,210,-4.58514473941658E-05,6.22188949361555E-06,5.00097021985575E-06,4.65411306281938E-05
148,115,141,225,-5.41746191928911E-05,4.89352820815443E-06,6.59556028861709E-06,5.4793589027728E-05
149,115,168,275,-6.87322394978792E-05,1.67889227742207E-06,9.36391978889023E-06,6.93874802791237E-05
150,10,82,-60,2.44357165194893E-06,-3.65576198749226E-06,-5.80527588393966E-06,7.28264143124274E-06
151,10,92,-45,-1.85934803964338E-08,-2.75880914084675E-06,-6.41942806146497E-06,6.98716181503311E-06
152,10,110,-29,-1.46396251092092E-06,-3.97995747806303E-06,-5.07404732838914E-06,6.61280606484907E-06
153,10,135,-15,-3.71566475590185E-06,-2.75290219206192E-06,-7.31085270772408E-06,8.65061861206163E-06
154,10,168,0,-6.37650669823367E-06,-1.39051609738335E-06,-1.03768537880579E-05,1.22585670952372E-05
155,20,82,-60,2.44625003864301E-06,-2.67765620717951E-06,-4.81573806801524E-06,6.02870758580469E-06
156,20,92,-45,-1.64093052132196E-08,-4.3697375536372E-06,-3.70386769756807E-06,5.72830790670797E-06
157,20,110,-29,-1.46149122904846E-06,-2.91252633017311E-06,-5.37164128832968E-06,6.28277775884405E-06
158,20,135,-15,-3.71368272547478E-06,-2.35504223508598E-06,-6.41278286548514E-06,7.77569594276862E-06
159,20,168,0,-6.37292863210932E-06,-9.77831119866189E-07,-9.51139703764737E-06,1.14907374287599E-05
160,105,82,-60,2.57772311568993E-06,2.27033990553245E-06,4.74747833856878E-06,5.85983364294542E-06
161,105,92,-45,2.01780074440839E-07,1.84452410444831E-06,5.05228204793152E-06,5.38224286540316E-06
162,105,110,-29,-4.73741085178913E-06,2.0786107601553E-06,4.8243574588445E-06,7.07376202325123E-06
163,105,135,-15,-1.19025767523702E-05,1.39069270425122E-06,6.11035341720056E-06,1.34514600853148E-05
164,105,168,0,-2.12599124314915E-05,7.52034792351569E-08,9.09002989007039E-06,2.3121811684216E-05
165,115,82,-60,2.57188702395539E-06,3.2384944869168E-06,5.68481699184016E-06,7.0299070859077E-06
166,115,92,-45,1.99505097651669E-07,5.12705152614117E-06,4.44670543021878E-06,6.78967221733367E-06
167,115,110,-29,-4.74055772711787E-06,5.15187387592412E-06,4.4542033904818E-06,8.29786839142114E-06
168,115,135,-15,-1.19052768081457E-05,4.09588128897471E-06,6.39747596528825E-06,1.41223071110349E-05
169,115,168,0,-2.12635550821029E-05,2.42074872555517E-06,1.01683690015253E-05,2.3693765578166E-05
170,10,82,335,-4.29196975628988E-05,5.91192123557532E-07,-5.62108191316967E-06,4.32902588221902E-05
171,10,92,320,-4.13729966683767E-05,2.01264574338666E-06,-4.64283661093074E-06,4.16813090965925E-05
172,10,110,306,-4.02519934594472E-05,2.68787198781004E-06,-3.7536802440796E-06,4.05158950124149E-05
173,10,135,290,-3.93077489333777E-05,2.06123673443074E-06,-4.76733062039097E-06,3.96494043376309E-05
174,10,168,275,-3.87752565855337E-05,6.71239406865773E-07,-8.00151178556835E-06,3.95979201028272E-05
175,20,82,335,-4.29242321651751E-05,5.14537855265313E-07,-4.56981950101881E-06,4.31698703547537E-05
176,20,92,320,-4.13767403784875E-05,2.14880375864574E-06,-3.57839774220858E-06,4.15867398619244E-05
177,20,110,306,-4.02565322202205E-05,2.94041371664943E-06,-2.69952256139265E-06,4.04539471656621E-05
178,20,135,290,-3.93122692682113E-05,2.38222870647677E-06,-3.71548415489385E-06,3.95592511447269E-05
179,20,168,275,-3.8780225422466E-05,9.7640289174656E-07,-6.91413134944653E-06,3.94038635001911E-05
180,105,82,335,-4.35136300662375E-05,-2.79409080535714E-06,4.83334022289113E-06,4.38703102642341E-05
181,105,92,320,-4.42115708680212E-05,-3.57596973297147E-06,4.72806281513263E-06,4.4607231881535E-05
182,105,110,306,-4.85935693184845E-05,-3.77446819027242E-06,5.0344136186177E-06,4.89992541750694E-05
183,105,135,290,-5.67330779035974E-05,-3.24686632007816E-06,6.31104507872949E-06,5.71752880124085E-05
184,105,168,275,-6.8734171570086E-05,-2.20489369520489E-06,8.56681671419091E-06,6.93010695894927E-05
185,115,82,335,-4.3511429395183E-05,-1.36715139758286E-06,5.75439273678286E-06,4.39115773654858E-05
186,115,92,320,-4.42101872193249E-05,-8.30109901016258E-07,5.72220432612563E-06,4.45866948625423E-05
187,115,110,306,-4.85918356829143E-05,-2.87163202362544E-07,5.90422852806906E-06,4.8950065089352E-05
188,115,135,290,-5.67313517352758E-05,6.97911559916574E-07,7.06014220937105E-06,5.71732363809641E-05
189,10,70,5,-4.24654588654305E-06,-1.0600351680801E-06,-5.58899418935236E-06,7.09885079239568E-06
190,10,70,20,-6.00927814593197E-06,-1.41497914702373E-07,-5.66204695293483E-06,8.25773705032313E-06
191,20,70,20,-6.03462940593605E-06,2.83270661475612E-07,-4.59272427605849E-06,7.58881483569984E-06
192,20,70,5,-4.28919770566423E-06,-6.83150178488791E-07,-4.53701348300068E-06,6.28079632447786E-06
193,10,70,255,-3.47478034283167E-05,-9.2005526886577E-08,-5.96423447289392E-06,3.52560689946791E-05
194,10,70,270,-3.66341274755032E-05,6.90776683304856E-07,-5.76990476344759E-06,3.70921591350095E-05
195,20,70,270,-3.66728894631367E-05,1.15580268812366E-06,-4.6995368604696E-06,3.69908414088167E-05
196,20,70,255,-3.47350648951387E-05,3.19741944195808E-07,-4.8188315991712E-06,3.5069190269545E-05
197,115,70,5,-4.17806466817703E-06,1.40542303578832E-06,5.65373404641266E-06,7.16911061070754E-06
198,115,70,20,-5.99912834952883E-06,5.7121096806989E-07,5.67914710360133E-06,8.2806119791056E-06
199,105,70,20,-6.03866551447921E-06,-6.15438001576738E-07,4.61416146704396E-06,7.62461350977861E-06
200,105,70,5,-4.24264896506101E-06,3.37923931108274E-07,4.54214118139095E-06,6.22457302436372E-06
201,115,70,255,-3.24765077882749E-05,2.81003110779409E-06,5.67357697354652E-06,3.30879027534748E-05
202,115,70,270,-3.38206017504019E-05,2.00178242894114E-06,5.53830602055065E-06,3.43294781380285E-05
203,105,70,270,-3.41141584233095E-05,-2.44129761265138E-06,4.48882487325714E-06,3.44947139096263E-05
204,105,70,255,-3.26561260316201E-05,-1.43264933023457E-06,4.63488308786535E-06,3.30144997347326E-05
205,10,70,-75,4.62164700930857E-06,-3.11597583027535E-06,-5.69562355944082E-06,7.96925681505925E-06
206,20,70,-75,4.63424817898299E-06,-2.79688934317571E-06,-4.59081737119563E-06,7.09749605974167E-06
207,115,70,-75,4.65843439388795E-06,2.37127760814213E-06,5.75321777760185E-06,7.77325435667381E-06
208,105,70,-75,4.67324465472156E-06,2.2811435590377E-06,4.59685953168131E-06,6.94074557189875E-06
209,105,70,345,-4.41818468249378E-05,-2.17539884316251E-06,4.57084983943911E-06,4.44708962945857E-05
210,115,70,345,-4.41527876673646E-05,-1.97937621446059E-06,5.70824127064082E-06,4.45642301336128E-05
211,20,70,345,-4.42794407558201E-05,-3.66682022579708E-07,-5.05875028416824E-06,4.45689834278441E-05
212,10,70,345,-4.42756182891399E-05,-9.55332197797894E-08,-6.14754213823909E-06,4.47004672886439E-05
213,10,180,262.5,-3.77398596771141E-05,3.33793604275121E-07,-8.64650437062009E-06,3.87191227231413E-05
214,15,180,255,-3.69005546958769E-05,3.4861950835175E-07,-8.08502896093413E-06,3.77775087283976E-05
215,15,180,270,-3.85786757508639E-05,5.8495725774931E-07,-8.08610325448761E-06,3.94213325944966E-05
216,20,180,262.5,-3.77419975242127E-05,5.97677398265562E-07,-7.52825453511664E-06,3.84901313551354E-05
217,15,180,262.5,-3.77404570717981E-05,4.63654532311207E-07,-8.08670413291586E-06,3.85998945496861E-05
218,105,174,2.5,-2.29369835681759E-05,-1.53522456986543E-07,9.66558744819167E-06,2.48908088472474E-05
219,110,168,0,-2.12622027290867E-05,1.25260266374831E-06,9.64337916482045E-06,2.33804413996508E-05
220,110,180,5,-2.46181278590246E-05,8.74531851453968E-07,1.05784274231666E-05,2.68089565628671E-05
221,115,174,2.5,-2.29421786778463E-05,2.22247699619709E-06,1.06717661875559E-05,2.54001881891988E-05
222,110,174,2.5,-2.29384116132401E-05,1.04554483957149E-06,1.01473225228634E-05,2.51044228321026E-05
223,105,80,195,-2.85957328019106E-05,1.39523295821893E-07,4.70166067293994E-06,2.89800105988906E-05
224,110,80,135,-2.07385937345863E-05,6.25756207864817E-07,5.43485662014116E-06,2.14480420412073E-05
225,110,80,255,-3.49440232393087E-05,6.36194438591753E-07,5.33697533694872E-06,3.53549545221068E-05
226,115,80,195,-2.86037830710647E-05,4.03125669889037E-06,5.99058124234864E-06,2.95010932029655E-05
227,110,80,195,-2.86028953549421E-05,2.12095412364755E-06,5.35049807468841E-06,2.91762214607654E-05
228,105,180,12.5,-2.54748302596369E-05,-8.6611774217116E-07,1.00377181003387E-05,2.73947608378405E-05
229,110,180,20,-2.63041454011882E-05,9.66947449359968E-08,1.05793646566245E-05,2.83520787897181E-05
230,115,180,12.5,-2.54799935151917E-05,1.81430793447386E-06,1.11265039188716E-05,2.78625352807668E-05
231,110,180,12.5,-2.5480294870204E-05,5.12251020462917E-07,1.05822503412052E-05,2.75951417837352E-05
232,105,180,262.5,-7.22137487848566E-05,-1.60299602360643E-06,9.0984215723078E-06,7.28023102993409E-05
233,110,180,255,-7.1524807845184E-05,4.80658042747609E-07,9.55156610217727E-06,7.21613579725937E-05
234,110,180,270,-7.28937346244286E-05,-2.73017727833375E-08,9.55209060614327E-06,7.35169349730481E-05
235,115,180,262.5,-7.22129835662102E-05,2.05427255591994E-06,1.00068211433206E-05,7.29319648759181E-05
236,110,180,262.5,-7.22139652753497E-05,2.25193502155613E-07,9.55232853914504E-06,7.28433557259864E-05
237,10,171.5,247.5,-3.58274143211162E-05,-1.87370623661674E-08,-8.37770080253359E-06,3.67938831703206E-05
238,20,171.5,247.5,-3.58254058285318E-05,2.54275566162141E-07,-7.24612921122022E-06,3.65517543681318E-05
239,15,163,240,-3.47397555612496E-05,-2.93165585835636E-07,-7.33466518548553E-06,3.55068144994629E-05
240,15,171.5,247.5,-3.58267595939773E-05,1.12908836379777E-07,-7.80641386854003E-06,3.66675544439074E-05
241,20,80,262.5,-3.51628641504147E-05,6.73815721424489E-07,-4.98119573295004E-06,3.55203231096919E-05
242,62.5,80,255,-3.41692669743508E-05,-3.33123202025603E-06,-3.12440368937001E-08,3.43312814868173E-05
243,62.5,80,270,-3.55843173994295E-05,-3.43542128519115E-06,-4.37372714290794E-08,3.57497926866576E-05
244,105,80,262.5,-3.5612238250589E-05,-1.67290991456832E-06,4.91306346381879E-06,3.59884472212749E-05
245,62.5,80,262.5,-3.48598507260151E-05,-3.35805389741817E-06,-3.99815326271497E-08,3.50212409423335E-05
246,20,80,137.5,-1.99786834095454E-05,9.40583699810156E-08,-4.95182714962969E-06,2.05834212383564E-05
247,62.5,80,20,-6.07463246312068E-06,-6.31595746710043E-07,2.59886355280331E-08,6.10743384396741E-06
248,105,80,137.5,-1.98833904050457E-05,7.59437292234071E-07,5.00709187485635E-06,2.05182096695484E-05
249,62.5,80,137.5,-2.00280506272278E-05,1.10039627509443E-06,-1.31673075039358E-08,2.00582615714082E-05
250,105,80,307.5,-4.02298425866182E-05,-1.90185263237702E-06,4.73507373439409E-06,4.05521664186947E-05
251,110,80,270,-3.65408386865646E-05,-2.55293230451016E-07,5.44280125784166E-06,3.69448528496652E-05
252,110,80,345,-4.43090237329237E-05,-2.08111344367445E-06,5.2904824292746E-06,4.46722488986698E-05
253,115,80,307.5,-4.02428801261935E-05,-1.18542209586735E-06,5.93737033409571E-06,4.06957859351647E-05
254,110,80,307.5,-4.02409999668269E-05,-1.54744653059343E-06,5.34185782441526E-06,4.06234921456966E-05
255,20,80,307.5,-3.99633475734621E-05,7.51018208123984E-07,-4.78091949096559E-06,4.02553147895451E-05
256,62.5,80,345,-4.40977225302157E-05,-1.74038618571289E-06,-3.11309605306528E-08,4.41320636902923E-05
257,62.5,80,307.5,-4.01046436011453E-05,-2.02204798970492E-06,-1.9165479754058E-08,4.01555909402809E-05
258,10,80,307.5,-3.99482940411599E-05,1.05671203317036E-06,-5.84156572778325E-06,4.03869623427168E-05
259,15,80,270,-3.60983719713126E-05,8.66784383690116E-07,-5.5257569706902E-06,3.65291358267094E-05
260,15,80,345,-4.40134092661228E-05,-2.27092872767842E-07,-5.23974853840153E-06,4.43247868708443E-05
261,15,80,307.5,-3.995534173057E-05,9.09663137971472E-07,-5.31411098130079E-06,4.03174477782609E-05
262,115,80,262.5,-3.57780937326631E-05,2.16059015090412E-06,5.8988159704277E-06,3.63254204489967E-05
263,115,130,255,-5.32949226361002E-05,2.34859369971122E-06,8.27504938086492E-06,5.3984637753809E-05
264,115,130,270,-5.47296038390739E-05,1.74700644800291E-06,8.27753016204051E-06,5.53795907667692E-05
265,115,130,262.5,-5.40132751423133E-05,2.0494598342885E-06,8.27888532038979E-06,5.46824845755912E-05
266,105,130,255,-5.3300643256633E-05,-1.29453362675941E-06,7.32579186612002E-06,5.38172984768595E-05
267,110,130,255,-5.32980532117761E-05,5.28213398827417E-07,7.79844867806361E-06,5.38681472425441E-05
