"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-3.64027955615183E-05,-2.06848418375341E-06,4.87007641800113E-06,3.678532038503E-05
64,105,80,255,-3.47697653746297E-05,-1.32299062475936E-06,4.95346002357829E-06,3.51457487415646E-05
65,10,80,-75,4.1247293399381E-06,-3.15382195092405E-06,-5.86420878436143E-06,7.83255575737947E-06
66,20,80,-75,4.12253934865462E-06,-2.80649267617653E-06,-4.79066862601767E-06,6.91536244219695E-06
67,115,80,-75,4.18098833778114E-06,2.3301754862075E-06,5.79784347884122E-06,7.51833560585891E-06
68,105,80,-75,4.16547672202887E-06,2.30220777576053E-06,4.73526022664071E-06,6.71372075518055E-06
69,105,80,345,-4.42880012796126E-05,-2.19683587128657E-06,4.74802156177441E-06,4.45959286699965E-05
70,115,80,345,-4.43107810125306E-05,-1.96531800044619E-06,5.8290454638757E-06,4.47357302366157E-05
71,20,80,345,-4.40042774119624E-05,-4.08578238011129E-07,-4.70002328079343E-06,4.42564524737978E-05
72,10,80,345,-4.40059883700725E-05,-1.39865422561531E-07,-5.77591707646051E-06,4.43836433028828E-05
73,10,180,5,-7.29855765017128E-06,-9.64839219694054E-07,-1.14200949708197E-05,1.35874363893736E-05
74,10,180,20,-8.95829034564371E-06,-1.42138431309559E-07,-1.14184312499748E-05,1.45138465425576E-05
75,20,180,20,-8.96380462052173E-06,1.65471380166464E-07,-1.03567018425335E-05,1.36981183783641E-05
76,20,180,5,-7.30725362791127E-06,-6.40216244852497E-07,-1.03434638934397E-05,1.26804210394485E-05
77,105,180,5,-2.46231746885051E-05,-3.13202963722545E-07,1.00498500029571E-05,2.6596960595509E-05
78,105,180,20,-2.63119136630667E-05,-1.07338691731523E-06,1.00992972544324E-05,2.82039849156166E-05
79,115,180,20,-2.63003185102601E-05,1.2793212622022E-06,1.10694085047555E-05,2.8563529566183E-05
80,115,180,5,-2.46018621172838E-05,2.03436581536021E-06,1.11184964119412E-05,2.7074180068303E-05
81,10,180,255,-3.68989688938399E-05,2.19679807575389E-07,-8.61622375426268E-06,3.78922350413636E-05
82,10,180,270,-3.85768961661499E-05,4.43805832725573E-07,-8.61085825319898E-06,3.95287333630583E-05
83,20,180,270,-3.85769849690182E-05,7.15625364265574E-07,-7.49710289303425E-06,3.9305246987528E-05
84,20,180,255,-3.69006373776054E-05,4.85202889816389E-07,-7.49477895592859E-06,3.76571928363764E-05
85,105,180,255,-7.14999924625615E-05,-1.34286204461094E-06,9.12305307686648E-06,7.20921791740306E-05
86,105,180,270,-7.28695609353963E-05,-1.87493759082061E-06,9.13568197519147E-06,7.34639298366127E-05
87,115,180,270,-7.28720423040858E-05,1.81356978887384E-06,1.00288398223801E-05,7.35812558545351E-05
88,115,180,255,-7.15019804785286E-05,2.31105217364142E-06,1.0039228105244E-05,7.22402953721142E-05
89,10,80,135,-1.96709148817895E-05,5.96660223169472E-07,-6.1255933206731E-06,2.06112539462983E-05
90,20,80,135,-1.96746586775189E-05,9.12744727919747E-07,-4.89644507085424E-06,2.0295331269706E-05
91,115,80,135,-2.07292907289616E-05,2.43591067801739E-06,6.09026608542626E-06,2.17423203901604E-05
92,105,80,135,-2.07477858588582E-05,-1.08247541398937E-06,4.78588875268794E-06,2.13201102769201E-05
93,10,163,30,-9.49853961475004E-06,8.14883624632738E-07,-9.75063855580093E-06,1.36367606996875E-05
94,10,82,120,-1.78909837829695E-05,1.12947552654979E-06,-6.06827260454512E-06,1.89258275404439E-05
95,10,88,105,-1.66071237952639E-05,4.54146058438369E-06,-4.72088168733717E-06,1.78523989675496E-05
96,10,96,90,-1.48036748583109E-05,4.38130670724195E-06,-4.82632859071449E-06,1.61752306147102E-05
97,10,107,75,-1.30821455240951E-05,4.70440416081352E-06,-4.61394339903026E-06,1.46479494712174E-05
98,10,123,60,-1.16833236608639E-05,4.15371130715028E-06,-5.23553288106201E-06,1.34597241404247E-05
99,10,141,45,-1.03997970680694E-05,2.39296720580982E-06,-7.38723565967584E-06,1.29789568839985E-05
100,20,163,30,-9.50114411939083E-06,1.0817270677944E-06,-8.75820885401124E-06,1.29671930407901E-05
101,20,82,120,-1.78935774651504E-05,2.3717818225842E-06,-4.71562730481964E-06,1.86558999888304E-05
102,20,88,105,-1.66102680441515E-05,1.94215011273904E-06,-4.90488248948095E-06,1.74278749075896E-05
103,20,96,90,-1.48068220032373E-05,4.65448025645344E-06,-3.47833760540434E-06,1.5906130792573E-05
104,20,107,75,-1.3085360059651E-05,5.34969994408156E-06,-2.99306280913868E-06,1.44500644414433E-05
105,20,123,60,-1.16864872527295E-05,4.73057654098884E-06,-3.68764541466289E-06,1.31358694962552E-05
106,20,141,45,-1.04030677730922E-05,3.34766769457444E-06,-5.38594702909779E-06,1.21835595572515E-05
107,105,163,30,-2.32793425445867E-05,-2.09964207210198E-06,8.3060360198849E-06,2.48057759504268E-05
108,105,82,120,-1.94856826902796E-05,-3.44576054242039E-06,4.48922341895477E-06,2.02908408531351E-05
109,105,88,105,-2.04527325848707E-05,7.28808459942545E-06,8.8022950173562E-06,2.34288464267703E-05
110,105,96,90,-1.74584130898955E-05,-6.93444770685068E-06,1.24026607564329E-06,1.88260726800593E-05
111,105,107,75,-1.60390354882687E-05,-7.2874754153327E-06,1.00977888059595E-06,1.7645895010192E-05
112,105,123,60,-1.67726705178854E-05,-9.82892465497478E-06,-1.66155541956163E-06,1.95113044819404E-05
113,105,141,45,-1.95596539034005E-05,-4.28296586721208E-06,5.03881617823308E-06,2.06473612337881E-05
114,115,163,30,-2.3274964887079E-05,2.48018205808853E-07,9.26939125591867E-06,2.50540838543435E-05
115,115,82,120,-1.94856036774588E-05,2.09890280347247E-06,6.06377846325923E-06,2.05149592469716E-05
116,115,88,105,-2.0448475390099E-05,-1.25064094259076E-05,2.4119219890815E-07,2.3970994893511E-05
117,115,96,90,-1.74549082441075E-05,-1.686364064075E-06,6.0352066291193E-06,1.85456562197993E-05
118,115,107,75,-1.60352490159746E-05,-2.98090016451346E-06,5.11427813857203E-06,1.70930049340011E-05
119,115,123,60,-1.67691656365847E-05,4.34722559491348E-07,8.7971466953199E-06,1.89415862543221E-05
120,115,141,45,-1.95552240124161E-05,-1.95026153108587E-06,5.98037315803013E-06,2.05420342061028E-05
121,10,163,240,-3.47394040933954E-05,-4.18514206062425E-07,-7.88657954126807E-06,3.56258261345003E-05
122,10,82,150,-2.15777759485169E-05,-2.92974400769691E-07,-6.01210055850169E-06,2.24015982021247E-05
123,10,88,165,-2.36023217693211E-05,-1.41102099899147E-06,-5.57127332216532E-06,2.42919669766043E-05
124,10,96,180,-2.5677099151287E-05,-2.35148969432194E-06,-5.07709956657477E-06,2.62796473457396E-05
125,10,107,195,-2.78266324202251E-05,-2.78717828656465E-06,-4.76617768759899E-06,2.83691079239582E-05
126,10,123,210,-3.00955506109179E-05,-2.44427987889112E-06,-5.14274414322889E-06,3.06294709066838E-05
127,10,141,225,-3.23856023185571E-05,-1.51589972473161E-06,-6.2665918683027E-06,3.30211350979195E-05
128,20,163,240,-3.47375899640851E-05,-1.41039083721993E-07,-6.74405680693844E-06,3.53864712955567E-05
129,20,82,150,-2.15767653708301E-05,2.34061680231469E-08,-4.78640760687293E-06,2.21012906748833E-05
130,20,88,165,-2.3600830350734E-05,-1.10811257839631E-06,-4.34597273167109E-06,2.40232093133901E-05
131,20,96,180,-2.56755515309695E-05,-2.05678229138093E-06,-3.85520328063862E-06,2.60447094848197E-05
132,20,107,195,-2.78246975287362E-05,-2.49852711254983E-06,-3.55054356438218E-06,2.81613705259595E-05
133,20,123,210,-3.00937382739168E-05,-2.15956128233681E-06,-3.94470929555042E-06,3.04279069220605E-05
134,20,141,225,-3.23837766059901E-05,-1.23478622703642E-06,-5.0912105332312E-06,3.28047878972999E-05
135,105,163,240,-6.3826923824639E-05,-3.39301673749872E-07,7.90596771025707E-06,6.43155941897275E-05
136,105,82,150,-2.34053838451911E-05,1.28143427547853E-07,4.62359464221003E-06,2.38580393388524E-05
137,105,88,165,-2.7498224932705E-05,1.58806505629081E-06,4.04818595992226E-06,2.78399377628392E-05
138,105,96,180,-3.23069829239603E-05,2.73628860865047E-06,3.45419629498449E-06,3.26061327520327E-05
139,105,107,195,-3.81850589384011E-05,3.15617459989941E-06,3.17264760700857E-06,3.84464023944045E-05
140,105,123,210,-4.58417656710113E-05,2.59357584490043E-06,3.81481814480884E-06,4.60732780793501E-05
141,105,141,225,-5.41608334417214E-05,1.24765797587262E-06,5.48913990339157E-06,5.44525774082885E-05
142,115,163,240,-6.38291436208719E-05,3.33453220686081E-06,8.90648466528978E-06,6.45337442699982E-05
143,115,82,150,-2.34054978045413E-05,3.67347502069956E-06,5.93173772091538E-06,2.44232933609663E-05
144,115,88,165,-2.74998374321149E-05,5.16148216278357E-06,5.34866958217281E-06,2.84866674640741E-05
145,115,96,180,-3.23093586341942E-05,6.33694132428493E-06,4.73714428451962E-06,3.32639747575777E-05
146,115,107,195,-3.81869058823888E-05,6.78265276195812E-06,4.4229936009067E-06,3.90359709979575E-05
147,115,123,210,-4.58440981332593E-05,6.24411517234838E-06,5.00671085607019E-06,4.65374844779319E-05
148,115,141,225,-5.41631927681452E-05,4.91473748886858E-06,6.60259492085303E-06,5.4785037693814E-05
149,115,168,275,-6.87214792717259E-05,1.6693405369096E-06,9.38658791691008E-06,6.93796543940967E-05
150,10,82,-60,2.4425192609953E-06,-3.6562970038802E-06,-5.8049245027823E-06,7.28227688322263E-06
151,10,92,-45,-1.94256172426583E-08,-2.75947504060348E-06,-6.41899103137982E-06,6.98702552702174E-06
152,10,110,-29,-1.46476526497969E-06,-3.98028821401937E-06,-5.07399013648297E-06,6.61313900150897E-06
153,10,135,-15,-3.71624707614727E-06,-2.75317457211825E-06,-7.31090424155877E-06,8.65099898189646E-06
154,10,168,0,-6.37683270417864E-06,-1.39058102759455E-06,-1.03773685279246E-05,1.22591797643948E-05
155,20,82,-60,2.44519803267507E-06,-2.67827586613104E-06,-4.81547702940616E-06,6.0283475393209E-06
156,20,92,-45,-1.72412526354142E-08,-4.37012333376685E-06,-3.70376418477197E-06,5.72853771476853E-06
157,20,110,-29,-1.46229373455872E-06,-2.91306752221557E-06,-5.37136571608803E-06,6.28297978757553E-06
158,20,135,-15,-3.71426484902548E-06,-2.35534718433137E-06,-6.41293367440353E-06,7.7761907152373E-06
159,20,168,0,-6.37325428740802E-06,-9.77931952351483E-07,-9.51200372029905E-06,1.14914288010838E-05
160,105,82,-60,2.57668163251049E-06,2.26993309749784E-06,4.74681807434775E-06,5.85868298625105E-06
161,105,92,-45,2.01078442376743E-07,1.84362109998035E-06,5.05194493564669E-06,5.3815907437381E-06
162,105,110,-29,-4.7378328331807E-06,2.07760307554316E-06,4.82412460764101E-06,7.07358980466913E-06
163,105,135,-15,-1.19027343718149E-05,1.38989664218258E-06,6.10972073665898E-06,1.34512298947678E-05
164,105,168,0,-2.12597722076433E-05,7.49374142470806E-08,9.08819820346766E-06,2.31209618425023E-05
165,115,82,-60,2.570846919737E-06,3.23787651248388E-06,5.68407106019267E-06,7.02863870263196E-06
166,115,92,-45,1.98804477387138E-07,5.126261127486E-06,4.44606680237123E-06,6.78863656256179E-06
167,115,110,-29,-4.74097852918762E-06,5.15084511384517E-06,4.45381941740966E-06,8.2972640191774E-06
168,115,135,-15,-1.19054334436041E-05,4.09506106471064E-06,6.39669767132751E-06,1.41218487352812E-05
169,115,168,0,-2.12634132501143E-05,2.42041992568598E-06,1.01664765614168E-05,2.36927926031448E-05
170,10,82,335,-4.29103479260947E-05,5.51223369399124E-07,-5.62016106724715E-06,4.32803421516428E-05
171,10,92,320,-4.1359467703131E-05,1.98851970356281E-06,-4.63234742978081E-06,4.16655543825831E-05
172,10,110,306,-4.0236613848036E-05,2.67934771671063E-06,-3.72201057692707E-06,4.04971278102258E-05
173,10,135,290,-3.92965083156323E-05,2.05968193713519E-06,-4.72468382780874E-06,3.96330732186576E-05
174,10,168,275,-3.87714678473488E-05,6.66332112867526E-07,-7.96913119391011E-06,3.95875961572358E-05
175,20,82,335,-4.29158041750253E-05,4.71397674194443E-07,-4.56999207906084E-06,4.31610158749657E-05
176,20,92,320,-4.13632996679347E-05,2.12283953673825E-06,-3.5666249297388E-06,4.15710214032268E-05
177,20,110,306,-4.02412280665312E-05,2.932640191839E-06,-2.66741853699657E-06,4.04360227575473E-05
178,20,135,290,-3.93011022965778E-05,2.38271537755333E-06,-3.673358842389E-06,3.95442478684506E-05
179,20,168,275,-3.87765139970529E-05,9.7275997123216E-07,-6.88262142495491E-06,3.93946034045847E-05
180,105,82,335,-4.34980577735608E-05,-2.80684967315536E-06,4.83033316721507E-06,4.38553480623062E-05
181,105,92,320,-4.41978359886696E-05,-3.60302498284039E-06,4.7173240999701E-06,4.45946593413659E-05
182,105,110,306,-4.85988766781881E-05,-3.80573500724159E-06,5.01577027901758E-06,4.90050240773225E-05
183,105,135,290,-5.67436135467396E-05,-3.26806875759875E-06,6.29813265853994E-06,5.7185526374518E-05
184,105,168,275,-6.87234673129103E-05,-2.21071474816614E-06,8.58522544947178E-06,6.92929167752713E-05
185,115,82,335,-4.34958083207539E-05,-1.37009953287849E-06,5.75721675082757E-06,4.38965609008469E-05
186,115,92,320,-4.41963661394166E-05,-8.34667853775502E-07,5.72282411625471E-06,4.45731552194938E-05
187,115,110,306,-4.85970687849796E-05,-3.01119804898216E-07,5.89667096207115E-06,4.89544328540723E-05
188,115,135,290,-5.67418058445674E-05,6.79894104647684E-07,7.05834632503136E-06,5.71831709451321E-05
189,10,70,5,-4.24685913413889E-06,-1.06003120541855E-06,-5.58853099143285E-06,7.0986729255464E-06
190,10,70,20,-6.00941189626486E-06,-1.41420854423275E-07,-5.66154425271799E-06,8.25748839069844E-06
191,20,70,20,-6.03477263032722E-06,2.83326063610996E-07,-4.59234478161019E-06,7.58870113729946E-06
192,20,70,5,-4.28951310139776E-06,-6.83132108924566E-07,-4.53665981471132E-06,6.28075428588981E-06
193,10,70,255,-3.47443919451127E-05,-9.13934248808114E-08,-5.96366411234177E-06,3.52526086132438E-05
194,10,70,270,-3.66302754203949E-05,6.89816422788267E-07,-5.7699345575861E-06,3.70883414143847E-05
195,20,70,270,-3.66688020260647E-05,1.15508151269979E-06,-4.69969376095385E-06,3.69867865159229E-05
196,20,70,255,-3.47316398156414E-05,3.20524553690329E-07,-4.81844494931924E-06,3.50657518385473E-05
197,115,70,5,-4.17836790655702E-06,1.40531115988781E-06,5.65298522236573E-06,7.16867489449314E-06
198,115,70,20,-5.99924894218729E-06,5.71233790262367E-07,5.67834421428456E-06,8.28015029630331E-06
199,105,70,20,-6.03880117529253E-06,-6.15368873243546E-07,4.61346890786325E-06,7.62429628547398E-06
200,105,70,5,-4.24295245141167E-06,3.37826984534037E-07,4.54149721268404E-06,6.22430474103225E-06
201,115,70,255,-3.24740161409418E-05,2.80816212800222E-06,5.67264919745126E-06,3.30851393797373E-05
202,115,70,270,-3.38173806501924E-05,2.00154148375486E-06,5.53747191471831E-06,3.43261561721887E-05
203,105,70,270,-3.41110791613915E-05,-2.43924440278506E-06,4.48855977351081E-06,3.44914888581461E-05
204,105,70,255,-3.26535969496642E-05,-1.43237513330153E-06,4.63427821989974E-06,3.30119012917017E-05
205,10,70,-75,4.62046676443675E-06,-3.11664992943465E-06,-5.69517397594945E-06,7.96851469975688E-06
206,20,70,-75,4.63306879582698E-06,-2.7975472496898E-06,-4.59047886488329E-06,7.0967663967509E-06
207,115,70,-75,4.65725416881062E-06,2.37094128693887E-06,5.75247598785037E-06,7.77189545540921E-06
208,105,70,-75,4.67206348405026E-06,2.28077310804378E-06,4.59623481832835E-06,6.9394147933803E-06
209,105,70,345,-4.41803331132646E-05,-2.18322176573424E-06,4.56627084365451E-06,4.44693053767991E-05
210,115,70,345,-4.41511511823743E-05,-1.98965368722142E-06,5.70789533134575E-06,4.45630221331267E-05
211,20,70,345,-4.42764195750277E-05,-4.10406474449515E-07,-5.05881153028334E-06,4.45663700334354E-05
212,10,70,345,-4.42727265601394E-05,-1.374141126278E-07,-6.14881650494981E-06,4.46978874681876E-05
213,10,180,262.5,-3.77380187235533E-05,3.33051011583042E-07,-8.61379540463634E-06,3.87100303723533E-05
214,15,180,255,-3.68991490689187E-05,3.51026122741538E-07,-8.05263946921816E-06,3.77692391208817E-05
215,15,180,270,-3.85763879399079E-05,5.81239350958973E-07,-8.05366172619643E-06,3.94123966902976E-05
216,20,180,262.5,-3.77401687553923E-05,5.97092881414257E-07,-7.49615682201264E-06,3.84820636751037E-05
217,15,180,262.5,-3.77386243923082E-05,4.62942126958361E-07,-8.05429256310949E-06,3.8591316576774E-05
218,105,174,2.5,-2.29367884530743E-05,-1.53696346812551E-07,9.66352367465089E-06,2.48898287844381E-05
219,110,168,0,-2.12620616471476E-05,1.25230702397638E-06,9.64150068637513E-06,2.33795225326519E-05
220,110,180,5,-2.46178808765412E-05,8.74417709560951E-07,1.05761286152419E-05,2.68078190397597E-05
221,115,174,2.5,-2.29419858630555E-05,2.22224368523985E-06,1.06696336006098E-05,2.53990976908332E-05
222,110,174,2.5,-2.29382177829936E-05,1.04533419307054E-06,1.01452399749001E-05,2.51033952441409E-05
223,105,80,195,-2.85933771327812E-05,1.58424424169122E-07,4.700756675546E-06,2.89776366786237E-05
224,110,80,135,-2.07375244696099E-05,6.47683802541287E-07,5.43418517042213E-06,2.14474889882751E-05
225,110,80,255,-3.49401903067309E-05,6.35243020626033E-07,5.33542830137788E-06,3.5350915511836E-05
226,115,80,195,-2.86013997360361E-05,4.04869437540635E-06,5.98941319241818E-06,2.95009332631272E-05
227,110,80,195,-2.86005201916E-05,2.13895180364791E-06,5.34945498136464E-06,2.91750156580265E-05
228,105,180,12.5,-2.54745289265363E-05,-8.65976204692979E-07,1.00354525272131E-05,2.73936460925153E-05
229,110,180,20,-2.63037899091758E-05,9.68655047321608E-08,1.05770598852515E-05,2.8350889621461E-05
230,115,180,12.5,-2.54796914756506E-05,1.81440452722146E-06,1.1124170997313E-05,2.7861333813373E-05
231,110,180,12.5,-2.54799931210419E-05,5.12318488983057E-07,1.05799523219335E-05,2.75939832357868E-05
232,105,180,262.5,-7.21767244128869E-05,-1.6024548754277E-06,9.12791605014614E-06,7.27692672769221E-05
233,110,180,255,-7.15027353250816E-05,4.85728163770472E-07,9.58016724714423E-06,7.21433066562727E-05
234,110,180,270,-7.28724459582779E-05,-3.15590113909834E-08,9.58158494460212E-06,7.34996676588674E-05
235,115,180,262.5,-7.2187192420799E-05,2.05465201438115E-06,1.00367315646833E-05,7.29105501625051E-05
236,110,180,262.5,-7.21914130712362E-05,2.25827001525585E-07,9.58184504843039E-06,7.28248781227171E-05
237,10,171.5,247.5,-3.58262796158361E-05,-1.28637163038612E-08,-8.34913292522076E-06,3.67862813721403E-05
238,20,171.5,247.5,-3.58242801697011E-05,2.60321803749942E-07,-7.21807666843117E-06,3.65451426034993E-05
239,15,163,240,-3.47388324560899E-05,-2.82967649806895E-07,-7.31121105765293E-06,3.55009909471928E-05
240,15,171.5,247.5,-3.58256313459871E-05,1.18887261541114E-07,-7.77812465881928E-06,3.66604585176953E-05
241,20,80,262.5,-3.51598816668437E-05,6.73850929641773E-07,-4.98013355286507E-06,3.55172223591064E-05
242,62.5,80,255,-3.4166072012866E-05,-3.32717655888978E-06,-3.19054150724567E-08,3.43277089040017E-05
243,62.5,80,270,-3.558107420993E-05,-3.42835957295096E-06,-4.4917576627686E-08,3.57458879996382E-05
244,105,80,262.5,-3.5605658058335E-05,-1.67136604622703E-06,4.91153631121626E-06,3.59816555923147E-05
245,62.5,80,262.5,-3.4856558027067E-05,-3.35303765002523E-06,-4.09008687533326E-08,3.50174838024927E-05
246,20,80,137.5,-1.99772195319857E-05,9.62778014088141E-08,-4.95145277939554E-06,2.05819205680806E-05
247,62.5,80,20,-6.07476208550405E-06,-6.29922355643337E-07,2.58006671933057E-08,6.10738915118763E-06
248,105,80,137.5,-1.9881918904451E-05,7.56947501936783E-07,5.00636621455017E-06,2.05165146045337E-05
249,62.5,80,137.5,-2.00266168886413E-05,1.09839772348056E-06,-1.32821311733013E-08,2.00567205190272E-05
250,105,80,307.5,-4.02215267478321E-05,-1.89307685674373E-06,4.73280800789184E-06,4.05432414287718E-05
251,110,80,270,-3.65363204704084E-05,-2.53972662700379E-07,5.44077374540873E-06,3.69400762665498E-05
252,110,80,345,-4.43018068900671E-05,-2.090720186205E-06,5.29007451757051E-06,4.4665491075586E-05
253,115,80,307.5,-4.02343883573323E-05,-1.18455633965857E-06,5.93590091193087E-06,4.06871490749441E-05
254,110,80,307.5,-4.02327567516114E-05,-1.5423106392518E-06,5.34000058739151E-06,4.06148869777527E-05
255,20,80,307.5,-3.99587985438515E-05,7.32932411135056E-07,-4.77722259767143E-06,4.02500264190609E-05
256,62.5,80,345,-4.40970118637856E-05,-1.77501406467097E-06,-3.10314804091849E-08,4.41327326731237E-05
257,62.5,80,307.5,-4.00991265387474E-05,-2.01025147343581E-06,-2.28400402608847E-08,4.01494904304447E-05
258,10,80,307.5,-3.99434476995288E-05,1.03825841843302E-06,-5.83702971593132E-06,4.03810340453672E-05
259,15,80,270,-3.60952413407986E-05,8.65657751596248E-07,-5.52423803257529E-06,3.65257856402014E-05
260,15,80,345,-4.40053331396517E-05,-2.70614318945436E-07,-5.23815682139519E-06,4.43168237098156E-05
261,15,80,307.5,-3.99506617150807E-05,8.9133936383665E-07,-5.3100692742615E-06,4.0311867893113E-05
262,115,80,262.5,-3.57720696320292E-05,2.15921733276523E-06,5.89702133842162E-06,3.63191140574032E-05
263,115,130,255,-5.32710163686918E-05,2.35004804969942E-06,8.27220693743707E-06,5.39606645474749E-05
264,115,130,270,-5.47104751760592E-05,1.74377018615142E-06,8.27810162567878E-06,5.53606701095404E-05
265,115,130,262.5,-5.39848032181733E-05,2.04920726131972E-06,8.27827109984195E-06,5.46542587664239E-05
266,105,130,255,-5.32709022758283E-05,-1.29024631007524E-06,7.32621866657169E-06,5.37877982889422E-05
267,110,130,255,-5.32731700488599E-05,5.31005240813124E-07,7.79836381074482E-06,5.38435427116869E-05
