"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-2.32968884234315E-05,-1.06295269481073E-06,3.21560451550135E-06,2.3541771196011E-05
64,105,80,255,-2.23044104783437E-05,-4.86772406313424E-07,3.23616305200221E-06,2.25432124033187E-05
65,10,80,-75,6.10900695028752E-07,-1.48182412707361E-06,-3.18305088386358E-06,3.56382032824732E-06
66,20,80,-75,6.12736791527819E-07,-1.32676577534594E-06,-2.54710635703307E-06,2.93658042497722E-06
67,115,80,-75,6.74877985343734E-07,1.57620570835497E-06,4.02721219167956E-06,4.37702213462131E-06
68,105,80,-75,6.81267913055922E-07,1.24130690091953E-06,3.32276657536459E-06,3.61188960323958E-06
69,105,80,345,-2.83749209884142E-05,-1.34324657036634E-06,3.0851494708968E-06,2.85737396870855E-05
70,115,80,345,-2.8318590759079E-05,-1.58406516785715E-06,3.94355127791514E-06,2.86357022214884E-05
71,20,80,345,-2.82189000263218E-05,-6.62469121317193E-08,-2.56643909231808E-06,2.83354427698508E-05
72,10,80,345,-2.81975328213269E-05,7.24038413790794E-07,-3.18500639296835E-06,2.83860767729128E-05
73,10,180,5,-6.13624543285501E-06,-6.23393482170076E-07,-5.57915737124824E-06,8.31679772622851E-06
74,10,180,20,-7.15230483264802E-06,-2.93238529097818E-07,-5.5825863496193E-06,9.07781491356942E-06
75,20,180,20,-7.16870279649298E-06,-1.02746317481566E-07,-4.90507142465014E-06,8.68680506694617E-06
76,20,180,5,-6.13848915449635E-06,-4.70318324220312E-07,-4.89808654844435E-06,7.86724222723682E-06
77,105,180,5,-3.68074484360356E-05,-9.64114820572221E-07,6.00145411917607E-06,3.73059677438241E-05
78,105,180,20,-3.78111448938797E-05,-1.35020738079452E-06,6.06762263508628E-06,3.83186871199801E-05
79,115,180,20,-3.78306830520121E-05,2.5511550196382E-06,6.66739165336873E-06,3.84983516994615E-05
80,115,180,5,-3.68333833052557E-05,2.92638194064664E-06,6.69299045319535E-06,3.75507384505418E-05
81,10,180,255,-2.42742922981845E-05,-1.39668248405275E-07,-5.77216414403465E-06,2.49515260596019E-05
82,10,180,270,-2.53500327409504E-05,2.25439991060049E-07,-5.75353323079759E-06,2.59957328766611E-05
83,20,180,270,-2.53725946544601E-05,4.29889969400193E-07,-5.0386791813592E-06,2.58716379995158E-05
84,20,180,255,-2.42981557473738E-05,9.19272801350792E-08,-5.04060276114385E-06,2.48156502946048E-05
85,105,180,255,-4.57030335600333E-05,-4.93398745486402E-07,6.68244065330683E-06,4.61916197160973E-05
86,105,180,270,-4.66534223579113E-05,-9.54949554812591E-07,6.68316656753101E-06,4.7139351520012E-05
87,115,180,270,-4.6664842787646E-05,1.38356947672658E-06,7.33893081501026E-06,4.7258668224995E-05
88,115,180,255,-4.57012208681619E-05,1.84334948366023E-06,7.33333527083816E-06,4.63225359015884E-05
89,10,80,135,-1.39197582135964E-05,-8.249626736846E-08,-3.2826360934707E-06,1.43018241522287E-05
90,20,80,135,-1.3944792851825E-05,-3.20192431498626E-07,-2.54913230588875E-06,1.41794868167513E-05
91,115,80,135,-1.37912099133238E-05,1.54414446227134E-06,4.03245287129444E-06,1.44513850254201E-05
92,105,80,135,-1.3783361384659E-05,-3.82879199217796E-07,3.29612957300185E-06,1.41771688888621E-05
93,10,163,30,-7.51489556971772E-06,9.02016712644348E-08,-4.90444800492726E-06,8.97415188183802E-06
94,10,82,120,-1.27862402431783E-05,6.07238660395329E-08,-3.27446053055649E-06,1.31990044590625E-05
95,10,88,105,-1.18756687891619E-05,1.59717908012206E-06,-2.66738097574267E-06,1.22758874006569E-05
96,10,96,90,-1.07879170908046E-05,1.69624318076019E-06,-2.62453869901919E-06,1.123141128572E-05
97,10,107,75,-9.76737471466878E-06,1.92718911204042E-06,-2.46708878703575E-06,1.02568120667894E-05
98,10,123,60,-8.90974481169857E-06,1.64497736920638E-06,-2.7847064145356E-06,9.47861239686202E-06
99,10,141,45,-8.12657460348821E-06,8.87171555766173E-07,-3.71322686021833E-06,8.97866036059205E-06
100,20,163,30,-7.51346954258123E-06,3.27353627243266E-07,-4.14761042887379E-06,8.58848398928866E-06
101,20,82,120,-1.2782720512297E-05,6.6136477508203E-07,-2.42917817981443E-06,1.30282866751736E-05
102,20,88,105,-1.18782136270959E-05,6.93037047133095E-07,-2.42401158653117E-06,1.21428205739549E-05
103,20,96,90,-1.0789229679354E-05,1.92288700360963E-06,-1.77808340809909E-06,1.11025471000425E-05
104,20,107,75,-9.76902254133009E-06,2.25240030888539E-06,-1.54835076289526E-06,1.01441854601264E-05
105,20,123,60,-8.91111440270113E-06,2.02019810463647E-06,-1.8126250662199E-06,9.31529762866936E-06
106,20,141,45,-8.12883572599068E-06,1.31017415785082E-06,-2.68380766666974E-06,8.6601010488168E-06
107,105,163,30,-3.17911822605575E-05,-1.77919191571544E-06,5.32887720339082E-06,3.22837687645936E-05
108,105,82,120,-1.30698969054739E-05,5.91839701866943E-07,3.43156009313634E-06,1.35258302527138E-05
109,105,88,105,-1.15278273617806E-05,-7.05583158972059E-06,3.81884448123565E-07,1.35211463581027E-05
110,105,96,90,-1.22473196224285E-05,-3.56740873344013E-06,2.25251044937613E-06,1.29536499230872E-05
111,105,107,75,-1.38976577379642E-05,-5.17191828903934E-06,1.08826193991974E-06,1.48686900377933E-05
112,105,123,60,-1.86515215563525E-05,-3.5885595887764E-06,2.79424430429595E-06,1.91980420231171E-05
113,105,141,45,-2.42384278159818E-05,-2.97317057566733E-06,3.55143579850831E-06,2.46769897372734E-05
114,115,163,30,-3.17855500652341E-05,2.50258587431534E-06,6.5753510311088E-06,3.25548670737592E-05
115,115,82,120,-1.30665156926293E-05,-1.46288915538646E-06,3.63698197478874E-06,1.36419029065454E-05
116,115,88,105,-1.15266465679492E-05,4.24516384903039E-06,5.92959505569928E-06,1.36398348498838E-05
117,115,96,90,-1.22456164978967E-05,-4.63424633910635E-07,3.42848088359559E-06,1.27249505686292E-05
118,115,107,75,-1.38961331323523E-05,1.03464841000531E-06,4.53945901413802E-06,1.46553642570024E-05
119,115,123,60,-1.86496921301667E-05,5.806743408162E-07,4.07228612865464E-06,1.90979505066307E-05
120,115,141,45,-2.42379025483434E-05,1.93343742642136E-06,5.71432661967323E-06,2.49773423114066E-05
121,10,163,240,-2.27987884287343E-05,-9.47964143820395E-07,-4.84632263559062E-06,2.33274566321405E-05
122,10,82,150,-1.49885067847706E-05,-1.01708420071973E-06,-3.1607122062395E-06,1.53518695134873E-05
123,10,88,165,-1.62083984901248E-05,-1.19865942765591E-06,-3.09887559281975E-06,1.65454524259074E-05
124,10,96,180,-1.72414646692623E-05,-2.37294092319119E-06,-2.4834189927781E-06,1.75802822064967E-05
125,10,107,195,-1.82466202168789E-05,-3.06103136496964E-06,-1.9924490920415E-06,1.86085710289834E-05
126,10,123,210,-1.95801581778823E-05,-2.7265420596034E-06,-2.36823675294223E-06,1.99104287043666E-05
127,10,141,225,-2.10236002064778E-05,-2.04621008939673E-06,-3.20548126891782E-06,2.13647806339579E-05
128,20,163,240,-2.27915518865196E-05,-3.86565793681707E-07,-4.48853854209358E-06,2.32325471860625E-05
129,20,82,150,-1.49814766240433E-05,-5.91053049099481E-07,-2.51570572850207E-06,1.52027221528259E-05
130,20,88,165,-1.62078412770542E-05,-2.15259747030819E-06,-1.90188170483104E-06,1.64604054856048E-05
131,20,96,180,-1.723945558788E-05,-2.46294351585167E-06,-1.7471908429502E-06,1.75019311954553E-05
132,20,107,195,-1.8244978648307E-05,-2.40509622985481E-06,-1.80324199162549E-06,1.84909549626947E-05
133,20,123,210,-1.95780545287136E-05,-2.17151938185671E-06,-2.07138957581355E-06,1.98067253812904E-05
134,20,141,225,-2.10232360889561E-05,-1.22761129672267E-06,-3.22492509756287E-06,2.13045447506563E-05
135,105,163,240,-4.07363944275457E-05,2.72686530072224E-07,5.77968114548923E-06,4.11452658642982E-05
136,105,82,150,-1.52769363861541E-05,9.22677606447442E-07,3.13167194714812E-06,1.5621891322647E-05
137,105,88,165,-1.73953148527956E-05,-1.05172531183471E-06,3.93204011860942E-06,1.78651628722997E-05
138,105,96,180,-2.11250087379185E-05,4.27821547349958E-06,1.10185732843046E-06,2.15820112915141E-05
139,105,107,195,-2.46695680182528E-05,3.21167949025868E-06,1.89928271775986E-06,2.49501452139528E-05
140,105,123,210,-2.93956427811437E-05,2.69817770593345E-06,2.47148160436724E-06,2.96224948100278E-05
141,105,141,225,-3.45938339217686E-05,1.56513553309894E-06,3.8542493087984E-06,3.48430514217433E-05
142,115,163,240,-4.07386029101815E-05,2.63334253081351E-06,6.41255795399542E-06,4.13241958115508E-05
143,115,82,150,-1.52774188426446E-05,2.49605951829119E-06,3.91515008396878E-06,1.59674118063149E-05
144,115,88,165,-1.73975360896481E-05,6.99937083278631E-06,2.12443409608567E-06,1.88726965289563E-05
145,115,96,180,-2.11267789497073E-05,3.66314317916118E-06,3.91620796402687E-06,2.17966990977611E-05
146,115,107,195,-2.46721110498634E-05,5.57345815585977E-06,2.53060778653475E-06,2.54200801580401E-05
147,115,123,210,-2.93976933921442E-05,5.05947466602774E-06,3.10331271082071E-06,2.99908854563489E-05
148,115,141,225,-3.45956483293619E-05,3.92686337911291E-06,4.48555090497108E-06,3.51055452350221E-05
149,115,168,275,-4.41791655377576E-05,1.14087996162901E-06,6.74303605729615E-06,4.47053554953927E-05
150,10,82,-60,-3.73439387612277E-07,-1.68539425205013E-06,-3.15991215624569E-06,3.60070209768222E-06
151,10,92,-45,-1.65465847218858E-06,-1.50886803433316E-06,-3.28479406901785E-06,3.97548103761956E-06
152,10,110,-29,-2.71518121880417E-06,-1.94564259469335E-06,-2.80637563248297E-06,4.36273748325821E-06
153,10,135,-15,-4.08479211666081E-06,-1.38330880613142E-06,-3.83133259071161E-06,5.76872423592114E-06
154,10,168,0,-5.61385694526912E-06,-7.96289141005465E-07,-5.15389850996686E-06,7.66238448846495E-06
155,20,82,-60,-3.72779588824183E-07,-1.31530672684414E-06,-2.55263843335805E-06,2.89567943304883E-06
156,20,92,-45,-1.65355644576672E-06,-1.92596083913561E-06,-2.15273357542253E-06,3.32833831212695E-06
157,20,110,-29,-2.71409331045567E-06,-1.46811766634284E-06,-2.68075992149769E-06,4.08755987562219E-06
158,20,135,-15,-4.08383183671218E-06,-1.28463254027796E-06,-3.02920072792665E-06,5.24442754589634E-06
159,20,168,0,-5.61242772778642E-06,-6.50150115394057E-07,-4.4561833952988E-06,7.1958050713391E-06
160,105,82,-60,-4.50612098976274E-07,1.56986008891595E-06,3.29307734817846E-06,3.67584961384455E-06
161,105,92,-45,-1.72116009699725E-06,-7.92517651814376E-07,4.87971699338022E-06,5.23470288014675E-06
162,105,110,-29,-7.49912589462998E-06,-4.34681887252786E-07,4.4976073949069E-06,8.75524470276741E-06
163,105,135,-15,-1.79642256906439E-05,1.26435932077938E-08,3.73281042457011E-06,1.83479546050948E-05
164,105,168,0,-3.18066124128813E-05,-7.48374636930042E-07,5.45382689193599E-06,3.22794808748167E-05
165,115,82,-60,-4.52877078785335E-07,1.74965086321758E-06,4.0200178942474E-06,4.40759794692261E-06
166,115,92,-45,-1.72273163749332E-06,5.23895244080858E-06,1.70553779097292E-06,5.77263251284121E-06
167,115,110,-29,-7.50068541779572E-06,5.41377788909669E-06,1.52931550285785E-06,9.37593081653693E-06
168,115,135,-15,-1.79666700302305E-05,4.24083647230699E-06,3.65785466481325E-06,1.88192940013415E-05
169,115,168,0,-3.180549498171E-05,3.25986348325482E-06,5.86277600566171E-06,3.25052051747655E-05
170,10,82,335,-2.74312113449896E-05,6.08924804498733E-07,-3.22039128411229E-06,2.76263111054264E-05
171,10,92,320,-2.63837852164038E-05,1.02512758223467E-06,-2.96859898646275E-06,2.65700505992671E-05
172,10,110,306,-2.63099984530566E-05,2.34866168922477E-06,-1.31561534816503E-06,2.64473642179065E-05
173,10,135,290,-2.59117746167997E-05,1.56355236703737E-06,-2.61468132231479E-06,2.60902533183094E-05
174,10,168,275,-2.54725604162444E-05,3.87820031071904E-07,-5.31213410130713E-06,2.60234607084836E-05
175,20,82,335,-2.74319735919722E-05,7.79393554732782E-07,-2.40967384832956E-06,2.7548632588917E-05
176,20,92,320,-2.63881859831809E-05,2.06561780544624E-06,-1.57786778233054E-06,2.65158971777241E-05
177,20,110,306,-2.63136903751254E-05,1.64167690860404E-06,-2.17163763580287E-06,2.64541379419448E-05
178,20,135,290,-2.59162602770289E-05,1.49280467848546E-06,-2.4765820525095E-06,2.6077087092266E-05
179,20,168,275,-2.54742382548398E-05,7.35710807487355E-07,-4.25302742880007E-06,2.58373049555623E-05
180,105,82,335,-2.74405650271405E-05,-1.34008298809014E-06,3.09975158437545E-06,2.76475838240619E-05
181,105,92,320,-2.58746785481533E-05,-5.86759753667232E-06,9.33294409455011E-08,2.65317998109283E-05
182,105,110,306,-3.18637063952042E-05,3.74348604545366E-08,7.70735330468981E-06,3.27826246900986E-05
183,105,135,290,-3.74178883640942E-05,-1.58330899781685E-06,5.20697614065667E-06,3.78116098247582E-05
184,105,168,275,-4.41824033455879E-05,-1.09748503878497E-06,6.32766928928425E-06,4.46467091445397E-05
185,115,82,335,-2.74390222968286E-05,-1.63570759643842E-06,3.94664898408354E-06,2.77696150882663E-05
186,115,92,320,-2.58729726445288E-05,2.72914620653082E-06,6.8684697466086E-06,2.69078952937839E-05
187,115,110,306,-3.18618301300291E-05,-2.8755840476815E-06,-3.15771997596546E-07,3.19928885036124E-05
188,115,135,290,-3.74165472088223E-05,4.4178989403111E-08,4.27839880362426E-06,3.76603857273925E-05
189,10,70,5,-4.46515140394106E-06,-7.53605593621508E-07,-3.08189779889155E-06,5.4775535135375E-06
190,10,70,20,-5.47457136517681E-06,-1.91006110498816E-07,-3.16881604382336E-06,6.32841292001826E-06
191,20,70,20,-5.5072721614432E-06,-1.04814645132253E-07,-2.44593688077528E-06,6.02690965543521E-06
192,20,70,5,-4.50127047037693E-06,-4.23786049724065E-07,-2.43517309107551E-06,5.13527978273105E-06
193,10,70,255,-2.27969228734068E-05,-1.81140073847925E-07,-3.23134461463455E-06,2.30255095978556E-05
194,10,70,270,-2.40023941556275E-05,1.42644947449347E-07,-3.20878407787246E-06,2.42163491889579E-05
195,20,70,270,-2.40344593744507E-05,6.971908864441E-07,-2.51961432285005E-06,2.41762232139383E-05
196,20,70,255,-2.2799543452401E-05,1.15433437511965E-07,-2.5496067597796E-06,2.29419485036893E-05
197,115,70,5,-4.54518164438884E-06,1.58033592011641E-06,3.94580069331721E-06,6.22298006683952E-06
198,115,70,20,-5.79703626622841E-06,1.16443991479902E-06,3.94117822242852E-06,7.10594367892748E-06
199,105,70,20,-5.84835894889018E-06,-1.88138763266115E-07,3.31177649469115E-06,6.72358253761311E-06
200,105,70,5,-4.63590703803199E-06,2.66092246658264E-07,3.24542420900153E-06,5.66526411082302E-06
201,115,70,255,-2.16576130825423E-05,2.07898024505314E-06,3.76477851217574E-06,2.20804873256495E-05
202,115,70,270,-2.24292799709729E-05,1.4619710620737E-06,3.69005381700162E-06,2.27777623258957E-05
203,105,70,270,-2.26244489822757E-05,-1.20791379494043E-06,3.06526332101119E-06,2.28630834909629E-05
204,105,70,255,-2.18078763134804E-05,-5.41629594930861E-07,3.18039355360803E-06,2.20452202320139E-05
205,10,70,-75,8.61819501727394E-07,-1.43944943580552E-06,-3.12667749934498E-06,3.54836014473005E-06
206,20,70,-75,8.72212181356909E-07,-1.32552590772257E-06,-2.45024880547002E-06,2.91915950747101E-06
207,115,70,-75,9.37694935622653E-07,1.58136205405915E-06,3.97822830604697E-06,4.38249679901126E-06
208,105,70,-75,9.38585748998797E-07,1.22933397481017E-06,3.24963215895427E-06,3.59893239702498E-06
209,105,70,345,-2.86498980806319E-05,-1.28069229758144E-06,3.02476785890854E-06,2.88375805745206E-05
210,115,70,345,-2.87811280319769E-05,-1.61677001142661E-06,3.84872718450478E-06,2.90822966253294E-05
211,20,70,345,-2.84234911047124E-05,-1.43117396464176E-07,-2.71888047296023E-06,2.85535924218841E-05
212,10,70,345,-2.84388487905927E-05,8.12170191286435E-07,-3.1885521422714E-06,2.86285627602539E-05
213,125,10,12.5,-3.59424017922027E-07,6.84658533986886E-07,1.92917434061175E-07,7.96969302536198E-07
214,120,20,2.5,-3.17044905164415E-07,7.417731951193E-07,4.3831216963702E-07,9.18075434231915E-07
215,120,20,22.5,-3.92069251480752E-07,2.83613114098031E-07,4.60557827431278E-07,6.68033089639487E-07
216,115,30,12.5,-6.91256117783315E-07,7.67403024005634E-07,9.80176317970951E-07,1.42389888543286E-06
217,120,20,12.5,-4.51175631449654E-07,6.59771758271456E-07,4.26926487589122E-07,9.06159174335165E-07
218,102.5,20,22.5,-4.20432990335416E-07,-3.1545910138114E-07,3.83865137753847E-07,6.50869255679938E-07
219,112.5,10,25,-1.03260559305566E-07,-5.65876345757908E-08,5.69231195890631E-08,1.30786639373952E-07
220,110,30,20,-9.93630581063187E-07,3.39406522041459E-08,9.03805787321185E-07,1.34362144992229E-06
221,111.25,20,22.5,-3.86166420373312E-07,1.09587379945302E-08,4.42711994444922E-07,5.87570002797769E-07
222,115,50,5,-2.55458407985937E-06,1.49150353822666E-06,2.65236930579495E-06,3.97310276231773E-06
223,115,50,20,-3.12881736233025E-06,6.79260586041525E-07,2.58746469943776E-06,4.11653575247504E-06
224,115,70,12.5,-5.09703203280192E-06,1.33591458340185E-06,3.93222545569724E-06,6.57470914580927E-06
225,115,50,12.5,-3.04958737656491E-06,1.12190278888985E-06,2.63345187253969E-06,4.18254919875495E-06
226,105,50,20,-3.04217342883397E-06,-4.54483992053369E-07,2.31032250344958E-06,3.846942284475E-06
227,110,70,20,-5.80433051948256E-06,5.24225022651677E-07,3.6139756473681E-06,6.85754217147372E-06
228,110,50,20,-3.08229480663691E-06,1.34892250811628E-07,2.45886051773232E-06,3.94521637429594E-06
229,105,70,12.5,-5.148382451173E-06,2.61915411162969E-07,3.22317201225803E-06,6.0797433635602E-06
230,110,70,5,-4.58716450712722E-06,9.60181754129995E-07,3.5861764414411E-06,5.90124467257197E-06
231,110,70,12.5,-5.15772221798449E-06,6.78330815703123E-07,3.60113765974986E-06,6.32696006134795E-06
232,105,70,137.5,-1.37494477628036E-05,1.35954164606721E-06,3.14815000371164E-06,1.41706215712412E-05
233,110,70,255,-2.17124581426295E-05,7.51382239347781E-07,3.46891732820273E-06,2.20006545651477E-05
234,115,70,137.5,-1.3796521589078E-05,1.71311321932612E-06,3.85563427593133E-06,1.44272201248148E-05
235,110,70,137.5,-1.37828675419437E-05,1.42322527468709E-06,3.50769864232349E-06,1.42932486729445E-05
236,115,75,5,-4.70425649075318E-06,1.6721607398373E-06,4.02234216472259E-06,6.41134831067162E-06
237,115,75,20,-5.78422296663674E-06,1.1970551536192E-06,3.95834914221906E-06,7.11046442226389E-06
238,115,80,12.5,-5.55810883548435E-06,1.49415904867157E-06,4.02616039289465E-06,7.02389155661802E-06
239,115,75,12.5,-5.29241122595551E-06,1.43119569705397E-06,3.96658568690054E-06,6.76695941464184E-06
240,115,75,255,-2.20645969287603E-05,1.98129539916955E-06,3.82378305340484E-06,2.24809538482453E-05
241,115,80,137.5,-1.59279044470172E-05,1.72798327426545E-06,3.76095160442841E-06,1.64568776880763E-05
242,115,75,137.5,-1.49195073625577E-05,1.73127244096285E-06,3.80709115487608E-06,1.54946102651143E-05
243,105,75,20,-5.82030919892949E-06,7.33494727991728E-08,3.3197039088887E-06,6.70088153596182E-06
244,110,80,20,-5.88837182325377E-06,5.44256251541766E-07,3.68543718381995E-06,6.96789672943808E-06
245,110,75,20,-5.80974818434167E-06,4.97124849582963E-07,3.63757350840253E-06,6.87257216117562E-06
246,115,70,-35,-1.74180929313015E-06,1.5721452619697E-06,4.00771388055324E-06,4.64406189523217E-06
247,115,75,-75,8.40825430551887E-07,1.58186882155138E-06,4.0038593242355E-06,4.38636362623149E-06
248,115,80,-35,-2.24899412601048E-06,1.53743836214906E-06,4.00179724049232E-06,4.84108174380986E-06
249,115,75,-35,-1.87311089139498E-06,1.57546979035754E-06,4.02110877026923E-06,4.70743722359925E-06
250,105,70,-35,-1.73402951430567E-06,1.35502982899824E-06,3.31236139592659E-06,3.97677032416796E-06
251,110,70,-75,9.44357410365456E-07,1.45934707348466E-06,3.60249121164556E-06,3.99993096557726E-06
252,110,70,-35,-1.74633868963509E-06,1.27123857465697E-06,3.66223653095275E-06,4.25179053355844E-06
253,105,50,5,-2.50111536574446E-06,4.44288143322819E-07,2.07272695564763E-06,3.27859223748983E-06
254,110,30,5,-9.17037746227068E-07,7.58855007142127E-07,8.42445120406496E-07,1.45826366983705E-06
255,110,50,5,-2.52715566588373E-06,9.04398911654065E-07,2.38439815956145E-06,3.59023783812846E-06
256,105,75,5,-4.73947283186573E-06,4.52412344900471E-07,3.2941431213254E-06,5.78953008089492E-06
257,110,80,5,-4.99563340112447E-06,9.95717455066638E-07,3.71048374971539E-06,6.30202316606793E-06
258,110,75,5,-4.71783209008307E-06,9.32251242313055E-07,3.64519899366247E-06,6.03444344678196E-06
259,102.5,20,2.5,-3.82966161996549E-07,3.34692854814547E-07,4.34316942084407E-07,6.68815067473684E-07
260,112.5,10,0,-1.48459337247824E-07,7.76729243773818E-07,3.54124373634994E-07,8.66459788421763E-07
261,111.25,20,2.5,-3.395350914874E-07,7.3626407597019E-07,5.27591137845083E-07,9.67326871666587E-07
262,105,80,307.5,-2.58744330526856E-05,-8.02368976281524E-07,3.4030931805838E-06,2.61095983302643E-05
263,110,80,270,-2.33897751661176E-05,1.16874133908709E-07,3.59754789380454E-06,2.36651134105233E-05
264,110,80,345,-2.83449293676961E-05,-1.40380065358403E-06,3.53212277359715E-06,2.85986287857032E-05
265,115,80,307.5,-2.58536095399675E-05,-3.94417856010378E-07,4.03466719730307E-06,2.61695095690238E-05
266,110,80,307.5,-2.58571169822258E-05,-6.87278613668099E-07,3.708748447071E-06,2.61307800413415E-05
267,105,81,340,-2.78910419301615E-05,-1.14687794011942E-06,3.13078753584189E-06,2.80896311751177E-05
268,110,82,335,-2.74396698407035E-05,-1.32775995650953E-06,3.54989932865378E-06,2.77001843443775E-05
