"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-2.20927826628356E-05,-6.28083296446716E-07,2.8682919531309E-06,2.22870507950908E-05
64,105,80,255,-2.11339533613761E-05,-5.47936537043042E-08,2.88265622901039E-06,2.13297138743106E-05
65,10,80,-75,1.90570748484413E-06,-1.83961131658299E-06,-3.55712880921161E-06,4.43498096717611E-06
66,20,80,-75,1.90747091553021E-06,-1.62838536347467E-06,-2.91076866151378E-06,3.84222050205645E-06
67,115,80,-75,1.97248692508476E-06,1.16356314118308E-06,3.58889177125442E-06,4.25731464645589E-06
68,105,80,-75,1.96353788043147E-06,1.16483404919285E-06,2.92261829767173E-06,3.7086408674788E-06
69,105,80,345,-2.72385640418002E-05,-5.70034776254933E-07,2.7451263239789E-06,2.73824766819948E-05
70,115,80,345,-2.72162471646436E-05,-1.37213556532472E-06,3.61926641825141E-06,2.74901064956629E-05
71,20,80,345,-2.70612190505234E-05,4.01533642525344E-08,-2.97129028773441E-06,2.72238820664331E-05
72,10,80,345,-2.70395852281013E-05,7.18137715182304E-07,-3.58703176571815E-06,2.72859247227209E-05
73,10,180,5,-3.53111370720404E-06,-6.16811402687435E-07,-5.89514909097881E-06,6.89942049193682E-06
74,10,180,20,-4.49833614620334E-06,-3.04689700835346E-07,-5.90208210203352E-06,7.42714191578289E-06
75,20,180,20,-4.51166102048922E-06,-2.36999352656625E-07,-5.26103055210208E-06,6.934673483814E-06
76,20,180,5,-3.53054844820727E-06,-6.14990201754426E-07,-5.25131869721317E-06,6.3576201013503E-06
77,105,180,5,-1.74684390425845E-05,-1.85351486019558E-07,5.15411402276979E-06,1.8213885063807E-05
78,105,180,20,-1.84499244168156E-05,-5.65715987618984E-07,5.18519366839048E-06,1.91730534590496E-05
79,115,180,20,-1.84227236820916E-05,1.2877014670625E-06,5.8101223308317E-06,1.93600734614878E-05
80,115,180,5,-1.74629326005635E-05,1.55000474422403E-06,5.82896038926759E-06,1.84752079538659E-05
81,10,180,255,-2.16717010729711E-05,-1.36405304612063E-07,-6.51020575137765E-06,2.26288314485882E-05
82,10,180,270,-2.27900701547806E-05,2.84225053642947E-07,-6.4909191655649E-06,2.36981035771818E-05
83,20,180,270,-2.28096318293413E-05,3.43316166389434E-07,-5.73395310930968E-06,2.35218066576521E-05
84,20,180,255,-2.16932350591627E-05,-3.21071140268681E-08,-5.73860801930741E-06,2.24394540975959E-05
85,105,180,255,-3.59575510728165E-05,-9.79574674406441E-08,5.88822593326534E-06,3.64366063109726E-05
86,105,180,270,-3.69712158647106E-05,-5.03584100101581E-07,5.89469337176991E-06,3.74415786180029E-05
87,115,180,270,-3.69399447935738E-05,9.9254211317338E-07,6.52545374692716E-06,3.75250077655153E-05
88,115,180,255,-3.59189692745858E-05,1.46355186330051E-06,6.56349265823554E-06,3.65430400169434E-05
89,10,80,135,-1.25475047704973E-05,-1.23852179196284E-09,-3.66555250043344E-06,1.30719605504692E-05
90,20,80,135,-1.25682123046107E-05,-6.63167779564167E-07,-2.92671012310623E-06,1.29215085877119E-05
