"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-2.32952236828968E-05,-1.0627371764721E-06,3.21420224942153E-06,2.35399225326389E-05
64,105,80,255,-2.23026686009839E-05,-4.86513498724429E-07,3.23471917644918E-06,2.25412761453349E-05
65,10,80,-75,6.16715624291263E-07,-1.48460850312101E-06,-3.18567903449633E-06,3.56832614535354E-06
66,20,80,-75,6.18507426306791E-07,-1.33059313104255E-06,-2.54980542744454E-06,2.94185948586942E-06
67,115,80,-75,6.82342481827116E-07,1.5760974989944E-06,4.0238134263051E-06,4.37501418038337E-06
68,105,80,-75,6.87008274809372E-07,1.2358980272795E-06,3.32053030782747E-06,3.60906439796947E-06
69,105,80,345,-2.83743604565027E-05,-1.34229771315482E-06,3.08377863874232E-06,2.85729904833052E-05
70,115,80,345,-2.83180259359739E-05,-1.5832258311326E-06,3.94231380451879E-06,2.86349268390222E-05
71,20,80,345,-2.82183427649733E-05,-6.4880381364235E-08,-2.56911792937768E-06,2.83351274004628E-05
72,10,80,345,-2.81969756356354E-05,7.25375961000838E-07,-3.187795387549E-06,2.83858705118285E-05
73,10,180,5,-6.12496484880434E-06,-6.23316809233725E-07,-5.58416797375978E-06,8.31183795576685E-06
74,10,180,20,-7.14123418460372E-06,-2.92794943875679E-07,-5.58762625573907E-06,9.0721839560459E-06
75,20,180,20,-7.15762439493035E-06,-1.02919498780313E-07,-4.90988408715198E-06,8.68038830648718E-06
76,20,180,5,-6.12721455393684E-06,-4.70824399998402E-07,-4.90289530529511E-06,7.86147671753177E-06
77,105,180,5,-3.67451197497993E-05,-9.70281360774858E-07,5.99175732897262E-06,3.72430722045785E-05
78,105,180,20,-3.77476522743427E-05,-1.35502386379987E-06,6.05790248956229E-06,3.82546667018444E-05
79,115,180,20,-3.77671725007731E-05,2.53974800049805E-06,6.6569324460869E-06,3.84333759667421E-05
80,115,180,5,-3.67710585325685E-05,2.91476231180536E-06,6.68254807183662E-06,3.74868381391697E-05
81,10,180,255,-2.42708182139841E-05,-1.39581284251635E-07,-5.77685190319463E-06,2.49492308022235E-05
82,10,180,270,-2.53467905470567E-05,2.2581594726352E-07,-5.75820400637032E-06,2.59936087771087E-05
83,20,180,270,-2.53693518394813E-05,4.30099638805665E-07,-5.04316105181292E-06,2.58693345845852E-05
84,20,180,255,-2.42946757479027E-05,9.18682228064271E-08,-5.04509364609686E-06,2.48131553689566E-05
85,105,180,255,-4.56872724934174E-05,-4.92194781052823E-07,6.67794626601207E-06,4.61753623691468E-05
86,105,180,270,-4.6646190420833E-05,-9.54752881639899E-07,6.6799216080358E-06,4.71317301457428E-05
87,115,180,270,-4.66579272912801E-05,1.3834104930671E-06,7.33727316717022E-06,4.72515775529282E-05
88,115,180,255,-4.56892436255099E-05,1.84304753361618E-06,7.33223607654089E-06,4.63105332852526E-05
89,10,80,135,-1.39157222446622E-05,-8.1261042291581E-08,-3.28541114303987E-06,1.42985263340805E-05
90,20,80,135,-1.39407469976056E-05,-3.2106926345328E-07,-2.5517417284724E-06,1.41759972549381E-05
91,115,80,135,-1.37854672252024E-05,1.54409799396594E-06,4.03072196797823E-06,1.4445416740795E-05
92,105,80,135,-1.37776282970016E-05,-3.80629346892356E-07,3.2940724449532E-06,1.41710561872662E-05
93,10,163,30,-7.50509515003906E-06,9.12858436281287E-08,-4.90838429914474E-06,8.96811143689001E-06
94,10,82,120,-1.27815266880629E-05,6.21657393772471E-08,-3.27721219373419E-06,1.31951282229305E-05
95,10,88,105,-1.18695343142053E-05,1.59573639726085E-06,-2.67129501710617E-06,1.2270616795991E-05
96,10,96,90,-1.07814180419938E-05,1.69751349266187E-06,-2.62701502626028E-06,1.12259402725204E-05
97,10,107,75,-9.76089189014142E-06,1.9302086248703E-06,-2.46829389574682E-06,1.02514969922608E-05
98,10,123,60,-8.90257043687795E-06,1.64793673916247E-06,-2.78599185552301E-06,9.47276129219433E-06
99,10,141,45,-8.11841372092774E-06,8.89598690361129E-07,-3.7151691514549E-06,8.97231904236369E-06
100,20,163,30,-7.50367240056354E-06,3.27651545187821E-07,-4.15160761405077E-06,8.58185882027241E-06
101,20,82,120,-1.27780105433161E-05,6.60928180726057E-07,-2.43173307246876E-06,1.30241201330805E-05
102,20,88,105,-1.18720801074808E-05,6.96884230726208E-07,-2.42486152507464E-06,1.21372108462061E-05
103,20,96,90,-1.07827322130196E-05,1.92542539340242E-06,-1.77964058726141E-06,1.10969228862364E-05
104,20,107,75,-9.76254117853537E-06,2.25400455417217E-06,-1.55060451042782E-06,1.01386449361138E-05
105,20,123,60,-8.90394164997938E-06,2.02168085203332E-06,-1.81502459075827E-06,9.30922578084628E-06
106,20,141,45,-8.12067588832113E-06,1.31097224036564E-06,-2.68704695519013E-06,8.65356842219243E-06
107,105,163,30,-3.17381433893373E-05,-1.78374910032199E-06,5.31959736165029E-06,3.22302594272077E-05
108,105,82,120,-1.3063208895523E-05,5.90606598229612E-07,3.42903604436668E-06,1.35186734184797E-05
109,105,88,105,-1.15218728008222E-05,-7.04122584608564E-06,3.8569042873104E-07,1.35085591889264E-05
110,105,96,90,-1.22362698603641E-05,-3.56546398321957E-06,2.24955849247499E-06,1.29421538749297E-05
111,105,107,75,-1.38795138821153E-05,-5.17195836934742E-06,1.08384811358267E-06,1.48514236930811E-05
112,105,123,60,-1.86230207640902E-05,-3.59119716188977E-06,2.78705171374089E-06,1.91698006429479E-05
113,105,141,45,-2.41984402112253E-05,-2.97861741982955E-06,3.5408636458109E-06,2.46368501588207E-05
114,115,163,30,-3.17325154848385E-05,2.49046213560853E-06,6.56367291567922E-06,3.2499796042259E-05
115,115,82,120,-1.3059830714983E-05,-1.45992038136664E-06,3.63565058281817E-06,1.3634826767667E-05
116,115,88,105,-1.15206924165147E-05,4.2306342854953E-06,5.92125882357379E-06,1.36266623304938E-05
117,115,96,90,-1.22345676894158E-05,-4.68144164690656E-07,3.42537126381102E-06,1.27136530470504E-05
118,115,107,75,-1.38779899862739E-05,1.02808313147062E-06,4.53498951941357E-06,1.46363141167961E-05
119,115,123,60,-1.86211922939454E-05,5.72383831531246E-07,4.0659682799384E-06,1.90685218030176E-05
120,115,141,45,-2.41979147370372E-05,1.92408648936209E-06,5.70672781435145E-06,2.49360768523551E-05
121,10,163,240,-2.27952647415053E-05,-9.48900256334814E-07,-4.84982900471315E-06,2.33247796925661E-05
122,10,82,150,-1.49842917992337E-05,-1.01588549496774E-06,-3.16349124606899E-06,1.53482474871701E-05
123,10,88,165,-1.62029039637802E-05,-1.20315880030028E-06,-3.09938458771289E-06,1.65404919147158E-05
124,10,96,180,-1.72360975765772E-05,-2.37510825972628E-06,-2.48518281943356E-06,1.75755606613478E-05
125,10,107,195,-1.82416097311645E-05,-3.06349442423716E-06,-1.99400958715037E-06,1.86042306453424E-05
126,10,123,210,-1.95756979234002E-05,-2.72907824692629E-06,-2.36973821221123E-06,1.99065686762052E-05
127,10,141,225,-2.10198215092913E-05,-2.04728201936089E-06,-3.20876148224524E-06,2.13616574778083E-05
128,20,163,240,-2.27880273353024E-05,-3.87084944258622E-07,-4.49248608164947E-06,2.32298612949449E-05
129,20,82,150,-1.49772618470733E-05,-5.92621120215813E-07,-2.5182318438512E-06,1.51990481230671E-05
130,20,88,165,-1.62023446841837E-05,-2.15005526962948E-06,-1.90606111408751E-06,1.64551444812312E-05
131,20,96,180,-1.72340868370107E-05,-2.46434786675897E-06,-1.7492765030797E-06,1.74970491168725E-05
132,20,107,195,-1.82399663591366E-05,-2.40717181141653E-06,-1.8048489474451E-06,1.84864363422268E-05
133,20,123,210,-1.95735925544848E-05,-2.17339976584033E-06,-2.07322371025714E-06,1.98027131621884E-05
134,20,141,225,-2.10194554222319E-05,-1.22974789355529E-06,-3.22647342318186E-06,2.13011717255037E-05
135,105,163,240,-4.07244198641305E-05,2.75782047156736E-07,5.77488373544439E-06,4.11327571549176E-05
136,105,82,150,-1.52712275043195E-05,9.25145523175188E-07,3.12958457533258E-06,1.56160360956901E-05
137,105,88,165,-1.73884632132457E-05,-1.04115088845093E-06,3.92671114651979E-06,1.78566992615972E-05
138,105,96,180,-2.11131010127745E-05,4.26523217868391E-06,1.10909295359154E-06,2.15681553938534E-05
139,105,107,195,-2.46607036162914E-05,3.21456770992241E-06,1.89487989755313E-06,2.4941417727114E-05
140,105,123,210,-2.93871564959072E-05,2.70086118073472E-06,2.46730099176809E-06,2.96139695450732E-05
141,105,141,225,-3.45846624075792E-05,1.56783936411824E-06,3.85005265353563E-06,3.48336030228412E-05
142,115,163,240,-4.07266017845303E-05,2.63113286301156E-06,6.4136664750636E-06,4.13123960901795E-05
143,115,82,150,-1.5271712072137E-05,2.49559238392447E-06,3.91347408853119E-06,1.59614676769576E-05
144,115,88,165,-1.7390684131857E-05,6.99038583343507E-06,2.12616624324834E-06,1.88632439301473E-05
145,115,96,180,-2.11148713581265E-05,3.67715727969658E-06,3.90567440785994E-06,2.17856276179978E-05
146,115,107,195,-2.46632468750563E-05,5.57101692480118E-06,2.53214215141519E-06,2.54110944249036E-05
147,115,123,210,-2.93892085125873E-05,5.05683221476236E-06,3.10506559326281E-06,2.9982304137325E-05
148,115,141,225,-3.45864764093308E-05,3.9242323975657E-06,4.48729876022656E-06,3.50964357234012E-05
149,115,168,275,-4.4173293883956E-05,1.14014561348806E-06,6.7401380914412E-06,4.46990971505018E-05
150,10,82,-60,-3.67335334910878E-07,-1.68766610833941E-06,-3.162596030724E-06,3.60349355418638E-06
151,10,92,-45,-1.64796306583214E-06,-1.50977331129025E-06,-3.28838239872387E-06,3.9760101254987E-06
152,10,110,-29,-2.70718080964638E-06,-1.94621585649254E-06,-2.81032108096811E-06,4.360560591749E-06
153,10,135,-15,-4.07572788245385E-06,-1.38318069258148E-06,-3.83650526289931E-06,5.76571931613012E-06
154,10,168,0,-5.603177377563E-06,-7.96234905582927E-07,-5.15887169547718E-06,7.65790728069347E-06
155,20,82,-60,-3.66668125117651E-07,-1.31791758607075E-06,-2.55548709179526E-06,2.8985973425062E-06
156,20,92,-45,-1.64686397732634E-06,-1.9277944185683E-06,-2.15609382296087E-06,3.32825672890303E-06
157,20,110,-29,-2.70609381937261E-06,-1.46860527398146E-06,-2.68561798845721E-06,4.085619804869E-06
158,20,135,-15,-4.07476911215346E-06,-1.28527079666616E-06,-3.03376454494097E-06,5.24017095639672E-06
159,20,168,0,-5.60174886582588E-06,-6.5069389677274E-07,-4.46091809870223E-06,7.19046474064145E-06
160,105,82,-60,-4.4143048154999E-07,1.55478883291428E-06,3.29232537469381E-06,3.66764714194934E-06
161,105,92,-45,-1.7294107521496E-06,-7.71809338651834E-07,4.85495422069711E-06,5.21125049195925E-06
162,105,110,-29,-7.47921533443315E-06,-4.56120999323053E-07,4.5199704072783E-06,8.75081943977334E-06
163,105,135,-15,-1.79280807013411E-05,-1.07151810926855E-09,3.74091421606595E-06,1.831421628009E-05
164,105,168,0,-3.17512155307498E-05,-7.55785458484259E-07,5.44736844798665E-06,3.22239774445599E-05
165,115,82,-60,-4.4369061325175E-07,1.76017749034721E-06,4.01381494627698E-06,4.4052010828984E-06
166,115,92,-45,-1.73095572918678E-06,5.19592089647486E-06,1.73488253112248E-06,5.7448776397433E-06
167,115,110,-29,-7.48075127813324E-06,5.40142589402874E-06,1.52385568405839E-06,9.35196115901972E-06
168,115,135,-15,-1.79305019973829E-05,4.22412826562567E-06,3.65970745100686E-06,1.87813636381804E-05
169,115,168,0,-3.1750071447623E-05,3.24746616050034E-06,5.85445208790143E-06,3.24482308091257E-05
170,10,82,335,-2.74305494912155E-05,6.10241127124753E-07,-3.22318589363233E-06,2.76260088852546E-05
171,10,92,320,-2.63829418445856E-05,1.02661235421321E-06,-2.9712850556309E-06,2.65695707188209E-05
172,10,110,306,-2.63085602388418E-05,2.34979467962291E-06,-1.31876050858554E-06,2.64461907683537E-05
173,10,135,290,-2.59096186302273E-05,1.56436784575391E-06,-2.61833262918576E-06,2.60885271734092E-05
174,10,168,275,-2.54696115754255E-05,3.8835225265335E-07,-5.31642436223281E-06,2.60214584386527E-05
175,20,82,335,-2.74313122768833E-05,7.80674189881964E-07,-2.41237123436691E-06,2.75482464123406E-05
176,20,92,320,-2.63873431404703E-05,2.06661172670967E-06,-1.5807600700405E-06,2.65153081151424E-05
177,20,110,306,-2.63122527241109E-05,1.64272409058769E-06,-2.17446824611887E-06,2.64530054626815E-05
178,20,135,290,-2.59141047963135E-05,1.49349483853055E-06,-2.47998054433498E-06,2.60753074330355E-05
179,20,168,275,-2.5471290080937E-05,7.35945632264196E-07,-4.25744344728006E-06,2.58351322634059E-05
180,105,82,335,-2.74398465758139E-05,-1.33925618144134E-06,3.09836454020192E-06,2.76466752078385E-05
181,105,92,320,-2.58736729985922E-05,-5.86773882049847E-06,9.12975923171231E-08,2.65308433441914E-05
182,105,110,306,-3.18636474568443E-05,4.1943227964691E-08,7.71130207269911E-06,3.27835014625474E-05
183,105,135,290,-3.74152149694189E-05,-1.58276742584251E-06,5.20472312512929E-06,3.78086313788452E-05
184,105,168,275,-4.41765684379723E-05,-1.09663062183048E-06,6.32614350179789E-06,4.46406976791461E-05
185,115,82,335,-2.74383035154645E-05,-1.63495955908936E-06,3.94540053101649E-06,2.77686834026526E-05
186,115,92,320,-2.58719676528955E-05,2.73040400237349E-06,6.86756172031533E-06,2.69068247890938E-05
187,115,110,306,-3.1861768510036E-05,-2.87940419083042E-06,-3.2320630691743E-07,3.19932449651192E-05
188,115,135,290,-3.74138833293739E-05,4.39474471695572E-08,4.27656802525533E-06,3.7657530870156E-05
189,10,70,5,-4.46033644851833E-06,-7.53435085332407E-07,-3.08434082086553E-06,5.47498164024761E-06
190,10,70,20,-5.46969284901964E-06,-1.90501638799474E-07,-3.17139914085644E-06,6.32547257109118E-06
191,20,70,20,-5.50236943121307E-06,-1.04960485397815E-07,-2.44844225004394E-06,6.02345046570844E-06
192,20,70,5,-4.49645687628525E-06,-4.24339596102976E-07,-2.43749415102616E-06,5.13220871257205E-06
193,10,70,255,-2.27950197798425E-05,-1.81116020392795E-07,-3.23410703143374E-06,2.30240130747666E-05
194,10,70,270,-2.40007763007656E-05,1.43046358999435E-07,-3.21147817648372E-06,2.42151051490232E-05
195,20,70,270,-2.40328314979023E-05,6.97410266154495E-07,-2.52215063216309E-06,2.41748756914533E-05
196,20,70,255,-2.27976339889866E-05,1.15316454194895E-07,-2.55220427912823E-06,2.29403391444592E-05
197,115,70,5,-4.53864491638065E-06,1.56740562570559E-06,3.94432603537685E-06,6.21399758173698E-06
198,115,70,20,-5.79216354136959E-06,1.15506118996051E-06,3.93931223893195E-06,7.09940178876524E-06
199,105,70,20,-5.84342309909824E-06,-1.93502258526479E-07,3.30998505988946E-06,6.71855920088683E-06
200,105,70,5,-4.63067825808077E-06,2.60238311078398E-07,3.24328653522874E-06,5.65948872761585E-06
201,115,70,255,-2.16556871322588E-05,2.07851451382777E-06,3.76367643158154E-06,2.2078366516482E-05
202,115,70,270,-2.2427664828432E-05,1.46189525373725E-06,3.68896485340062E-06,2.27759906278303E-05
203,105,70,270,-2.26228068372785E-05,-1.20769528072537E-06,3.06398115712965E-06,2.28612750654715E-05
204,105,70,255,-2.18059488818474E-05,-5.41368058607776E-07,3.17912932805143E-06,2.20431247625444E-05
205,10,70,-75,8.66994154733335E-07,-1.44223387919984E-06,-3.1289288212905E-06,3.55273317255264E-06
206,20,70,-75,8.77430718001229E-07,-1.3293629399775E-06,-2.45253888516685E-06,2.9243866834489E-06
207,115,70,-75,9.39120830745241E-07,1.57825494324239E-06,3.97511011507461E-06,4.37885110817634E-06
208,105,70,-75,9.43799201911037E-07,1.22394836262859E-06,3.24750559250522E-06,3.5965398790034E-06
209,105,70,345,-2.86493770261115E-05,-1.27974473968745E-06,3.02350054631686E-06,2.88368879412571E-05
210,115,70,345,-2.87805843512584E-05,-1.61592445590655E-06,3.84759860579963E-06,2.90815622427415E-05
211,20,70,345,-2.84229658306181E-05,-1.41749050974082E-07,-2.721419557813E-06,2.85533046040486E-05
212,10,70,345,-2.84383223466378E-05,8.13488453228806E-07,-3.19122329311794E-06,2.86283748658801E-05
213,125,10,12.5,-3.53488336799454E-07,6.89415660760487E-07,1.92501610662253E-07,7.98313740118899E-07
214,120,20,2.5,-3.15492754372072E-07,7.4528633121075E-07,4.38795651915117E-07,9.20613392087292E-07
215,120,20,22.5,-3.97836933664729E-07,2.81979398728931E-07,4.59515582243325E-07,6.70030728713024E-07
216,115,30,12.5,-7.20645773239244E-07,7.56416492832915E-07,9.77513919471233E-07,1.43074445792295E-06
217,120,20,12.5,-4.60621971267587E-07,6.56874245503988E-07,4.26513062966447E-07,9.08608698891823E-07
218,102.5,20,22.5,-4.2549324701904E-07,-3.18405452020861E-07,3.88737813284316E-07,6.58440295404592E-07
219,112.5,10,25,-1.05858922394007E-07,-5.98063543226005E-08,5.71047204173417E-08,1.34327437858851E-07
220,110,30,20,-1.00074327461824E-06,3.02520984348144E-08,9.07254422437802E-07,1.35111542000907E-06
221,111.25,20,22.5,-3.91260562676231E-07,8.28055385483716E-09,4.45711258764091E-07,5.9313735480657E-07
222,115,50,5,-2.55192060707718E-06,1.48079809973912E-06,2.6485481061751E-06,3.96482898341655E-06
223,115,50,20,-3.13140660814198E-06,6.70111991002384E-07,2.58345752628813E-06,4.11448784372189E-06
224,115,70,12.5,-5.09290593705805E-06,1.32684688998022E-06,3.93042683714944E-06,6.56859716190267E-06
225,115,50,12.5,-3.04910198558272E-06,1.11144259989767E-06,2.62963118673078E-06,4.1769950621923E-06
226,105,50,20,-3.04506333324343E-06,-4.59555399370706E-07,2.31036098602276E-06,3.84985321204464E-06
227,110,70,20,-5.79945911411187E-06,5.16528834318599E-07,3.61208176993983E-06,6.85183645205206E-06
228,110,50,20,-3.08497888538512E-06,1.28214280975334E-07,2.45685357426783E-06,3.94584124243622E-06
229,105,70,12.5,-5.14381954198768E-06,2.54632683709708E-07,3.22108330951952E-06,6.07446252527849E-06
230,110,70,5,-4.58138392196488E-06,9.5361948499264E-07,3.58439254909401E-06,5.89460250641183E-06
231,110,70,12.5,-5.15341931903162E-06,6.70648079905458E-07,3.59919545377408E-06,6.32152730274237E-06
232,105,70,137.5,-1.37455154599087E-05,1.35515578183387E-06,3.14659155162061E-06,1.41660397022018E-05
233,110,70,255,-2.17105425840656E-05,7.5099636915312E-07,3.46773002429596E-06,2.19985637340807E-05
234,115,70,137.5,-1.37925873947353E-05,1.70979013513393E-06,3.85424213906984E-06,1.44226915592824E-05
235,110,70,137.5,-1.37789225757891E-05,1.41967886438302E-06,3.50624108221491E-06,1.42887340920803E-05
236,115,75,5,-4.70478722621171E-06,1.65696128996998E-06,4.01963298185748E-06,6.40609029511919E-06
237,115,75,20,-5.77878589325759E-06,1.18764189372615E-06,3.95619968296487E-06,7.10326513649446E-06
238,115,80,12.5,-5.55255223866025E-06,1.48283295355367E-06,4.02344150782549E-06,7.01553358612791E-06
239,115,75,12.5,-5.2889540610064E-06,1.42092138476011E-06,3.96429015693649E-06,6.76074323499187E-06
240,115,75,255,-2.20627179084495E-05,1.98083439525214E-06,3.82259210088638E-06,2.24788664478214E-05
241,115,80,137.5,-1.59230644730944E-05,1.72467512465437E-06,3.75919853211544E-06,1.64514455323471E-05
242,115,75,137.5,-1.49151247924322E-05,1.7279484890424E-06,3.80550726076841E-06,1.54896300493708E-05
243,105,75,20,-5.81483032857427E-06,6.73111385127262E-08,3.31774303612772E-06,6.69508785552878E-06
244,110,80,20,-5.88235651707782E-06,5.36730168023413E-07,3.68306884950674E-06,6.96097648447983E-06
245,110,75,20,-5.80430570889935E-06,4.89657270438308E-07,3.63571244358244E-06,6.86644988165463E-06
246,115,70,-35,-1.73745236250621E-06,1.56494413929147E-06,4.00703013006376E-06,4.63940527808467E-06
247,115,75,-75,8.51729753603698E-07,1.57892660018273E-06,4.00184198893379E-06,4.3855663358718E-06
248,115,80,-35,-2.24328041065815E-06,1.53047401104211E-06,3.99945858243677E-06,4.83428657114419E-06
249,115,75,-35,-1.87159581124387E-06,1.56881706215592E-06,4.01778757863348E-06,4.70177358899794E-06
250,105,70,-35,-1.72996859347606E-06,1.34481114795064E-06,3.31101653767826E-06,3.97040789728773E-06
251,110,70,-75,9.48940569785507E-07,1.45527433142231E-06,3.60079496502512E-06,3.99800399760077E-06
252,110,70,-35,-1.74226487698254E-06,1.27191643068939E-06,3.66062941796482E-06,4.24893704870925E-06
253,105,50,5,-2.49779460966312E-06,4.38716895148994E-07,2.07454697967492E-06,3.27646083404482E-06
254,110,30,5,-9.055213297169E-07,7.54432082057262E-07,8.66975155192206E-07,1.46314133450261E-06
255,110,50,5,-2.52437576519168E-06,9.00363397259358E-07,2.37640477183912E-06,3.58195852720704E-06
256,105,75,5,-4.73762459253571E-06,4.45482407954127E-07,3.29372272392971E-06,5.78724033868706E-06
257,110,80,5,-4.99044854512833E-06,9.86314415177787E-07,3.70812361170939E-06,6.29504356830655E-06
258,110,75,5,-4.71750982344437E-06,9.25558133262713E-07,3.64328942071044E-06,6.03200750956126E-06
259,102.5,20,2.5,-3.7919712472111E-07,3.33277857050372E-07,4.52817939587106E-07,6.78165669883662E-07
260,112.5,10,0,-1.46750350884835E-07,7.79038330196571E-07,3.5418247787985E-07,8.68263561965717E-07
261,111.25,20,2.5,-3.36688565680036E-07,7.36439075833804E-07,5.32356458536664E-07,9.69074352988627E-07
262,105,80,307.5,-2.58732766298489E-05,-8.01987717658748E-07,3.40170599966458E-06,2.61082598342386E-05
263,110,80,270,-2.3387979111378E-05,1.1692700682774E-07,3.59631641766221E-06,2.36631513246889E-05
264,110,80,345,-2.83443635893925E-05,-1.40291913550385E-06,3.53083050942111E-06,2.85978651908618E-05
265,115,80,307.5,-2.58524987051767E-05,-3.94077598725316E-07,4.03343666793467E-06,2.6168217321958E-05
266,110,80,307.5,-2.58559925486171E-05,-6.86901076756261E-07,3.70741931346242E-06,2.61294688374874E-05
267,105,81,340,-2.7890398473141E-05,-1.14603428429866E-06,3.12940300816446E-06,2.80888035480133E-05
268,110,82,335,-2.74389510143486E-05,-1.32701944678344E-06,3.54857129344272E-06,2.7699266625754E-05
