"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-2.32964372267289E-05,-1.06289121684721E-06,3.21533451235964E-06,2.35412850376555E-05
64,105,80,255,-2.23040404620289E-05,-4.86686328279494E-07,3.23591160040845E-06,2.25428083521023E-05
65,10,80,-75,6.124934748755E-07,-1.48246875795442E-06,-3.18367038214187E-06,3.56491500280207E-06
66,20,80,-75,6.14318283400108E-07,-1.32776041429096E-06,-2.54772974364801E-06,2.93790086928516E-06
67,115,80,-75,6.77352438278613E-07,1.57155675537867E-06,4.02575994648181E-06,4.37439597061304E-06
68,105,80,-75,6.82847443911102E-07,1.23945214345317E-06,3.3222848305472E-06,3.61110768917941E-06
69,105,80,345,-2.83748031145783E-05,-1.34298060419399E-06,3.08486039752035E-06,2.85735789212082E-05
70,115,80,345,-2.83184725479045E-05,-1.58383460892782E-06,3.94331536665179E-06,2.86355400786458E-05
71,20,80,345,-2.8218773120186E-05,-6.59131531498385E-08,-2.56704556177183E-06,2.8335370544048E-05
72,10,80,345,-2.81974064452598E-05,7.24348094396398E-07,-3.18565646396562E-06,2.83860320845912E-05
73,10,180,5,-6.13320767702529E-06,-6.23355890081483E-07,-5.58035029374203E-06,8.31535437465463E-06
74,10,180,20,-7.14932955361092E-06,-2.93112796380714E-07,-5.58378595950074E-06,9.07620481363517E-06
75,20,180,20,-7.16572601013399E-06,-1.02791386754007E-07,-4.90620777872691E-06,8.6849910817192E-06
76,20,180,5,-6.13545227913926E-06,-4.70443223245292E-07,-4.8992218519267E-06,7.86558747013144E-06
77,105,180,5,-3.67925846653496E-05,-9.65785183388567E-07,5.99853227306829E-06,3.72908757849479E-05
78,105,180,20,-3.77957857983393E-05,-1.35144730792679E-06,6.06469590953041E-06,3.83031117589044E-05
79,115,180,20,-3.78153232923235E-05,2.54837219091175E-06,6.66419441776451E-06,3.84825202366493E-05
80,115,180,5,-3.68185071268043E-05,2.92341540039881E-06,6.68979865306454E-06,3.75353464173221E-05
81,10,180,255,-2.4273471134503E-05,-1.39653038231905E-07,-5.77324828444682E-06,2.49509779295824E-05
82,10,180,270,-2.53492590591408E-05,2.25524145718216E-07,-5.75461406380422E-06,2.59952183874471E-05
83,20,180,270,-2.5371818799486E-05,4.29932487908093E-07,-5.03971513294842E-06,2.58710796017364E-05
84,20,180,255,-2.42973347831784E-05,9.19091422369307E-08,-5.04163945465575E-06,2.48150569865761E-05
85,105,180,255,-4.57028807883453E-05,-4.94700003032033E-07,6.6827428442835E-06,4.61915261965821E-05
86,105,180,270,-4.66511566586644E-05,-9.54873386076735E-07,6.68186209113769E-06,4.71369227016324E-05
87,115,180,270,-4.66624996308361E-05,1.38344964331934E-06,7.33876945806266E-06,4.72563259455491E-05
88,115,180,255,-4.56983895491473E-05,1.84343346696332E-06,7.33316351249179E-06,4.63197187106493E-05
89,10,80,135,-1.39187830222336E-05,-8.25518159164545E-08,-3.28328004881108E-06,1.43010231627408E-05
90,20,80,135,-1.39438156663382E-05,-3.20244594139397E-07,-2.54972854782303E-06,1.41786341939017E-05
91,115,80,135,-1.37904216148926E-05,1.54420508488904E-06,4.03210836567407E-06,1.44505430878301E-05
92,105,80,135,-1.37825740396544E-05,-3.82284693887635E-07,3.29566633649971E-06,1.41762796723002E-05
93,10,163,30,-7.51227276195038E-06,9.05163710089644E-08,-4.9053219572119E-06,8.97243661260794E-06
94,10,82,120,-1.27851927382278E-05,6.0789760722063E-08,-3.27508961186764E-06,1.31981461089959E-05
95,10,88,105,-1.1874547147011E-05,1.59767020764001E-06,-2.66784233858474E-06,1.2274966508407E-05
96,10,96,90,-1.07866351108365E-05,1.6968115550319E-06,-2.62496146386183E-06,1.12303646046947E-05
97,10,107,75,-9.76588414796733E-06,1.92791441858215E-06,-2.46739970762994E-06,1.02556037615593E-05
98,10,123,60,-8.90793336394627E-06,1.64570082931526E-06,-2.78502384705507E-06,9.47712856643728E-06
99,10,141,45,-8.12439139435199E-06,8.87689260042152E-07,-3.71379631482604E-06,8.97697113836456E-06
100,20,163,30,-7.51084752346215E-06,3.27408150737566E-07,-4.14857306147017E-06,8.58665738598105E-06
101,20,82,120,-1.27816738544611E-05,6.61421879331253E-07,-2.42976117118194E-06,1.3027371368517E-05
102,20,88,105,-1.18770922880398E-05,6.93098867637146E-07,-2.42459506602042E-06,1.21418437023833E-05
103,20,96,90,-1.0787948136785E-05,1.92329428562235E-06,-1.77848524169186E-06,1.11014366487399E-05
104,20,107,75,-9.76753238874697E-06,2.25290108338337E-06,-1.54868727473555E-06,1.01429130200184E-05
105,20,123,60,-8.90930340237168E-06,2.02066677627282E-06,-1.81300036351938E-06,9.31373993916331E-06
106,20,141,45,-8.12665284293E-06,1.31052299870033E-06,-2.68433187604003E-06,8.65826741215293E-06
107,105,163,30,-3.17781749585078E-05,-1.78015918055006E-06,5.32641869361489E-06,3.22706074702867E-05
108,105,82,120,-1.30688238468735E-05,5.87782009777507E-07,3.43047467180775E-06,1.35243410525446E-05
109,105,88,105,-1.15300377723441E-05,-7.04190609940033E-06,3.87989626188817E-07,1.3515944232442E-05
110,105,96,90,-1.22473900342932E-05,-3.56555973628262E-06,2.2521719132658E-06,1.29531485443504E-05
111,105,107,75,-1.38945748569121E-05,-5.17173427116969E-06,1.08669892207675E-06,1.48656301707384E-05
112,105,123,60,-1.86448581110548E-05,-3.58962287048359E-06,2.79134613675032E-06,1.91913454345655E-05
113,105,141,45,-2.42282819019057E-05,-2.97539897911166E-06,3.54713425402866E-06,2.46666739634514E-05
114,115,163,30,-3.17725433784503E-05,2.49971173089854E-06,6.57200327017088E-06,3.25412706951685E-05
115,115,82,120,-1.30654433516539E-05,-1.4580263592199E-06,3.63727587340944E-06,1.36404335201908E-05
116,115,88,105,-1.15288573753537E-05,4.23197301542455E-06,5.92266483380502E-06,1.36345922827975E-05
117,115,96,90,-1.22456873799974E-05,-4.64953445573733E-07,3.42776749189802E-06,1.27248823607015E-05
118,115,107,75,-1.38930506923907E-05,1.0339779186856E-06,4.53937156117341E-06,1.46523671141579E-05
119,115,123,60,-1.86430291328313E-05,5.80101293159102E-07,4.07229791619367E-06,1.90914290475113E-05
120,115,141,45,-2.42277570055136E-05,1.93276209137122E-06,5.71421042485642E-06,2.49674183607275E-05
121,10,163,240,-2.27979531002549E-05,-9.48079397959687E-07,-4.84725546666531E-06,2.33268387413592E-05
122,10,82,150,-1.498760280645E-05,-1.01720513342082E-06,-3.16134911044847E-06,1.53511260943782E-05
123,10,88,165,-1.62075521503212E-05,-1.19886401104519E-06,-3.09948071191584E-06,1.65447515032985E-05
124,10,96,180,-1.72406439795463E-05,-2.37326847747685E-06,-2.48396055256077E-06,1.75795980648685E-05
125,10,107,195,-1.82457728994032E-05,-3.06153208738056E-06,-1.99286612187621E-06,1.86078672286316E-05
126,10,123,210,-1.95793091053072E-05,-2.72700656895033E-06,-2.36869585022451E-06,1.99097119491754E-05
127,10,141,225,-2.10227618285326E-05,-2.04649685749055E-06,-3.20615754014525E-06,2.13640845921176E-05
128,20,163,240,-2.27907161299979E-05,-3.86704045984101E-07,-4.48943565624613E-06,2.32319029407602E-05
129,20,82,150,-1.49805727200042E-05,-5.91211078281449E-07,-2.51628952170953E-06,1.52019341702128E-05
130,20,88,165,-1.6206994551645E-05,-2.1529606356362E-06,-1.90238511879147E-06,1.64596774280618E-05
131,20,96,180,-1.72386345966258E-05,-2.46344550624885E-06,-1.74762224207496E-06,1.75012362425983E-05
132,20,107,195,-1.82441310072981E-05,-2.40554718856363E-06,-1.80371327402188E-06,1.84902232291215E-05
133,20,123,210,-1.95772051289516E-05,-2.17192153518141E-06,-2.0719163574684E-06,1.98059849845541E-05
134,20,141,225,-2.10223974231517E-05,-1.22791740226778E-06,-3.22557102097083E-06,2.13038325888807E-05
135,105,163,240,-4.0731993913361E-05,2.75256482954927E-07,5.77533944658536E-06,4.11403164792491E-05
136,105,82,150,-1.52762199601234E-05,9.26919777533205E-07,3.13072069708997E-06,1.56212511863565E-05
137,105,88,165,-1.73913979971802E-05,-1.04095839555711E-06,3.92847692659054E-06,1.78599342003368E-05
138,105,96,180,-2.11135456731465E-05,4.25911669484463E-06,1.11422015500009E-06,2.15676464285317E-05
139,105,107,195,-2.46618312393699E-05,3.21298075646477E-06,1.89668224576668E-06,2.49424651741159E-05
140,105,123,210,-2.9389933693969E-05,2.69964253081033E-06,2.46868444275917E-06,2.96167296507899E-05
141,105,141,225,-3.45894668610889E-05,1.56699067805547E-06,3.85093373892655E-06,3.48384323439084E-05
142,115,163,240,-4.07342344115059E-05,2.63246355574325E-06,6.41326404739188E-06,4.13199428025427E-05
143,115,82,150,-1.52767022337244E-05,2.49212206659829E-06,3.91533697969395E-06,1.59661569326268E-05
144,115,88,165,-1.73936187828144E-05,6.98841033091324E-06,2.12742816017663E-06,1.88653598929838E-05
145,115,96,180,-2.11153157506164E-05,3.68161664260503E-06,3.9035015648267E-06,2.1786422028822E-05
146,115,107,195,-2.46643728403546E-05,5.57135670174978E-06,2.53298641242171E-06,2.54123458828906E-05
147,115,123,210,-2.93919761638784E-05,5.0575321968642E-06,3.10549959367001E-06,2.998518004726E-05
148,115,141,225,-3.45912748796801E-05,3.9253300287277E-06,4.48719680818523E-06,3.51012741767505E-05
149,115,168,275,-4.4177672363592E-05,1.14110611547628E-06,6.74367072321356E-06,4.47039814049575E-05
150,10,82,-60,-3.71777372890962E-07,-1.68581257777401E-06,-3.16055869555641E-06,3.60129334134725E-06
151,10,92,-45,-1.65262841765288E-06,-1.50937163312922E-06,-3.28538223674919E-06,3.97531380588705E-06
152,10,110,-29,-2.71302405721764E-06,-1.94566312627613E-06,-2.80750334740012E-06,4.36213016560203E-06
153,10,135,-15,-4.08236049914181E-06,-1.38323010943399E-06,-3.83263152661447E-06,5.76784684257455E-06
154,10,168,0,-5.61098569494358E-06,-7.96236090107893E-07,-5.15513219240862E-06,7.66110568398972E-06
155,20,82,-60,-3.71115663496357E-07,-1.31608866233281E-06,-2.5532870474895E-06,2.89639274783151E-06
156,20,92,-45,-1.65152711624129E-06,-1.92610469919693E-06,-2.15380605029869E-06,3.32810781529866E-06
157,20,110,-29,-2.7119363646912E-06,-1.46831436136927E-06,-2.68176905350059E-06,4.0868607960452E-06
158,20,135,-15,-4.08140056217619E-06,-1.28478830059159E-06,-3.03027698496789E-06,5.243194649438E-06
159,20,168,0,-5.60955670705364E-06,-6.50293236927486E-07,-4.45727862445334E-06,7.19425746548264E-06
160,105,82,-60,-4.47750738468501E-07,1.56506709036508E-06,3.29305205779763E-06,3.67343266938542E-06
161,105,92,-45,-1.72293396657592E-06,-7.8826150848218E-07,4.87363447765715E-06,5.22897415185274E-06
162,105,110,-29,-7.49463461536668E-06,-4.39979959485796E-07,4.50222178814423E-06,8.75403515027454E-06
163,105,135,-15,-1.79558151877386E-05,9.20956236213599E-09,3.73401556898066E-06,1.83399633626039E-05
164,105,168,0,-3.17934343532971E-05,-7.50442503919761E-07,5.45190833274025E-06,3.22662197413596E-05
165,115,82,-60,-4.50027496185777E-07,1.75185200460708E-06,4.01841369994164E-06,4.40671746964197E-06
166,115,92,-45,-1.72449839005502E-06,5.22793927621742E-06,1.71271866847696E-06,5.76529695770032E-06
167,115,110,-29,-7.49619066877177E-06,5.41016702841244E-06,1.52811720537558E-06,9.37005464291788E-06
168,115,135,-15,-1.79582550328124E-05,4.23648983113188E-06,3.65788966141775E-06,1.8810287788546E-05
169,115,168,0,-3.1792313880353E-05,3.25678105003378E-06,5.85991160992933E-06,3.24914820953267E-05
170,10,82,335,-2.74310458079697E-05,6.09209167375133E-07,-3.2210467282136E-06,2.76262294197721E-05
171,10,92,320,-2.63835800119375E-05,1.0254615053758E-06,-2.96922246465268E-06,2.65699293862425E-05
172,10,110,306,-2.63096583482364E-05,2.34889317442557E-06,-1.31637246872822E-06,2.64470841119057E-05
173,10,135,290,-2.59112927979587E-05,1.563770554222E-06,-2.61546205205063E-06,2.60898661275506E-05
174,10,168,275,-2.54718578406603E-05,3.87903164742103E-07,-5.31321670427481E-06,2.60229952631631E-05
175,20,82,335,-2.74318082750436E-05,7.79704299710139E-07,-2.41028523013716E-06,2.75485302498038E-05
176,20,92,320,-2.63879809110188E-05,2.06583886761372E-06,-1.57854002694705E-06,2.65157503270021E-05
177,20,110,306,-2.6313350449833E-05,1.64193635490527E-06,-2.17226246586527E-06,2.64538672240921E-05
178,20,135,290,-2.59157785417316E-05,1.49293116850506E-06,-2.47741745783789E-06,2.60766949239809E-05
179,20,168,275,-2.54735361019127E-05,7.35805189718771E-07,-4.2539382268639E-06,2.58367653016131E-05
180,105,82,335,-2.74403864797597E-05,-1.33984082217138E-06,3.09945664363408E-06,2.76473618103627E-05
181,105,92,320,-2.5874388184345E-05,-5.86872290022032E-06,9.21226550542806E-08,2.6531761324445E-05
182,105,110,306,-3.18656366127756E-05,4.15009406237575E-08,7.71282055917234E-06,3.27857914353692E-05
183,105,135,290,-3.74189347027893E-05,-1.58226877309064E-06,5.20771627802214E-06,3.78127036535909E-05
184,105,168,275,-4.41809011683979E-05,-1.09766768127775E-06,6.32570935678648E-06,4.46449493364793E-05
185,115,82,335,-2.74388438436158E-05,-1.63549688158573E-06,3.94640769859564E-06,2.77693920575793E-05
186,115,92,320,-2.5872682145272E-05,2.73070405327351E-06,6.86912638769782E-06,2.69079416408429E-05
187,115,110,306,-3.1863761010252E-05,-2.87924873711494E-06,-3.21830716900162E-07,3.19952014217597E-05
188,115,135,290,-3.74175912247082E-05,4.34280550975388E-08,4.27689361749532E-06,3.76612511485041E-05
189,10,70,5,-4.4638946806553E-06,-7.53545876496436E-07,-3.08245870110973E-06,5.47683656429645E-06
190,10,70,20,-5.47331457799558E-06,-1.90865843349948E-07,-3.16941807210147E-06,6.32762302571985E-06
191,20,70,20,-5.50600912539535E-06,-1.04851600117845E-07,-2.44650655177802E-06,6.02598744230992E-06
192,20,70,5,-4.5000136864176E-06,-4.23930578655008E-07,-2.43570452766297E-06,5.13444221503586E-06
193,10,70,255,-2.27964842859042E-05,-1.811345167117E-07,-3.23197361381047E-06,2.30251636031319E-05
194,10,70,270,-2.40020006403347E-05,1.42733164135653E-07,-3.20939140675429E-06,2.42160401530993E-05
195,20,70,270,-2.40340606882249E-05,6.97240407066152E-07,-2.52019810695519E-06,2.417588914288E-05
196,20,70,255,-2.27991045710437E-05,1.15401046624634E-07,-2.55020326211497E-06,2.29415784836408E-05
197,115,70,5,-4.54442321373079E-06,1.57663276227168E-06,3.94581197917084E-06,6.22149382283161E-06
198,115,70,20,-5.79576193994057E-06,1.16213444540463E-06,3.9407941143793E-06,7.10431356188521E-06
199,105,70,20,-5.8470652359538E-06,-1.89505407101048E-07,3.31144077762135E-06,6.72233026535542E-06
200,105,70,5,-4.63460743950027E-06,2.64557223428151E-07,3.24501783971853E-06,5.66389595798076E-06
201,115,70,255,-2.16571601066578E-05,2.07885421408786E-06,3.76456395317996E-06,2.20799945762317E-05
202,115,70,270,-2.24288924628313E-05,1.46196045275726E-06,3.68982888865163E-06,2.27773436269949E-05
203,105,70,270,-2.26240512377682E-05,-1.20785370631558E-06,3.06501482886036E-06,2.28626534086959E-05
204,105,70,255,-2.18074230867447E-05,-5.41543921101371E-07,3.18014277757983E-06,2.20447336021228E-05
205,10,70,-75,8.63173554237772E-07,-1.44009665785148E-06,-3.1271983599801E-06,3.54941073297423E-06
206,20,70,-75,8.73578199258081E-07,-1.32651554725265E-06,-2.45076049412795E-06,2.92044677522126E-06
207,115,70,-75,9.38456493793967E-07,1.57810956121421E-06,3.97848712517943E-06,4.38172228503339E-06
208,105,70,-75,9.3994489424923E-07,1.22746923495965E-06,3.24919350950164E-06,3.59825451978945E-06
209,105,70,345,-2.86497797122762E-05,-1.28042673455497E-06,3.02450688644368E-06,2.88374238116143E-05
210,115,70,345,-2.87810032435022E-05,-1.61653790321777E-06,3.84850739291739E-06,2.90821311400723E-05
211,20,70,345,-2.8423367866674E-05,-1.42783405121115E-07,-2.71944787765978E-06,2.85535221075153E-05
212,10,70,345,-2.84387237146137E-05,8.1247470215501E-07,-3.18917324109378E-06,2.86285163363295E-05
213,125,10,12.5,-3.58483896632331E-07,6.85610518142113E-07,1.92856149369525E-07,7.97349346949903E-07
214,120,20,2.5,-3.16908458445379E-07,7.42669134922836E-07,4.38587165847564E-07,9.18883625410453E-07
215,120,20,22.5,-3.93271287232484E-07,2.83202448546177E-07,4.60481119071655E-07,6.68512373292768E-07
216,115,30,12.5,-6.9807476580467E-07,7.6479694164598E-07,9.79819736453301E-07,1.4255768855266E-06
217,120,20,12.5,-4.52977811020162E-07,6.59362204205324E-07,4.26973899034634E-07,9.06782291439328E-07
218,102.5,20,22.5,-4.21433566009701E-07,-3.16149400587461E-07,3.84879664049797E-07,6.52448503600513E-07
219,112.5,10,25,-1.03753209333855E-07,-5.73617143095207E-08,5.70395215629261E-08,1.31562159208982E-07
220,110,30,20,-9.95011077309632E-07,3.30857550950128E-08,9.04754191272055E-07,1.34525902999513E-06
221,111.25,20,22.5,-3.8717385703578E-07,1.03298186517774E-08,4.43488300137332E-07,5.88805717604747E-07
222,115,50,5,-2.55400705864762E-06,1.48861706990018E-06,2.65138551244549E-06,3.97099206395907E-06
223,115,50,20,-3.12928483360573E-06,6.7712758619683E-07,2.58645360170004E-06,4.11590422283739E-06
224,115,70,12.5,-5.09574968396757E-06,1.3336744883864E-06,3.93185436024915E-06,6.5730382010786E-06
225,115,50,12.5,-3.05015037400435E-06,1.11951295450688E-06,2.63245608651561E-06,4.18169243330744E-06
226,105,50,20,-3.04272681658721E-06,-4.55716000858301E-07,2.31072268670065E-06,3.84776596074271E-06
227,110,70,20,-5.80305134151408E-06,5.22319521477786E-07,3.61359993479237E-06,6.85611603194524E-06
228,110,50,20,-3.08279346261441E-06,1.33299265815843E-07,2.45856685547227E-06,3.94536883069657E-06
229,105,70,12.5,-5.14716215042745E-06,2.59707259068766E-07,3.22278488760067E-06,6.07841003017674E-06
230,110,70,5,-4.58581895224988E-06,9.583483289302E-07,3.58576479025355E-06,5.89965050773345E-06
231,110,70,12.5,-5.15653645373337E-06,6.76432388370455E-07,3.60082199843521E-06,6.32561048746543E-06
232,105,70,137.5,-1.37480793440104E-05,1.35962152357203E-06,3.14781479829489E-06,1.41692270198812E-05
233,110,70,255,-2.17120075386555E-05,7.51287515828141E-07,3.46867372880867E-06,2.20001682204251E-05
234,115,70,137.5,-1.37951498344285E-05,1.71173181586647E-06,3.85535413450386E-06,1.44256694910919E-05
235,110,70,137.5,-1.37814956619272E-05,1.42264920185169E-06,3.50739791865727E-06,1.42917946245756E-05
236,115,75,5,-4.70413384554256E-06,1.66835468925413E-06,4.02169407906945E-06,6.40986005085584E-06
237,115,75,20,-5.78280896447513E-06,1.19473950887131E-06,3.95792492880208E-06,7.10868846945095E-06
238,115,80,12.5,-5.55669407009767E-06,1.49137607878529E-06,4.02559532193437E-06,7.02185654175671E-06
239,115,75,12.5,-5.29109893360642E-06,1.42869427119946E-06,3.96618740546919E-06,6.76517093509629E-06
240,115,75,255,-2.20641621564764E-05,1.98116668618E-06,3.82351078489155E-06,2.24804694752556E-05
241,115,80,137.5,-1.5924539459267E-05,1.72660963875214E-06,3.76060065499119E-06,1.64533964615427E-05
242,115,75,137.5,-1.49171589087095E-05,1.72989287993994E-06,3.806765284204E-06,1.54921148076296E-05
243,105,75,20,-5.81888926429359E-06,7.18277710480387E-08,3.31932174860833E-06,6.69944239243754E-06
244,110,80,20,-5.88682740252033E-06,5.42390327552277E-07,3.68494254035327E-06,6.96618444058092E-06
245,110,75,20,-5.80833625032964E-06,4.95269354589215E-07,3.63717053640858E-06,6.87103130842869E-06
246,115,70,-35,-1.74089703813195E-06,1.57029564734876E-06,4.00722786700857E-06,4.64267445505165E-06
247,115,75,-75,8.42685500117773E-07,1.57921993398631E-06,4.00357292691778E-06,4.38550460416558E-06
248,115,80,-35,-2.24711392341297E-06,1.53537377501364E-06,4.00137585449898E-06,4.83920472213808E-06
249,115,75,-35,-1.87196687059394E-06,1.57350963923656E-06,4.0206551936604E-06,4.70593887929709E-06
250,105,70,-35,-1.73313873150121E-06,1.35560424465227E-06,3.31221777189505E-06,3.97645813497468E-06
251,110,70,-75,9.45470380237778E-07,1.45789182684556E-06,3.6021090550015E-06,3.99931899988158E-06
252,110,70,-35,-1.74540007101707E-06,1.26988054008852E-06,3.66207802726203E-06,4.25086267382954E-06
253,105,50,5,-2.50047590873672E-06,4.42782454749152E-07,2.072538167435E-06,3.27778134229256E-06
254,110,30,5,-9.13598660591131E-07,7.5780437949188E-07,8.46301557368422E-07,1.45779158874484E-06
255,110,50,5,-2.52665280609498E-06,9.03400717687513E-07,2.38230484940466E-06,3.58824241861707E-06
256,105,75,5,-4.73859967963309E-06,4.50637587598346E-07,3.29417567846586E-06,5.78869541086516E-06
257,110,80,5,-4.99418674472346E-06,9.93269369654633E-07,3.71000250282254E-06,6.30020665159605E-06
258,110,75,5,-4.71711902461234E-06,9.30251726471519E-07,3.64480101435677E-06,6.03333693748484E-06
259,102.5,20,2.5,-3.82182793754165E-07,3.34412046039463E-07,4.38253587139327E-07,6.70791555565905E-07
260,112.5,10,0,-1.48090151947934E-07,7.76976929440044E-07,3.54504427213476E-07,8.66774036816976E-07
261,111.25,20,2.5,-3.39105327301638E-07,7.36165646521353E-07,5.27632636079987E-07,9.671238187426E-07
262,105,80,307.5,-2.58740986233983E-05,-8.0219176269873E-07,3.40278263176663E-06,2.61092209925255E-05
263,110,80,270,-2.33893088327266E-05,1.16900100215568E-07,3.59726979681552E-06,2.36646103559128E-05
264,110,80,345,-2.8344810331244E-05,-1.40355429430535E-06,3.53185746159395E-06,2.85984659466251E-05
265,115,80,307.5,-2.58532811144792E-05,-3.94258222090142E-07,4.03441775780421E-06,2.61691442461243E-05
266,110,80,307.5,-2.58567866634175E-05,-6.8711053030248E-07,3.70846678317483E-06,2.61304087859384E-05
267,105,81,340,-2.78908935097404E-05,-1.14661977405009E-06,3.13049593825252E-06,2.80894407651227E-05
268,110,82,335,-2.74394912728866E-05,-1.32752262212828E-06,3.54963357146435E-06,2.76999620237781E-05
