"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-2.32638068334064E-05,-1.05707288677529E-06,3.16716514586591E-06,2.35021923771207E-05
64,105,80,255,-2.22704356925867E-05,-4.87851044788604E-07,3.18718399771223E-06,2.25026319886099E-05
65,10,80,-75,6.72735107231912E-07,-1.52980594833039E-06,-3.24212413436947E-06,3.64749882340082E-06
66,20,80,-75,6.74137030288589E-07,-1.37347588182061E-06,-2.60688768009834E-06,3.0227074139251E-06
67,115,80,-75,7.36007661916927E-07,1.69783258050898E-06,3.97275461482421E-06,4.38259306569127E-06
68,105,80,-75,7.39439238266089E-07,1.27737097989944E-06,3.26117204177884E-06,3.57962150142396E-06
69,105,80,345,-2.83545879782999E-05,-1.30488789321947E-06,3.03832292767603E-06,2.85467475913782E-05
70,115,80,345,-2.82985434301262E-05,-1.54349276477795E-06,3.89775543268152E-06,2.86073841445641E-05
71,20,80,345,-2.81985361910539E-05,-2.36554075853269E-08,-2.62807362325598E-06,2.83207481162793E-05
72,10,80,345,-2.81772568664226E-05,7.64516774005499E-07,-3.24813434213479E-06,2.83741549146164E-05
73,10,180,5,-6.00453665432326E-06,-6.2690451500506E-07,-5.69193414744299E-06,8.29732390851851E-06
74,10,180,20,-7.02225229800559E-06,-2.88820188529669E-07,-5.69580024992783E-06,9.04641282084922E-06
75,20,180,20,-7.03850635119132E-06,-1.04844550436488E-07,-5.01670138117513E-06,8.64400698654283E-06
76,20,180,5,-6.00682121450101E-06,-4.80170496405644E-07,-5.00952720575157E-06,7.83631467169122E-06
77,105,180,5,-3.61388536493028E-05,-9.99882533396339E-07,5.99266571169725E-06,3.66459895554543E-05
78,105,180,20,-3.71342978923549E-05,-1.39137757174665E-06,6.05954684372529E-06,3.76511635870209E-05
79,115,180,20,-3.71535980924105E-05,2.44026906802521E-06,6.65211976829908E-06,3.7823213265778E-05
80,115,180,5,-3.61655347454893E-05,2.83045713622547E-06,6.6775577068724E-06,3.68855956703401E-05
81,10,180,255,-2.42129344850752E-05,-1.39284793944411E-07,-5.8847343172511E-06,2.49181800020989E-05
82,10,180,270,-2.52909875241065E-05,2.33142609944635E-07,-5.86564110255608E-06,2.59633231880104E-05
83,20,180,270,-2.53135238427741E-05,4.35110385887014E-07,-5.14856542077635E-06,2.58354705062365E-05
84,20,180,255,-2.42367326293103E-05,8.97572045943254E-08,-5.15077545016595E-06,2.4778170889686E-05
85,105,180,255,-4.55209926031556E-05,-4.90895366402865E-07,6.58758646580432E-06,4.59978047441587E-05
86,105,180,270,-4.65370399697026E-05,-9.58196586226941E-07,6.58597437247902E-06,4.70105231652926E-05
87,115,180,270,-4.65505492416075E-05,1.37272190191345E-06,7.26685621962387E-06,4.71343314308371E-05
88,115,180,255,-4.55328580012058E-05,1.84391833938113E-06,7.2652693686831E-06,4.61456967831216E-05
89,10,80,135,-1.38635834414295E-05,-9.38025615763403E-08,-3.34424178782242E-06,1.42615461256294E-05
90,20,80,135,-1.38884675772033E-05,-3.2354663876227E-07,-2.60912641597823E-06,1.41351248570728E-05
91,115,80,135,-1.36924845166026E-05,1.49444666421906E-06,3.98114003142431E-06,1.43376071580793E-05
92,105,80,135,-1.36847014574129E-05,-4.01676115571467E-07,3.24118204311116E-06,1.40690319040411E-05
93,10,163,30,-7.39739623286864E-06,1.0598428873521E-07,-4.99793543791003E-06,8.92816119573537E-06
94,10,82,120,-1.27291270377653E-05,6.43638243196964E-08,-3.33420621837507E-06,1.31587138031078E-05
95,10,88,105,-1.18199831070299E-05,1.64385105179736E-06,-2.71013661165786E-06,1.22376095453653E-05
96,10,96,90,-1.07258215706464E-05,1.74811781764644E-06,-2.66476475912464E-06,1.11892866390663E-05
97,10,107,75,-9.69520304404578E-06,1.98619940575942E-06,-2.50238567922485E-06,1.02080303796718E-05
98,10,123,60,-8.8236839361287E-06,1.69858979132936E-06,-2.82618484445374E-06,9.41965637690272E-06
99,10,141,45,-8.02563301481846E-06,9.23612368330234E-07,-3.77578753179652E-06,8.91742208156296E-06
100,20,163,30,-7.3960441621863E-06,3.36115171487331E-07,-4.24037154402382E-06,8.53200993253529E-06
101,20,82,120,-1.27256797394697E-05,6.70588173994922E-07,-2.48762809474022E-06,1.29838710278712E-05
102,20,88,105,-1.18225581298988E-05,7.00654358052233E-07,-2.48332668354136E-06,1.21008557003826E-05
103,20,96,90,-1.07271749386479E-05,1.9625196123926E-06,-1.82056885440235E-06,1.10561402101729E-05
104,20,107,75,-9.6968896442029E-06,2.30378944523864E-06,-1.58251840131839E-06,1.0091653931361E-05
105,20,123,60,-8.82509524775561E-06,2.06881667638108E-06,-1.85017178418049E-06,9.25124014407845E-06
106,20,141,45,-8.02792429633411E-06,1.34249154137624E-06,-2.74139212823967E-06,8.58866013107474E-06
107,105,163,30,-3.12255297892441E-05,-1.8383229565284E-06,5.28982353312968E-06,3.17237351981623E-05
108,105,82,120,-1.29595788736425E-05,4.51650784441054E-07,3.36054378082145E-06,1.33958175381746E-05
109,105,88,105,-1.1472039033067E-05,-6.87718898901736E-06,4.38542754630156E-07,1.33826651947403E-05
110,105,96,90,-1.21403921242118E-05,-3.64265877478102E-06,2.17392647163509E-06,1.28601726342686E-05
111,105,107,75,-1.37179755561878E-05,-5.25466029578647E-06,1.00439074107861E-06,1.47242354281995E-05
112,105,123,60,-1.83532381102665E-05,-3.70285987959359E-06,2.67700219183418E-06,1.89134571444548E-05
113,105,141,45,-2.3814298737465E-05,-3.07447204532048E-06,3.4501292911613E-06,2.42585365354222E-05
114,115,163,30,-3.12199122896067E-05,2.37064250897457E-06,6.52383740374832E-06,3.19822345020895E-05
115,115,82,120,-1.29561838093629E-05,-1.43768998220909E-06,3.5957723174088E-06,1.3522545246572E-05
116,115,88,105,-1.14708305853112E-05,3.89550151280021E-06,5.73858288855873E-06,1.34047088712138E-05
117,115,96,90,-1.21386631111888E-05,-6.10732530290202E-07,3.34555826124002E-06,1.26060658585398E-05
118,115,107,75,-1.37164230359723E-05,8.6021829163434E-07,4.43685366716318E-06,1.44418110663045E-05
119,115,123,60,-1.8351383811716E-05,4.30112706174318E-07,3.99543172114703E-06,1.87862119487478E-05
120,115,141,45,-2.38137360277914E-05,1.79302193658237E-06,5.64998451093727E-06,2.45404008981155E-05
121,10,163,240,-2.27381554529079E-05,-9.59139756915028E-07,-4.94540461239364E-06,2.32894974023525E-05
122,10,82,150,-1.4936266504787E-05,-1.03951226357422E-06,-3.22099796552315E-06,1.53149427273512E-05
123,10,88,165,-1.61627057036145E-05,-1.21665215783222E-06,-3.16111102216368E-06,1.65138100094816E-05
124,10,96,180,-1.71952707175925E-05,-2.41672796467019E-06,-2.53210574410591E-06,1.7547919210147E-05
125,10,107,195,-1.81968275028596E-05,-3.11484614832858E-06,-2.03403536174536E-06,1.857320913438E-05
126,10,123,210,-1.95265709152196E-05,-2.77219362425711E-06,-2.41888258227566E-06,1.98701540543678E-05
127,10,141,225,-2.09654047134667E-05,-2.08049983528079E-06,-3.27016081013109E-06,2.13206619523919E-05
128,20,163,240,-2.27308935096019E-05,-4.01118162293096E-07,-4.58429006386824E-06,2.31920273135977E-05
129,20,82,150,-1.49292324312428E-05,-6.07173673293312E-07,-2.57416062528858E-06,1.51616933018841E-05
130,20,88,165,-1.61621110934107E-05,-2.20573500549028E-06,-1.94570538082025E-06,1.64275643763507E-05
131,20,96,180,-1.71932301338297E-05,-2.51706880430496E-06,-1.79069600934725E-06,1.74685256961864E-05
132,20,107,195,-1.81951525644592E-05,-2.45929979118389E-06,-1.8469429550365E-06,1.8453263412904E-05
133,20,123,210,-1.95244348251733E-05,-2.22124557373784E-06,-2.12021852357309E-06,1.97644330485089E-05
134,20,141,225,-2.09650066122057E-05,-1.25646155813945E-06,-3.29920468344725E-06,2.12601728459623E-05
135,105,163,240,-4.05391099447905E-05,2.3798405056131E-07,5.73240211424767E-06,4.09430886172937E-05
136,105,82,150,-1.51774886765789E-05,9.80937502992718E-07,3.06659913973992E-06,1.55152322314657E-05
137,105,88,165,-1.72340922680578E-05,-8.76697050285735E-07,3.82046404418823E-06,1.7674232077656E-05
138,105,96,180,-2.08280590379632E-05,3.9841084155302E-06,1.24070476537541E-06,2.12419516869426E-05
139,105,107,195,-2.44058504638334E-05,3.19359774572695E-06,1.83598445268244E-06,2.46822900545108E-05
140,105,123,210,-2.91577575422733E-05,2.65988668856751E-06,2.43081348042281E-06,2.93795622204725E-05
141,105,141,225,-3.43789471912064E-05,1.51371644083816E-06,3.83148313796922E-06,3.46248987070802E-05
142,115,163,240,-4.05412165644396E-05,2.58134951763732E-06,6.40216411026533E-06,4.11247043898405E-05
143,115,82,150,-1.51780244311321E-05,2.40167827055754E-06,3.86994371708698E-06,1.58466699505206E-05
144,115,88,165,-1.72363462057026E-05,6.80466985977466E-06,2.11955956339413E-06,1.86517477777859E-05
145,115,96,180,-2.08298540067705E-05,3.93233496683718E-06,3.66414201623925E-06,2.15121364106393E-05
146,115,107,195,-2.44084715803547E-05,5.54077999031445E-06,2.50018627933997E-06,2.51540187489286E-05
147,115,123,210,-2.91601440641074E-05,5.00635576052531E-06,3.0957689948064E-06,2.97483005482607E-05
148,115,141,225,-3.43810824306343E-05,3.86171573194731E-06,4.4945841314654E-06,3.48880060194225E-05
149,115,168,275,-4.40853554814261E-05,1.13401312527826E-06,6.68086107585526E-06,4.46031216217754E-05
150,10,82,-60,-3.11055383417503E-07,-1.75451110179459E-06,-3.21607927476832E-06,3.6767146421048E-06
151,10,92,-45,-1.63475019694806E-06,-1.45919349719548E-06,-3.42015807038955E-06,4.06191273849279E-06
152,10,110,-29,-2.61781733420899E-06,-2.00167865450728E-06,-2.82277104439856E-06,4.33909223228662E-06
153,10,135,-15,-3.97799467049033E-06,-1.39330455163281E-06,-3.92988097707577E-06,5.76278610274858E-06
154,10,168,0,-5.48911069258679E-06,-8.00337308700418E-07,-5.26543956038508E-06,7.64825011144619E-06
155,20,82,-60,-3.10313307603498E-07,-1.33025555729789E-06,-2.61656652087493E-06,2.95165962718625E-06
156,20,92,-45,-1.63366750292888E-06,-2.04377793206E-06,-2.14808547402223E-06,3.38528712953667E-06
157,20,110,-29,-2.61672886101494E-06,-1.46107096270739E-06,-2.81653938988488E-06,4.11277186638261E-06
158,20,135,-15,-3.97703957497959E-06,-1.30725736333416E-06,-3.11193330978345E-06,5.21631043166383E-06
159,20,168,0,-5.48768015516E-06,-6.63774565245777E-07,-4.5586245068903E-06,7.1649345812523E-06
160,105,82,-60,-4.12809470073863E-07,1.52434226853265E-06,3.23587367980153E-06,3.60068180791503E-06
161,105,92,-45,-1.87688440334072E-06,-4.72863094291086E-07,4.57804471949512E-06,4.97039113381868E-06
162,105,110,-29,-7.33676992249232E-06,-5.66208282346207E-07,4.70195100397615E-06,8.73253273445784E-06
163,105,135,-15,-1.75838320282233E-05,-1.01951502364768E-07,3.90437193392647E-06,1.80123752765714E-05
164,105,168,0,-3.12140165106137E-05,-7.94353487740626E-07,5.47058889232944E-06,3.1699734494428E-05
165,115,82,-60,-4.14527013858479E-07,1.91831999578076E-06,3.9492078802632E-06,4.40999173842352E-06
166,115,92,-45,-1.87840943429862E-06,4.84292837113995E-06,2.01016950961414E-06,5.56984368436284E-06
167,115,110,-29,-7.33817311795737E-06,5.34750510063952E-06,1.46141428236751E-06,9.19675634205808E-06
168,115,135,-15,-1.75861778207657E-05,4.16053798630338E-06,3.61245161675403E-06,1.84291490135181E-05
169,115,168,0,-3.12126688336008E-05,3.16633897732426E-06,5.84262634355614E-06,3.19122653665604E-05
170,10,82,335,-2.74098126980317E-05,6.44951566612066E-07,-3.28440767233092E-06,2.76134229754755E-05
171,10,92,320,-2.63613104062238E-05,1.06069468946881E-06,-3.03295475407758E-06,2.65564036363705E-05
172,10,110,306,-2.62769430157993E-05,2.37156034053434E-06,-1.39631535249153E-06,2.64206685999421E-05
173,10,135,290,-2.5868113424577E-05,1.58180564909211E-06,-2.70272536320936E-06,2.60569784443096E-05
174,10,168,275,-2.54175877584807E-05,3.98887993531827E-07,-5.41612602052651E-06,2.59912927758832E-05
175,20,82,335,-2.74105908638972E-05,8.16167561346086E-07,-2.47246999313906E-06,2.75339740840862E-05
176,20,92,320,-2.63657131687878E-05,2.09014491600992E-06,-1.64886146294061E-06,2.64997788819583E-05
177,20,110,306,-2.62806403538809E-05,1.66792551154015E-06,-2.2404741909647E-06,2.64286540997164E-05
178,20,135,290,-2.58726027399421E-05,1.50963000848627E-06,-2.56022812578156E-06,2.60427595188648E-05
179,20,168,275,-2.54192738214862E-05,7.43581215844457E-07,-4.35651452365915E-06,2.58006126561193E-05
180,105,82,335,-2.74198372872869E-05,-1.31091562686895E-06,3.05112297030252E-06,2.76201978273503E-05
181,105,92,320,-2.58543840792574E-05,-5.87126340876294E-06,2.31992376415257E-08,2.65126658097119E-05
182,105,110,306,-3.18685843282426E-05,1.07987876477563E-07,7.73334757268186E-06,3.27936425721157E-05
183,105,135,290,-3.73873843973401E-05,-1.5711289881963E-06,5.14275259050593E-06,3.77721175283989E-05
184,105,168,275,-4.40888960418938E-05,-1.09809376789601E-06,6.23715548151583E-06,4.45414264771192E-05
185,115,82,335,-2.7418218154978E-05,-1.60460466371111E-06,3.89901171877785E-06,2.77405071205257E-05
186,115,92,320,-2.58526324113065E-05,2.75402555146808E-06,6.81707061856886E-06,2.68777921554362E-05
187,115,110,306,-3.18666332481399E-05,-2.94975310451592E-06,-4.93818847356636E-07,3.20066745383375E-05
188,115,135,290,-3.73860532457683E-05,2.49565556460096E-08,4.18719620559161E-06,3.76198114321326E-05
189,10,70,5,-4.4031431240831E-06,-7.56432356651164E-07,-3.13810076298876E-06,5.45962779683925E-06
190,10,70,20,-5.41052532813964E-06,-1.8532676389123E-07,-3.22743589656346E-06,6.30273534287149E-06
191,20,70,20,-5.44283277320012E-06,-1.06289059697926E-07,-2.50446580291077E-06,5.99233468017118E-06
192,20,70,5,-4.4391453464398E-06,-4.34038122514722E-07,-2.49199836262933E-06,5.10925203312202E-06
193,10,70,255,-2.27615487154515E-05,-1.82301886263744E-07,-3.29171812680356E-06,2.2999059592295E-05
194,10,70,270,-2.39699944165031E-05,1.51099013084172E-07,-3.26745333239138E-06,2.41921415860254E-05
195,20,70,270,-2.40017717628108E-05,7.0200449362942E-07,-2.57688009974076E-06,2.41499103334066E-05
196,20,70,255,-2.27641045617878E-05,1.12510730501719E-07,-2.60810956175098E-06,2.29133007367027E-05
197,115,70,5,-4.48474332539054E-06,1.51248506061865E-06,3.88005834050263E-06,6.12008059415346E-06
198,115,70,20,-5.73384770035503E-06,1.07030147986493E-06,3.87301620464376E-06,7.00162904116613E-06
199,105,70,20,-5.782972925542E-06,-2.34193920643976E-07,3.25124250072204E-06,6.6383883924127E-06
200,105,70,5,-4.56273799785005E-06,2.3225407614098E-07,3.18209031493988E-06,5.56760440093789E-06
201,115,70,255,-2.16218432945415E-05,2.06744004037875E-06,3.72611618048833E-06,2.20377484685884E-05
202,115,70,270,-2.2397872909989E-05,1.46291623698193E-06,3.65078590458305E-06,2.2740560075107E-05
203,105,70,270,-2.25925126893099E-05,-1.20198045292334E-06,3.02226618806051E-06,2.28254349254802E-05
204,105,70,255,-2.17719915979909E-05,-5.42804122296798E-07,3.13653241144917E-06,2.20034563200021E-05
205,10,70,-75,9.28121170260811E-07,-1.48729015728625E-06,-3.18193347827937E-06,3.63292465911997E-06
206,20,70,-75,9.38962522607835E-07,-1.37238404524592E-06,-2.50610534323861E-06,3.0075991385018E-06
207,115,70,-75,1.00375639197586E-06,1.6810719901534E-06,3.89731563123834E-06,4.36149046313361E-06
208,105,70,-75,1.00683339083414E-06,1.26531628190466E-06,3.18858015195303E-06,3.57516183627824E-06
209,105,70,345,-2.86297348444471E-05,-1.24217622144077E-06,2.981785130863E-06,2.88113825005865E-05
210,115,70,345,-2.87604269678173E-05,-1.57623984697909E-06,3.80656299207484E-06,2.90540292083386E-05
211,20,70,345,-2.84029767713477E-05,-1.00606836936972E-07,-2.77567250952393E-06,2.85384577209331E-05
212,10,70,345,-2.84181774969195E-05,8.52329562908575E-07,-3.24711112822028E-06,2.86157825091197E-05
213,125,10,12.5,-3.22599330616592E-07,7.20136809781283E-07,2.071043993516E-07,8.15818353033949E-07
214,120,20,2.5,-3.43477323993256E-07,8.30850745318383E-07,4.99139078876573E-07,1.02831388843846E-06
215,120,20,22.5,-4.07911541819589E-07,2.54203384039039E-07,5.21458186196049E-07,7.09175455269997E-07
216,115,30,12.5,-7.38440534260577E-07,6.44144275642335E-07,1.0194056127009E-06,1.41400285490798E-06
217,120,20,12.5,-5.26436906848528E-07,6.13087402342924E-07,4.86489309456662E-07,9.43230527506113E-07
218,102.5,20,22.5,-4.37335630828663E-07,-3.38138630455436E-07,4.1376974994578E-07,6.90511110242823E-07
219,112.5,10,25,-1.15948735151182E-07,-8.92370835188066E-08,9.5988518629741E-08,1.74989033847363E-07
220,110,30,20,-1.01530223403483E-06,-5.74448291568725E-09,9.25671755380184E-07,1.37395044460443E-06
221,111.25,20,22.5,-4.04311522266361E-07,-1.59001486255091E-08,4.93512615056334E-07,6.38181261855436E-07
222,115,50,5,-2.43347062079028E-06,1.4127019197645E-06,2.58822304249894E-06,3.82314065842184E-06
223,115,50,20,-3.11458830753372E-06,5.92530677873125E-07,2.51458331299877E-06,4.04658895462072E-06
224,115,70,12.5,-5.01986556204819E-06,1.23856495058871E-06,3.85756671113573E-06,6.45088477100054E-06
225,115,50,12.5,-2.99792170785957E-06,9.91039756633031E-07,2.5592662124007E-06,4.06442344147589E-06
226,105,50,20,-3.03278720436724E-06,-5.12047365287508E-07,2.25053781769431E-06,3.81115615006048E-06
227,110,70,20,-5.74001527834324E-06,4.46497764505512E-07,3.54868578474814E-06,6.76315802330507E-06
228,110,50,20,-3.07082026643818E-06,6.88909339397471E-08,2.39581151794729E-06,3.89545836828934E-06
229,105,70,12.5,-5.06505413777819E-06,2.2038300531059E-07,3.15476889502457E-06,5.97125689186692E-06
230,110,70,5,-4.50633018494341E-06,9.34952652292053E-07,3.5197529527357E-06,5.79394589602386E-06
231,110,70,12.5,-5.07306643440039E-06,6.73383581110419E-07,3.53294625708332E-06,6.21861381262641E-06
232,105,70,137.5,-1.36598547087973E-05,1.26957252892293E-06,3.0947845875933E-06,1.40634681609926E-05
233,110,70,255,-2.16766806451256E-05,7.39633915847714E-07,3.42749312067655E-06,2.19584437338469E-05
234,115,70,137.5,-1.37068021096974E-05,1.63662451489061E-06,3.80465458930195E-06,1.43188812559166E-05
235,110,70,137.5,-1.36931769748621E-05,1.34731425713877E-06,3.45582372728908E-06,1.41866510849628E-05
236,115,75,5,-4.70075693299144E-06,1.55501459413216E-06,3.93746002710359E-06,6.32603964547091E-06
237,115,75,20,-5.71229848450086E-06,1.10220604330074E-06,3.89081123880815E-06,6.99883020468102E-06
238,115,80,12.5,-5.49088941976654E-06,1.38796584597867E-06,3.9565871799655E-06,6.90875516445436E-06
239,115,75,12.5,-5.25912173259234E-06,1.32332258461968E-06,3.90673280903984E-06,6.68371942128168E-06
240,115,75,255,-2.20277180732641E-05,1.96924072930439E-06,3.78247173841315E-06,2.24366968383729E-05
241,115,80,137.5,-1.58255414144586E-05,1.65180557699139E-06,3.70588066056289E-06,1.63373735402989E-05
242,115,75,137.5,-1.48254799805246E-05,1.65484302790011E-06,3.75396755645886E-06,1.53826406873095E-05
243,105,75,20,-5.74933001510592E-06,1.7429033312248E-08,3.2609944660155E-06,6.60977944421626E-06
244,110,80,20,-5.81344962654924E-06,4.70925597686374E-07,3.62262778146822E-06,6.86595947570673E-06
245,110,75,20,-5.73928080974751E-06,4.24452339721431E-07,3.57689590769746E-06,6.77596401527737E-06
246,115,70,-35,-1.65732257477128E-06,1.59568723869636E-06,3.94694106622818E-06,4.56850956668183E-06
247,115,75,-75,8.75173203036399E-07,1.68172100717246E-06,3.93191748674E-06,4.36509894547764E-06
248,115,80,-35,-2.21807739715192E-06,1.55504509221083E-06,3.94469844870886E-06,4.7852563598841E-06
249,115,75,-35,-1.94573013727728E-06,1.5857222773999E-06,3.94990538525085E-06,4.67997152348015E-06
250,105,70,-35,-1.64409040409691E-06,1.48362902794216E-06,3.25247697916753E-06,3.93481827400084E-06
251,110,70,-75,1.01227089288615E-06,1.50670359787341E-06,3.54727828226022E-06,3.98472474635629E-06
252,110,70,-35,-1.65775210547076E-06,1.4834331411696E-06,3.60059158808302E-06,4.23237235031221E-06
253,105,50,5,-2.36701028637996E-06,4.18846245842378E-07,2.04170318192232E-06,3.15384237978954E-06
254,110,30,5,-8.68821553534034E-07,6.95359295862515E-07,9.13060842089797E-07,1.43946363051848E-06
255,110,50,5,-2.39598332896626E-06,8.83465020536834E-07,2.34501984550286E-06,3.4670397504209E-06
256,105,75,5,-4.70521103301451E-06,4.09132382348838E-07,3.23955370284988E-06,5.72722518896684E-06
257,110,80,5,-4.9379493668489E-06,9.29328369518405E-07,3.64738097334667E-06,6.20889548411684E-06
258,110,75,5,-4.69406167227866E-06,8.92372906859184E-07,3.58687735640121E-06,5.97463250400521E-06
259,102.5,20,2.5,-4.00316562933984E-07,3.35005562186776E-07,4.58440801164483E-07,6.94730196139256E-07
260,112.5,10,0,-1.42459612963269E-07,8.2205896572257E-07,3.36595946413276E-07,8.99651330011996E-07
261,111.25,20,2.5,-3.55048943528444E-07,7.25966030347469E-07,6.00043997547702E-07,1.00654817495843E-06
262,105,80,307.5,-2.58491926345828E-05,-7.73602704134661E-07,3.35562364892953E-06,2.60775656662364E-05
263,110,80,270,-2.33562878201763E-05,1.20284195946526E-07,3.55054003208086E-06,2.36249229320672E-05
264,110,80,345,-2.83247946653475E-05,-1.36284029176314E-06,3.48577643847703E-06,2.85709986502746E-05
265,115,80,307.5,-2.58285100561584E-05,-3.70226939936051E-07,3.98881088162081E-06,2.61373222032684E-05
266,110,80,307.5,-2.58319601674039E-05,-6.61706108582262E-07,3.6621420321087E-06,2.60986456607965E-05
267,105,81,340,-2.78706290742981E-05,-1.11182936605008E-06,3.08320638921352E-06,2.80626850314578E-05
268,110,82,335,-2.74189076489715E-05,-1.29707395644315E-06,3.50171075071998E-06,2.76720233393407E-05
