"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
63,105,80,270,-3.62347524684755E-05,-1.99203115234922E-06,4.80685048209997E-06,3.66064377687981E-05
64,105,80,255,-3.46043296412835E-05,-1.28935345800338E-06,4.90465086513493E-06,3.49739569161276E-05
65,10,80,-75,4.08308854683186E-06,-3.15485991259577E-06,-5.84389504253094E-06,7.79588753237827E-06
66,20,80,-75,4.08087986897613E-06,-2.80926632632404E-06,-4.77577327992308E-06,6.88139289813189E-06
67,115,80,-75,4.13948533772807E-06,2.30840480509044E-06,5.76146099496744E-06,7.46046274717336E-06
68,105,80,-75,4.12390594854769E-06,2.28200314382236E-06,4.70371443701602E-06,6.65875875264115E-06
69,105,80,345,-4.40421739556447E-05,-2.14040689669981E-06,4.69542074292477E-06,4.43434482688909E-05
70,115,80,345,-4.40643822856824E-05,-1.94624238720966E-06,5.77631135774191E-06,4.4483968107062E-05
71,20,80,345,-4.37725385879822E-05,-2.51328551947093E-07,-4.68575587540628E-06,4.40233416337438E-05
72,10,80,345,-4.3771705873698E-05,3.24491997554223E-08,-5.75578817685545E-06,4.41485264259286E-05
73,10,180,5,-7.28722590757E-06,-9.62733848389302E-07,-1.13826639264063E-05,1.35497437596548E-05
74,10,180,20,-8.93886985016752E-06,-1.42797783376057E-07,-1.13809265192243E-05,1.44723624139653E-05
75,20,180,20,-8.94437667998926E-06,1.63851919636819E-07,-1.03242234942866E-05,1.36608313218883E-05
76,20,180,5,-7.29591403060822E-06,-6.39329119980874E-07,-1.03111377235033E-05,1.26474766028142E-05
77,105,180,5,-2.46003578431704E-05,-3.14853303127869E-07,9.97790564148968E-06,2.65487351790061E-05
78,105,180,20,-2.6274720728549E-05,-1.06905098539982E-06,1.00268579036509E-05,2.81432354002278E-05
79,115,180,20,-2.62631525996248E-05,1.28137385884309E-06,1.09895961369739E-05,2.84985320094053E-05
80,115,180,5,-2.45790160031786E-05,2.02993040408321E-06,1.1038238671261E-05,2.70202027766938E-05
81,10,180,255,-3.66276874260001E-05,2.08749414591447E-07,-8.60882269018453E-06,3.76263589868312E-05
82,10,180,270,-3.82732356405198E-05,4.58433511403245E-07,-8.60549403051336E-06,3.92314319798339E-05
83,20,180,270,-3.82706962216354E-05,7.16964660462675E-07,-7.51288425223135E-06,3.90077384297074E-05
84,20,180,255,-3.66270452771958E-05,4.62065458325407E-07,-7.51188667938667E-06,3.73922771666754E-05
85,105,180,255,-7.06948091774888E-05,-1.28588193966415E-06,9.17392680330958E-06,7.12991617762564E-05
86,105,180,270,-7.20550717585867E-05,-1.84541002638854E-06,9.18136741139953E-06,7.26611065966084E-05
87,115,180,270,-7.20593242976537E-05,1.77596333360903E-06,1.00721675392226E-05,7.27815142940494E-05
88,115,180,255,-7.06977414057515E-05,2.30778537929953E-06,1.00804685343444E-05,7.14500689929921E-05
89,10,80,135,-1.96028678901513E-05,5.67042220314279E-07,-6.09967748377918E-06,2.05377708577262E-05
90,20,80,135,-1.9606780501644E-05,8.75730927951493E-07,-4.8755736128846E-06,2.02228574724858E-05
91,115,80,135,-2.05700540502885E-05,2.49773524440028E-06,6.05655271211079E-06,2.15881364581913E-05
92,105,80,135,-2.05881023252994E-05,-9.77496800538112E-07,4.76793473028299E-06,2.11555822170958E-05
93,10,163,30,-9.4757132828703E-06,8.1408620698602E-07,-9.71322290720726E-06,1.35940640654907E-05
94,10,82,120,-1.78291194501496E-05,1.10535955710122E-06,-6.04170473570399E-06,1.88573995087235E-05
95,10,88,105,-1.65501642550607E-05,4.52052868173762E-06,-4.69310152062344E-06,1.77867455796382E-05
96,10,96,90,-1.47537334268772E-05,4.37299511832438E-06,-4.7918972432599E-06,1.6117010129866E-05
97,10,107,75,-1.30402876295745E-05,4.70532192585339E-06,-4.57283917881908E-06,1.45979455418662E-05
98,10,123,60,-1.16484797672555E-05,4.15702773986431E-06,-5.19200355592944E-06,1.34136073240179E-05
99,10,141,45,-1.03715147021625E-05,2.39529313153022E-06,-7.34504558877881E-06,1.29327275199151E-05
100,20,163,30,-9.47833360906051E-06,1.0798812111353E-06,-8.72596975917808E-06,1.29285536574243E-05
101,20,82,120,-1.78316914538715E-05,2.34476010391161E-06,-4.69350514517849E-06,1.85875256717721E-05
102,20,88,105,-1.65533274733663E-05,1.93166294150214E-06,-4.87620784241451E-06,1.73643708519054E-05
103,20,96,90,-1.47568914560386E-05,4.6497366549668E-06,-3.44667937612075E-06,1.58513562551481E-05
104,20,107,75,-1.30435149039784E-05,5.34847664676606E-06,-2.95891834425469E-06,1.44046756735192E-05
105,20,123,60,-1.16516559618788E-05,4.73162783248033E-06,-3.65120819469719E-06,1.30950643327978E-05
106,20,141,45,-1.03747967579982E-05,3.34723705520535E-06,-5.3514387690692E-06,1.21440644173442E-05
107,105,163,30,-2.32386705182608E-05,-2.09207555420128E-06,8.23891654537893E-06,2.47445414874168E-05
108,105,82,120,-1.93412825810859E-05,-3.32697864002554E-06,4.47307219496249E-06,2.0128645598101E-05
109,105,88,105,-2.02824035793191E-05,7.15109376037219E-06,8.68391216666224E-06,2.31931965766324E-05
110,105,96,90,-1.73373902340607E-05,-6.88044579511406E-06,1.22380806296602E-06,1.86928687108904E-05
111,105,107,75,-1.59561274062806E-05,-7.25577098875981E-06,9.77052064123092E-07,1.75555929886402E-05
112,105,123,60,-1.67189814278803E-05,-9.75892508716594E-06,-1.65332137575786E-06,1.94292158980814E-05
113,105,141,45,-1.95128956821804E-05,-4.27255360092326E-06,4.9756749376318E-06,2.05855569091874E-05
114,115,163,30,-2.32342760854756E-05,2.53312060150525E-07,9.19488348876733E-06,2.49888301964683E-05
115,115,82,120,-1.93411002038364E-05,2.11548241946026E-06,6.02399467446274E-06,2.03676688602265E-05
116,115,88,105,-2.02781559110239E-05,-1.22675680667195E-05,2.90390495000596E-07,2.37019231300538E-05
117,115,96,90,-1.73338707725251E-05,-1.66961874232048E-06,5.96601570613407E-06,1.84077170259961E-05
118,115,107,75,-1.595233100527E-05,-2.96699202058653E-06,5.04308932113326E-06,1.69915466056758E-05
119,115,123,60,-1.671546642156E-05,3.93275692906126E-07,8.66702533858179E-06,1.88329182996303E-05
120,115,141,45,-1.95084527175611E-05,-1.94195722312949E-06,5.91008287732754E-06,2.04763279155874E-05
121,10,163,240,-3.45179097146902E-05,-4.23429136117006E-07,-7.89355716236063E-06,3.54114900559165E-05
122,10,82,150,-2.15012301971424E-05,-3.29105071615485E-07,-5.98559610614544E-06,2.23212582728791E-05
123,10,88,165,-2.35145367807253E-05,-1.45268037849176E-06,-5.54273701589718E-06,2.42025960161619E-05
124,10,96,180,-2.55761980254379E-05,-2.39427534078888E-06,-5.04792048203846E-06,2.61793040594457E-05
125,10,107,195,-2.77088143700316E-05,-2.82474797365693E-06,-4.74048564686051E-06,2.82529608904207E-05
126,10,123,210,-2.99528387495166E-05,-2.4695862860385E-06,-5.12890543430196E-06,3.04889664720329E-05
127,10,141,225,-3.22103543856705E-05,-1.52722035696721E-06,-6.2674723455427E-06,3.28499701867652E-05
128,20,163,240,-3.4516041420884E-05,-1.59695750224966E-07,-6.7655630125041E-06,3.51732207933391E-05
129,20,82,150,-2.15002034827362E-05,-2.04466752345246E-08,-4.76442811231504E-06,2.20217833769885E-05
130,20,88,165,-2.35130244171433E-05,-1.15820695300292E-06,-4.32157100409733E-06,2.39349062360941E-05
131,20,96,180,-2.55746299554024E-05,-2.10884851426147E-06,-3.83007400578157E-06,2.59456818430665E-05
132,20,107,195,-2.7706854951581E-05,-2.54620619697494E-06,-3.52930776472111E-06,2.80465504225311E-05
133,20,123,210,-2.99510205800733E-05,-2.19590657163371E-06,-3.93723946081353E-06,3.0288405273819E-05
134,20,141,225,-3.22085300471939E-05,-1.25835692124362E-06,-5.10150384756101E-06,3.26343103412485E-05
135,105,163,240,-6.31318211766783E-05,-2.66576057913123E-07,7.93491750010674E-06,6.36290878734894E-05
136,105,82,150,-2.32156715064299E-05,2.44873493444762E-07,4.60302267115544E-06,2.3668865292477E-05
137,105,88,165,-2.7263696390594E-05,1.70878641548769E-06,4.02517236283744E-06,2.76121550126533E-05
138,105,96,180,-3.20200553128489E-05,2.84582784479701E-06,3.43733503755706E-06,3.23295213469136E-05
139,105,107,195,-3.78311027113388E-05,3.24865273603755E-06,3.16806408416522E-06,3.81022664286077E-05
140,105,123,210,-4.53932366281792E-05,2.69214015742181E-06,3.8054061126348E-06,4.56319478643105E-05
141,105,141,225,-5.36032458327106E-05,1.33629035332961E-06,5.49334671549335E-06,5.3900561164491E-05
142,115,163,240,-6.31340899483654E-05,3.34136891431523E-06,8.93952022763113E-06,6.38513357865759E-05
143,115,82,150,-2.32157182067487E-05,3.7466924238547E-06,5.89774795289534E-06,2.42443953706834E-05
144,115,88,165,-2.72653001659281E-05,5.23593560271873E-06,5.3149737943524E-06,2.82676592806803E-05
145,115,96,180,-3.20227496040548E-05,6.39634782302914E-06,4.71241215246028E-06,3.2993584012226E-05
146,115,107,195,-3.78334207340688E-05,6.82026544573458E-06,4.41430005189453E-06,3.86958627005459E-05
147,115,123,210,-4.5395705405751E-05,6.28322257246236E-06,4.99684994340105E-06,4.61000809602076E-05
148,115,141,225,-5.36057299133095E-05,4.9397558282612E-06,6.60925145020318E-06,5.423705073023E-05
149,115,168,275,-6.7988609989305E-05,1.61913283748852E-06,9.3986747132494E-06,6.86542625463906E-05
150,10,82,-60,2.40935094017532E-06,-3.65036500264713E-06,-5.78547249713093E-06,7.25271181149045E-06
151,10,92,-45,-3.93840737608454E-08,-2.75516941468168E-06,-6.39832784685251E-06,6.96642726544042E-06
152,10,110,-29,-1.47867840700679E-06,-3.9647386992288E-06,-5.06574930706164E-06,6.60056503842709E-06
153,10,135,-15,-3.72046315383928E-06,-2.74219294845888E-06,-7.29414063901581E-06,8.63515812868504E-06
154,10,168,0,-6.36950063277139E-06,-1.38646948905066E-06,-1.0344947549638E-05,1.22274599062808E-05
155,20,82,-60,2.41201553957179E-06,-2.67825983584459E-06,-4.80088604640106E-06,6.00328256389473E-06
156,20,92,-45,-3.72186028856491E-08,-4.35485035988024E-06,-3.69921756752063E-06,5.7140456327547E-06
157,20,110,-29,-1.47622583676025E-06,-2.90228342497356E-06,-5.36154209328946E-06,6.27284826997349E-06
158,20,135,-15,-3.71849874492911E-06,-2.34622578307419E-06,-6.39977513086999E-06,7.76460752819506E-06
159,20,168,0,-6.36594367654061E-06,-9.75475882787235E-07,-9.48363826682883E-06,1.14636899324278E-05
160,105,82,-60,2.54271177960473E-06,2.24328942049739E-06,4.71606211969242E-06,5.80852584870326E-06
161,105,92,-45,1.66168060579426E-07,1.82737848434323E-06,5.0141458846409E-06,5.33934292791337E-06
162,105,110,-29,-4.76286971646723E-06,2.06031127584603E-06,4.78730486985123E-06,7.06031857682926E-06
163,105,135,-15,-1.19091612995379E-05,1.37504744950793E-06,6.06821693560846E-06,1.3436596858E-05
164,105,168,0,-2.12444432353981E-05,7.03298285330739E-08,9.02368084808474E-06,2.30815539059857E-05
165,115,82,-60,2.53687949461943E-06,3.221858734757E-06,5.64685282176147E-06,6.97875906358616E-06
166,115,92,-45,1.63912630548753E-07,5.09519973304424E-06,4.41876858737296E-06,6.74636520645166E-06
167,115,110,-29,-4.7659989421256E-06,5.12277394705894E-06,4.4229561734863E-06,8.27768688351938E-06
168,115,135,-15,-1.19118451437935E-05,4.0772826989168E-06,6.34713214737783E-06,1.40997296226871E-05
169,115,168,0,-2.12480631060339E-05,2.41302438580304E-06,1.00935867770673E-05,2.36470583048012E-05
170,10,82,335,-4.26793857955283E-05,6.68617097633927E-07,-5.61048673202898E-06,4.30517663061234E-05
171,10,92,320,-4.11264351162473E-05,2.00833195511344E-06,-4.68633536569196E-06,4.14412693069669E-05
172,10,110,306,-3.99950678073185E-05,2.64352701006525E-06,-3.84750069823266E-06,4.02665735516178E-05
173,10,135,290,-3.90314011740537E-05,2.02269424555098E-06,-4.85187332232627E-06,3.93837814887907E-05
174,10,168,275,-3.84736297137002E-05,6.75051864367156E-07,-7.98247687507479E-06,3.92988017047289E-05
175,20,82,335,-4.26843784919586E-05,5.80387201844707E-07,-4.56515716087919E-06,4.29317327445838E-05
176,20,92,320,-4.11303460091431E-05,2.13849780143104E-06,-3.6224577973222E-06,4.13448997600906E-05
177,20,110,306,-3.99996164625781E-05,2.88863783014799E-06,-2.79565444053381E-06,4.02011098033125E-05
178,20,135,290,-3.90359409532705E-05,2.33119585147867E-06,-3.80667767678468E-06,3.92903290281477E-05
179,20,168,275,-3.84784515812318E-05,9.68875163936278E-07,-6.91352484287108E-06,3.91066078933661E-05
180,105,82,335,-4.32420291186171E-05,-2.7941014482205E-06,4.76951105613082E-06,4.35939023363684E-05
181,105,92,320,-4.39272270509439E-05,-3.66229291231039E-06,4.60381611457361E-06,4.43193951738688E-05
182,105,110,306,-4.82904487411943E-05,-3.89058431747941E-06,4.84837996435177E-06,4.86889194194743E-05
183,105,135,290,-5.62779664056343E-05,-3.31358843168204E-06,6.15778035934321E-06,5.6710736461469E-05
184,105,168,275,-6.79908441044208E-05,-2.19686633176691E-06,8.59409565632894E-06,6.85670444445539E-05
185,115,82,335,-4.32395329696944E-05,-1.34790956091845E-06,5.70396122389603E-06,4.36349543974256E-05
186,115,92,320,-4.39254365903735E-05,-8.71242208606168E-07,5.63842687299047E-06,4.4294411614142E-05
187,115,110,306,-4.82883488938057E-05,-3.95585013300815E-07,5.76516345935456E-06,4.86328925327883E-05
188,115,135,290,-5.6275865905594E-05,5.75737105056175E-07,6.95551492637119E-06,5.67069990788571E-05
189,10,70,5,-4.24644955709848E-06,-1.05799109261316E-06,-5.56807021393689E-06,7.08202548007008E-06
190,10,70,20,-6.0002053500027E-06,-1.41794803573172E-07,-5.64071593899391E-06,8.23651906529338E-06
191,20,70,20,-6.02561712843042E-06,2.81327429167726E-07,-4.57645674557754E-06,7.57173449382494E-06
192,20,70,5,-4.28903702006738E-06,-6.81758958980988E-07,-4.52125552462165E-06,6.26916145561598E-06
193,10,70,255,-3.45868830896934E-05,-8.1298499992552E-08,-5.9323194163949E-06,3.50920433284293E-05
194,10,70,270,-3.64452110073704E-05,7.02382030431915E-07,-5.74091558421685E-06,3.69012853114025E-05
195,20,70,270,-3.64660724057757E-05,1.10644023708812E-06,-4.68822200686044E-06,3.67828502469172E-05
196,20,70,255,-3.45738432144279E-05,3.20221075340644E-07,-4.7987043998338E-06,3.49067434755796E-05
197,115,70,5,-4.17827505128661E-06,1.40129118632851E-06,5.61806009669545E-06,7.14032202657329E-06
198,115,70,20,-5.99049269197822E-06,5.72992675320953E-07,5.64276882731283E-06,8.24955534178111E-06
199,105,70,20,-6.03005481881631E-06,-6.10346415791733E-07,4.58364896625707E-06,7.5989421442112E-06
200,105,70,5,-4.24284722379498E-06,3.35095000356509E-07,4.51228744815592E-06,6.20280414316897E-06
201,115,70,255,-3.2341321801019E-05,2.75598979757808E-06,5.64301195250638E-06,3.29454118125354E-05
202,115,70,270,-3.36687578187104E-05,1.96294039998753E-06,5.49030214017387E-06,3.41698961903497E-05
203,105,70,270,-3.39620633973443E-05,-2.36095916573581E-06,4.47058608629366E-06,3.43363075816616E-05
204,105,70,255,-3.25190649655449E-05,-1.40278350503747E-06,4.6058957709645E-06,3.28735708989505E-05
205,10,70,-75,4.57700150438752E-06,-3.11772841125549E-06,-5.67404398891198E-06,7.9286788562549E-06
206,20,70,-75,4.58960200671479E-06,-2.80038928830168E-06,-4.57490464076415E-06,7.05948859466184E-06
207,115,70,-75,4.61353543563091E-06,2.34913706989288E-06,5.71770715399875E-06,7.71332154702859E-06
208,105,70,-75,4.62842590977038E-06,2.26067230980866E-06,4.56667608723681E-06,6.88385765253102E-06
209,105,70,345,-4.39792645022358E-05,-2.13883836085506E-06,4.52396285495721E-06,4.42630384813844E-05
210,115,70,345,-4.39477265229967E-05,-1.95643965485848E-06,5.66231941221244E-06,4.43541676033845E-05
211,20,70,345,-4.40564835864174E-05,-2.57921563208935E-07,-5.0152312852289E-06,4.43417727924512E-05
212,10,70,345,-4.40562691969319E-05,3.37126619595909E-08,-6.09978472658459E-06,4.44765484925122E-05
213,10,180,262.5,-3.74558564678235E-05,3.35228048698222E-07,-8.60891415745388E-06,3.84339298609086E-05
214,15,180,255,-3.66280081914956E-05,3.36164642996812E-07,-8.06396783286448E-06,3.75066869764971E-05
215,15,180,270,-3.82725459953469E-05,5.89076702544823E-07,-8.06061056199935E-06,3.91165978960293E-05
216,20,180,262.5,-3.74627076494397E-05,5.86689428137265E-07,-7.51300547668062E-06,3.82131380575465E-05
217,15,180,262.5,-3.74597429166303E-05,4.62743320129561E-07,-8.06145728792757E-06,3.83201456725498E-05
218,105,174,2.5,-2.29176688352708E-05,-1.56711976123991E-07,9.59502159269273E-06,2.48456946542221E-05
219,110,168,0,-2.12467153989094E-05,1.24632342430028E-06,9.5725934058121E-06,2.33368974337466E-05
220,110,180,5,-2.45949728877903E-05,8.71407255161827E-07,1.05000257112234E-05,2.67567296561415E-05
221,115,174,2.5,-2.2922867913221E-05,2.21653274656176E-06,1.05925234697403E-05,2.53490126876878E-05
222,110,174,2.5,-2.29191156834683E-05,1.04087956122929E-06,1.00726575384748E-05,2.50564906533333E-05
223,105,80,195,-2.83430279460245E-05,2.64935060084676E-07,4.68463165935827E-06,2.87287869134611E-05
224,110,80,135,-2.05782398902395E-05,7.27862446683051E-07,5.40888447662877E-06,2.12896635014048E-05
225,110,80,255,-3.47442604571663E-05,6.32905507335524E-07,5.30330099512986E-06,3.5152371264846E-05
226,115,80,195,-2.83497556528376E-05,4.08451173495428E-06,5.96065524911405E-06,2.92561325654531E-05
227,110,80,195,-2.83490133737601E-05,2.2134778828812E-06,5.32626163708176E-06,2.89298307397448E-05
228,105,180,12.5,-2.5444351774767E-05,-8.63845506978471E-07,9.96381035542426E-06,2.73393266759969E-05
229,110,180,20,-2.62666534139156E-05,1.00134532259232E-07,1.0500955538366E-05,2.82881101473756E-05
230,115,180,12.5,-2.54495147893657E-05,1.81310410105908E-06,1.10435964585185E-05,2.78015498171239E-05
231,110,180,12.5,-2.54497897110855E-05,5.12593398193075E-07,1.05038372636721E-05,2.75369777860979E-05
232,105,180,262.5,-7.14043704240382E-05,-1.56028745877859E-06,9.17675197817821E-06,7.20085508080553E-05
233,110,180,255,-7.06981886305579E-05,5.09573946118431E-07,9.63092869378866E-06,7.13529840213663E-05
234,110,180,270,-7.20586197552619E-05,-3.66267318244203E-08,9.62708026827906E-06,7.26988768623202E-05
235,115,180,262.5,-7.13929707980285E-05,2.03623158139248E-06,1.00793572709768E-05,7.21297162161145E-05
236,110,180,262.5,-7.14002409422794E-05,2.30167849490829E-07,9.628072771289E-06,7.20468401051964E-05
237,10,171.5,247.5,-3.5580950610707E-05,-2.11861767798467E-08,-8.35083734544927E-06,3.65477903516178E-05
238,20,171.5,247.5,-3.55789767800049E-05,2.37259727871919E-07,-7.23648620467707E-06,3.63082168865545E-05
239,15,163,240,-3.45173733957571E-05,-2.94799955631092E-07,-7.32539271091106E-06,3.52873539887171E-05
240,15,171.5,247.5,-3.55804637011115E-05,1.03540102410046E-07,-7.78843193616922E-06,3.64230667265026E-05
241,20,80,262.5,-3.49889808339857E-05,6.64130572893044E-07,-4.95122290994907E-06,3.53438036651812E-05
242,62.5,80,255,-3.40156508626059E-05,-3.24906899509201E-06,-5.36739669034924E-08,3.41705111731782E-05
243,62.5,80,270,-3.54471049679276E-05,-3.27328156932215E-06,-7.48126506896917E-08,3.55979946032363E-05
244,105,80,262.5,-3.54351952616047E-05,-1.63315073231276E-06,4.85912216544131E-06,3.58040683828136E-05
245,62.5,80,262.5,-3.47153012503151E-05,-3.24178123033759E-06,-6.7023458562757E-08,3.48663989908551E-05
246,20,80,137.5,-1.9906491359775E-05,1.21403310742538E-07,-4.93580960486323E-06,2.0509640500899E-05
247,62.5,80,20,-6.06757821665357E-06,-5.85409821214557E-07,1.73060956527577E-08,6.09577801227457E-06
248,105,80,137.5,-1.98121436419348E-05,7.39974744994981E-07,4.97306361967943E-06,2.04401555785974E-05
249,62.5,80,137.5,-1.99542415885498E-05,1.0554103263194E-06,-2.1066323952443E-08,1.99821443324063E-05
250,105,80,307.5,-4.00365047691621E-05,-1.84832644852683E-06,4.6924539251879E-06,4.03529075610603E-05
251,110,80,270,-3.63341055779348E-05,-2.32531074401695E-07,5.3853452665828E-06,3.67317742899711E-05
252,110,80,345,-4.40576950316051E-05,-2.04861649663939E-06,5.23729722103317E-06,4.44151618620226E-05
253,115,80,307.5,-4.0042489398269E-05,-1.14727377820618E-06,5.89133694548651E-06,4.04898140936446E-05
254,110,80,307.5,-4.00461114132429E-05,-1.48258262370998E-06,5.29888308126717E-06,4.04223607977927E-05
255,20,80,307.5,-3.97557453741799E-05,7.71268397660953E-07,-4.76393692456198E-06,4.0047587195973E-05
256,62.5,80,345,-4.38694470088813E-05,-1.63465206689391E-06,-4.48139528366809E-08,4.38999143112514E-05
257,62.5,80,307.5,-3.99176820112291E-05,-2.06672070432047E-06,-4.3702874475044E-08,3.9971171881251E-05
258,10,80,307.5,-3.97314215370043E-05,1.10951446837388E-06,-5.81055563281219E-06,4.01693843177695E-05
259,15,80,270,-3.58994937944611E-05,8.50130473613521E-07,-5.49165410775053E-06,3.63270510963922E-05
260,15,80,345,-4.3772041573368E-05,-1.06588744171243E-07,-5.22161701213428E-06,4.40825165897145E-05
261,15,80,307.5,-3.97449467290296E-05,9.35419204246985E-07,-5.29155692189227E-06,4.01065627327836E-05
262,115,80,262.5,-3.55803830134718E-05,2.12727066414215E-06,5.84687432374821E-06,3.61202834321878E-05
263,115,130,255,-5.27728089762266E-05,2.3433233061673E-06,8.21522078437574E-06,5.34598015699139E-05
264,115,130,270,-5.42085933954599E-05,1.72443896191948E-06,8.22452482463138E-06,5.48560670868653E-05
265,115,130,262.5,-5.35109920645497E-05,2.03715472594802E-06,8.22356315698894E-06,5.4177516204665E-05
266,105,130,255,-5.27777785583413E-05,-1.24506189392136E-06,7.28970664991688E-06,5.32933758708795E-05
267,110,130,255,-5.27742984463227E-05,5.44749022737853E-07,7.77504677136122E-06,5.33467401093654E-05
